,Residuals,ectomycorrhizal_richness_Predicted,ectomycorrhizal_richness_Classified,ectomycorrhizal_richness_Regressed,SG_SOC_Content_005cm,ectomycorrhizal_richness,EarthEnvTopoMed_TopoPositionIndex,sequencing_platformPacBio,sample_id,CGIAR_PET,EarthEnvTexture_CoOfVar_EVI,primersITS86F_ITS4,primers5_8S_Fun_ITS4_Fun,ConsensusLandCover_Human_Development_Percentage,primersITS3ngs1_to_5___ITS3ngs10_ITS4ngs,primersITS3ngs1_to_ITS3ngs11_ITS4ngs,MODIS_NPP,EarthEnvTopoMed_AspectSine,primersITS_S2F___ITS3_mixed_1_1_ITS4,EarthEnvTopoMed_Slope,sample_typesoil,sequencing_platform454Roche,EarthEnvTexture_Correlation_EVI,sequencing_platformIllumina,EarthEnvTopoMed_Elevation,sequencing_platformIonTorrent,CHELSA_BIO_Precipitation_Seasonality,sample_typetopsoil,primersITS9MUNngs_ITS4ngsUni,primersgITS7_ITS4,primersITS1_ITS4,SG_Sand_Content_005cm,CHELSA_BIO_Annual_Mean_Temperature,primersgITS7_ITS4m,primersITS1F_ITS4_then_fITS7_ITS4,primersgITS7ngs_ITS4ngsUni,SG_Soil_pH_H2O_005cm,CHELSA_BIO_Max_Temperature_of_Warmest_Month,primersfITS7_ITS4,GlobBiomass_AboveGroundBiomass,primersgITS7_ITS4_ITS4arch,primersITS3_KYO2_ITS4,Resolve_Biome,EarthEnvTopoMed_AspectCosine,CHELSA_BIO_Annual_Precipitation,EarthEnvTexture_Homogeneity_EVI,primersITS3_ITS4,primersgITS7_ITS4ngs,EsaCci_BurntAreasProbability,primersITS1F_ITS4,CV_Fold_Random,primersgITS7_ITS4_then_ITS9_ITS4,primersITS1F_ITS4_then_ITS3_ITS4,CV_Fold_Spatial,primersITS1ngs_ITS4ngs_or_ITS1Fngs_ITS4ngs,primersfITS9_ITS4,SG_Depth_to_bedrock,sample_typerhizosphere_soil,GHS_Population_Density
10,-26.51929842300548,60.65570462875195,1,60.65570462875195,161.794479370117,87.17500305175743,-3.5625,0,S000704,608,638.0,0,0,0,0,0,6667.6025390625,0.349669277667999,0,5.12946319580078,1,1,1973.0,0,203.0,0,20.8949947357178,0,0,0,0,40.5583000183105,44.5492512243794,0,0,0,56.5976524353027,127.565655971174,0,105.159645080566,0,0,4,0.893089294433594,603.147705078125,2809.0,1,0,0,0,1,0,0,7,0,0,200.0,0,0.0
11,6.8855573566089205,53.66255778385494,1,53.66255778385494,159.164306640625,46.77700042724602,-0.4375,1,GF4T798otu,608,1058.0,0,0,0,0,0,3998.021484375,0.141844660043716,0,8.64716911315918,1,0,1965.0,0,208.0,0,20.4966640472412,0,1,0,0,39.3695220947266,42.6329856906521,0,0,0,56.1468734741211,124.699236509302,0,201.539916992188,0,0,4,0.983195304870605,621.380187988281,1348.0,0,0,0,0,4,0,0,7,0,0,188.755828857422,0,0.0
12,-14.28264367701389,8.304356216174536,1,8.304356216174536,271.613311767578,22.586999893188427,0.0,0,GF3S01733a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,5,0,0,6,0,0,164.802093505859,0,0.0
13,2.317356227618639,8.304356216174536,1,8.304356216174536,271.613311767578,5.9869999885558975,0.0,0,GF3S01731a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,5,0,0,6,0,0,164.802093505859,0,0.0
14,3.340355991107379,8.304356216174536,1,8.304356216174536,271.613311767578,4.964000225067157,0.0,0,GF3S01722a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,4,0,0,6,0,0,164.802093505859,0,0.0
15,2.313356040698463,8.304356216174536,1,8.304356216174536,271.613311767578,5.991000175476073,0.0,0,GF3S01735a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,9,0,0,6,0,0,164.802093505859,0,0.0
16,1.3143564450563376,8.304356216174536,1,8.304356216174536,271.613311767578,6.989999771118199,0.0,0,GF3S01724a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,6,0,0,6,0,0,164.802093505859,0,0.0
17,-19.28964364649642,8.304356216174536,1,8.304356216174536,271.613311767578,27.593999862670955,0.0,0,GF3S01737a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,2,0,0,6,0,0,164.802093505859,0,0.0
18,6.3043562161745355,8.304356216174536,1,8.304356216174536,271.613311767578,2.000000000000001,0.0,0,GF3S01723a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,7,0,0,6,0,0,164.802093505859,0,0.0
19,-10.185643554943688,8.304356216174536,1,8.304356216174536,271.613311767578,18.489999771118224,0.0,0,GF3S01730a,608,649.999999961074,0,0,0,0,0,4766.79980369673,-0.468689799308777,0,0.0218759328126907,1,0,-3637.99999978213,0,119.0,1,33.1016731262207,0,0,0,0,41.4427490234375,23.5,0,0,0,48.8120040893555,189.5,1,27.2341327667236,0,0,6,-0.881838500499725,727.413391113281,3763.99999977459,0,0,0,0,5,0,0,6,0,0,164.802093505859,0,0.0
