,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,0.06425617681124866,Dominikia_rf_VPS2_LP5,0.4127106554536722,0.22330806514534873,1.154764882708319,0.354899311808995,0.08318844908827844
1,0.06225644000530711,Dominikia_rf_VPS2_LP4,0.40951032124583736,0.22228764649085023,1.1507453745194127,0.3483671189336859,0.09392260529195223
2,0.06490100319183897,Dominikia_rf_VPS2_LP6,0.41596818864960416,0.22025902308356876,1.1592939722776103,0.3584139474149879,0.0743241899460618
3,0.06382360639390748,Dominikia_rf_VPS3_LP6,0.40805598866298176,0.21864171523048218,1.1527805715848318,0.3480328733566923,0.09687980194720382
4,0.06376183504864064,Dominikia_rf_VPS4_LP6,0.40352035596906716,0.21621359690029762,1.149875231256194,0.3422612985270693,0.1135143834826889
5,0.06582840073063552,Dominikia_rf_VPS2_LP7,0.41838108241816274,0.2160075549526151,1.1643129119066014,0.36209177577928586,0.06941291175064158
6,0.06341409708796121,Dominikia_rf_VPS3_LP7,0.4107979456181722,0.21584221694493522,1.1555141961126225,0.349396741047953,0.09372337523472993
7,0.0619963030941485,Dominikia_rf_VPS3_LP4,0.40459525194046086,0.21502820695569708,1.1482388304943025,0.33975864872083117,0.12294141175827729
8,0.06242527954652637,Dominikia_rf_VPS5_LP7,0.4033301095874119,0.21476961944784198,1.1493956392505742,0.3399975813058279,0.11605611353018723
9,0.06276931795678517,Dominikia_rf_VPS3_LP5,0.4065695245525386,0.2147276560650388,1.1507924513747598,0.3415201610480552,0.10967918039089325
