,lower,mean,upper,latitude
0,0.10619717836380005,0.1581176088044518,0.18795092403888702,-52.2
0,0.11469100415706635,0.1626309740174677,0.19238825142383575,-52.1
0,0.12474687397480011,0.16437376373343998,0.1988447606563568,-52.0
0,0.13899655640125275,0.16955511159065997,0.20195870101451874,-51.9
0,0.13508673012256622,0.17111037717253533,0.20315642654895782,-51.8
0,0.1337471306324005,0.16916560427266725,0.20339636504650116,-51.7
0,0.1308886557817459,0.16673904084242308,0.20724178105592728,-51.6
0,0.1373627781867981,0.16967863662570132,0.20628875494003296,-51.5
0,0.13147305697202682,0.1654948857751223,0.19794819504022598,-51.4
0,0.12923290332158408,0.1675568554031698,0.20103704929351807,-51.3
0,0.13442108035087585,0.16604754970305496,0.1938469558954239,-51.2
0,0.13493843376636505,0.16851066506427267,0.19597017765045166,-51.1
0,0.1335536241531372,0.16681643297423177,0.1959807425737381,-51.0
0,0.14043110609054565,0.16171864625336468,0.18976044654846191,-50.9
0,0.11730659008026123,0.15838787659702686,0.19466327130794525,-50.8
0,0.1128692775964737,0.15614595134621082,0.18357042968273163,-50.7
0,0.10593172162771225,0.1581046554363436,0.18434908986091614,-50.6
0,0.12671107053756714,0.16025987549408063,0.19372062385082245,-50.5
0,0.13392764329910278,0.1610808897859011,0.20407269895076752,-50.4
0,0.13362029194831848,0.16430264013543935,0.18789240717887878,-50.3
0,0.13705013692378998,0.167641822703001,0.19273415207862854,-50.2
0,0.1436624526977539,0.16880178193987153,0.2017945498228073,-50.1
0,0.1325657069683075,0.1669336278227311,0.2044881135225296,-50.0
0,0.13914884626865387,0.1674329312074752,0.19775845110416412,-49.9
0,0.13354966044425964,0.1654492255977609,0.19659695029258728,-49.8
0,0.13877702504396439,0.16686102079934087,0.19431538879871368,-49.7
0,0.13324850797653198,0.17241772601292246,0.20083442330360413,-49.6
0,0.13833069801330566,0.16713411242447115,0.20105654001235962,-49.5
0,0.13484759628772736,0.1610482135013248,0.19565217196941376,-49.4
0,0.12952104210853577,0.1582433633506298,0.1950274407863617,-49.3
0,0.1360001564025879,0.1585782928453697,0.18741585314273834,-49.2
0,0.1326180249452591,0.15754032659006642,0.18875600397586823,-49.1
0,0.1255563348531723,0.15718580550617642,0.1833295151591301,-49.0
0,0.13465121388435364,0.15705676327149073,0.18215079605579376,-48.9
0,0.10249137878417969,0.15474731579262724,0.1844240427017212,-48.8
0,0.08368178457021713,0.15351817864425404,0.19018103182315826,-48.7
0,0.10238327831029892,0.1525021043359017,0.1913161724805832,-48.6
0,0.12576566636562347,0.1545317842825955,0.18712866306304932,-48.5
0,0.12767260521650314,0.15330810140852535,0.19590550661087036,-48.4
