Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.35946828408437037,0.043391488498617646,0.8312669164785258,0.021484432245693748,0.6781323653602467,0.02076679820332201,AMF_diversity_rf_VPS6_LP6_REGRESSION
0.35847762552834755,0.04000062011566347,0.8320080822346739,0.02067462474791119,0.6793197077012778,0.019967588455239205,AMF_diversity_rf_VPS7_LP7_REGRESSION
0.3583674150079426,0.04249218786007099,0.831973345855917,0.020561701865578617,0.6780531971458845,0.020412346467894193,AMF_diversity_rf_VPS7_LP6_REGRESSION
0.35813894120679673,0.04181572638965046,0.8321548310344251,0.0206765703834251,0.6803833773017767,0.020919979903503524,AMF_diversity_rf_VPS5_LP6_REGRESSION
0.35812977301868354,0.044317841926181045,0.8320836016594925,0.02142481820434012,0.6773258015348784,0.02117718195999293,AMF_diversity_rf_VPS7_LP5_REGRESSION
0.3580209260594226,0.0409601276377639,0.8322596302212123,0.020503823910621024,0.6819437272691639,0.019668167710974713,AMF_diversity_rf_VPS5_LP7_REGRESSION
0.3579580535053798,0.04562415554236463,0.8321028225397645,0.020589430955829567,0.6785395277499409,0.020322834477651007,AMF_diversity_rf_VPS5_LP5_REGRESSION
0.35791254319012467,0.046308092336111384,0.8321014191509835,0.020701007074969024,0.6778316534280101,0.02074495140574182,AMF_diversity_rf_VPS6_LP5_REGRESSION
0.357517322243937,0.04062801967559288,0.8325794894262906,0.02018456438413689,0.6810781468373864,0.018945592042180846,AMF_diversity_rf_VPS6_LP7_REGRESSION
0.3560721334857182,0.047855458143988436,0.8332760714118167,0.021610632140473485,0.6780934884510705,0.02104613245105073,AMF_diversity_rf_VPS5_LP4_REGRESSION
0.3555139948379352,0.04593372920422516,0.8337953798570251,0.02272967379858736,0.6813496923316217,0.02210235826380455,AMF_diversity_rf_VPS4_LP5_REGRESSION
0.3549221693841824,0.04764618608940727,0.8340810313140916,0.022386683575529545,0.6801407669225079,0.022636612302554218,AMF_diversity_rf_VPS4_LP4_REGRESSION
0.35462092074419915,0.04424683517682642,0.8344133438816884,0.021966160709923306,0.6833948595843846,0.021163725673760014,AMF_diversity_rf_VPS4_LP6_REGRESSION
0.3545910177471997,0.04719056406478646,0.8342386665332366,0.021131918299724543,0.6770524500478601,0.020871877446529387,AMF_diversity_rf_VPS7_LP4_REGRESSION
0.3542704554386023,0.04732164547730353,0.8344990730917942,0.022140479538158897,0.6779623427294981,0.021419472859964272,AMF_diversity_rf_VPS6_LP4_REGRESSION
0.35392616553570966,0.04728047668733137,0.8348003026186371,0.02344318049435292,0.6822196047568954,0.022872774960702513,AMF_diversity_rf_VPS3_LP4_REGRESSION
0.35225757161607374,0.041839823968822874,0.8361195859028859,0.02328159884578891,0.6861343287579664,0.02185684851137505,AMF_diversity_rf_VPS4_LP7_REGRESSION
0.3519176954909689,0.04476369548053974,0.8361547530346845,0.022359867024214018,0.6849814165263488,0.022097802682436683,AMF_diversity_rf_VPS3_LP5_REGRESSION
0.35106877629219385,0.04164173643551435,0.8368691239311262,0.022873976069289526,0.6870398220268833,0.02189214288826502,AMF_diversity_rf_VPS3_LP6_REGRESSION
0.3500328623017941,0.05062874135208335,0.8371601571636762,0.023616975639512292,0.6817074147214578,0.02279200017591623,AMF_diversity_rf_VPS3_LP3_REGRESSION
0.34961519161646876,0.0487549773459493,0.837580894003561,0.0245041309163605,0.6856434728247722,0.023355960809623003,AMF_diversity_rf_VPS2_LP3_REGRESSION
0.3487201001404876,0.05387552484502166,0.8378527819324469,0.023609062021033318,0.6811601724495246,0.023530155589814833,AMF_diversity_rf_VPS4_LP3_REGRESSION
0.3486145155579522,0.05316185111019678,0.8379272481655621,0.02319953468559329,0.6798052794570599,0.021222489345120554,AMF_diversity_rf_VPS5_LP3_REGRESSION
0.3482553388306405,0.04071220366132195,0.8387144903420538,0.02273044354101973,0.6903557892730502,0.021513511015352378,AMF_diversity_rf_VPS3_LP7_REGRESSION
0.3479708905647136,0.04296913216836923,0.8388703672464832,0.02389775559121931,0.6890509707672549,0.022122132826036006,AMF_diversity_rf_VPS2_LP4_REGRESSION
0.34764545745758973,0.05130425573396693,0.8386186642664919,0.02277234282003278,0.6792116209186262,0.021642675609164153,AMF_diversity_rf_VPS7_LP3_REGRESSION
0.34754844764270904,0.05324706460974323,0.8386159746688422,0.023274482461123763,0.6798850464949899,0.02243277602509648,AMF_diversity_rf_VPS6_LP3_REGRESSION
0.3467655997033571,0.04076818535731208,0.8396996478472764,0.023278569778559913,0.6910486386042929,0.02195809762087708,AMF_diversity_rf_VPS2_LP5_REGRESSION
0.34365387347893084,0.05436382122101215,0.8411872783379656,0.025288942409093046,0.6846809933071217,0.024276992786651085,AMF_diversity_rf_VPS2_LP2_REGRESSION
0.3403731598742539,0.03976312247743421,0.8438721666125536,0.023746905399908317,0.6959934174924702,0.021591665185003505,AMF_diversity_rf_VPS2_LP6_REGRESSION
0.3392881101252247,0.056818544711957054,0.8438429959616793,0.0251024777684534,0.6843743567310494,0.022676539583001826,AMF_diversity_rf_VPS3_LP2_REGRESSION
0.3362319886454378,0.039202848370504396,0.8465834228083883,0.02439550137145867,0.6993697827781526,0.021581181137260458,AMF_diversity_rf_VPS2_LP7_REGRESSION
0.3360124091387052,0.05754106847242024,0.8458470900422075,0.02419489823468038,0.6848010907511127,0.02231405412377385,AMF_diversity_rf_VPS6_LP2_REGRESSION
