,AMF_diversity,pred_climate_current,AbsResidual,latitude,longitude
989,0,4.012871265411377,4.012871265411377,37.74583333333334,-119.55416666666667
990,0,2.1490910053253174,2.1490910053253174,37.8125,-119.89583333333334
991,7.25,9.658784866333008,2.408784866333008,38.3375,47.3125
992,0,0.5247631669044495,0.5247631669044495,43.2875,142.60416666666669
993,0,0.49247902631759644,0.49247902631759644,56.67916666666667,-4.32916666666668
994,0,0.3904740810394287,0.3904740810394287,57.00416666666666,-3.4708333333333314
995,0,0.8155874609947205,0.8155874609947205,57.212500000000006,-3.620833333333337
996,0,0.46018746495246887,0.46018746495246887,57.2625,-4.979166666666657
997,0.5,6.739568710327148,6.239568710327148,38.270833333333336,106.1875
998,0,7.310143947601318,7.310143947601318,38.854166666666664,106.52916666666664
999,0,6.455124378204346,6.455124378204346,29.9125,93.17083333333335
1000,0,7.367118835449219,7.367118835449219,29.979166666666664,92.87083333333334
1001,0,5.764617443084717,5.764617443084717,29.995833333333337,93.08749999999998
1002,0,4.085574150085449,4.085574150085449,32.84583333333333,103.5625
1003,0,6.6514787673950195,6.6514787673950195,34.87916666666667,102.82083333333333
1004,0,5.510805130004883,5.510805130004883,34.920833333333334,102.86250000000001
1005,29.996000289916992,25.546485900878906,4.449514389038086,43.420833333333334,93.57916666666665
1006,2.1706349206349205,0.7829195261001587,1.3877153945347618,54.3375,-123.27083333333334
1007,11.083333333333334,7.971164226531982,3.1121691068013515,37.37083333333334,56.5625
1008,0,0.6739453673362732,0.6739453673362732,44.27916666666667,-121.97083333333333
1009,7.349999904632568,6.297333717346191,1.052666187286377,45.57083333333333,-111.00416666666666
1010,1,1.551348090171814,0.551348090171814,46.62916666666667,10.370833333333337
1011,0,1.0528770685195923,1.0528770685195923,48.4625,-123.37916666666666
1012,0,0.4548632502555847,0.4548632502555847,57.12916666666666,-3.8375000000000057
1013,0,0.4497946798801422,0.4497946798801422,57.12916666666666,-3.82916666666668
1014,0,0.4458265006542206,0.4458265006542206,57.14583333333333,-3.8125
1015,0,0.5803046226501465,0.5803046226501465,57.14583333333333,-3.7874999999999943
1016,0,0.6293022632598877,0.6293022632598877,57.14583333333333,-3.7791666666666686
1017,0,5.300920486450195,5.300920486450195,39.9875,-105.37916666666666
1018,1.4761904761904763,0.959607720375061,0.5165827558154152,44.204166666666666,-122.2625
1019,0,1.439564824104309,1.439564824104309,46.329166666666666,15.204166666666652
1020,0,2.96427059173584,2.96427059173584,69.07083333333333,27.02916666666667
1021,0,2.1560275554656982,2.1560275554656982,69.10416666666667,27.02916666666667
1022,11.99899959564209,6.526336669921875,5.472662925720215,58.49583333333334,-111.5125
1023,10.5,7.676438331604004,2.823561668395996,58.90416666666667,-111.42083333333333
1024,0,7.627476692199707,7.627476692199707,64.7625,-148.27083333333334
1025,0,7.5750813484191895,7.5750813484191895,64.7625,-148.25416666666666
1026,0,0.5886682868003845,0.5886682868003845,48.94583333333333,-57.9375
1027,0,0.3742646276950836,0.3742646276950836,48.9875,-57.78750000000001
1028,0,0.49907249212265015,0.49907249212265015,61.14583333333333,16.895833333333343
1029,0.09090909090909091,0.681455671787262,0.590546580878171,61.704166666666666,21.70416666666665
1030,0.5476190476190477,0.6756435036659241,0.1280244560468764,61.80416666666667,21.70416666666665
1031,0,0.4969497323036194,0.4969497323036194,66.17083333333333,25.15416666666667
1032,0,0.5465136170387268,0.5465136170387268,66.6625,25.32916666666665
1033,0,0.5873529314994812,0.5873529314994812,66.67083333333333,25.3125
1034,0,0.6073414087295532,0.6073414087295532,66.7125,20.09583333333333
1035,0,0.9440228343009949,0.9440228343009949,68.0625,24.037499999999994
1036,0,2.2496259212493896,2.2496259212493896,68.22916666666667,21.945833333333326
1037,1,2.2724719047546387,1.2724719047546387,68.60416666666667,21.745833333333337
