Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.3643848047684209,0.0403157026274924,0.8703955060196609,0.036218523220712,0.7044703885876121,0.0291468140848201,arbuscular_mycorrhizal_richness_rf_VPS7_LP6_REGRESSION
0.363779221875248,0.0411546803813642,0.8708381616555212,0.0370055713906132,0.7058550716856101,0.0297753848941724,arbuscular_mycorrhizal_richness_rf_VPS7_LP7_REGRESSION
0.3636750873069671,0.0431015982059241,0.8708700791896125,0.0376242913437306,0.7041865272776078,0.0300304521359383,arbuscular_mycorrhizal_richness_rf_VPS7_LP5_REGRESSION
0.3635651720641196,0.040890802814227,0.8709896231098925,0.0369058343697602,0.7056039199269198,0.0299015570714574,arbuscular_mycorrhizal_richness_rf_VPS6_LP6_REGRESSION
0.3633544978064266,0.0402052358574822,0.8711912141726202,0.0371853313883744,0.7057040756159451,0.0295087641420271,arbuscular_mycorrhizal_richness_rf_VPS5_LP5_REGRESSION
0.3632780635341125,0.0395996125288243,0.8711688227806723,0.0359899626049017,0.7040723656508202,0.0288958693939109,arbuscular_mycorrhizal_richness_rf_VPS6_LP4_REGRESSION
0.362786925176914,0.0408995969836076,0.8714895865815769,0.036520201455349,0.7065817422468431,0.0296706222076515,arbuscular_mycorrhizal_richness_rf_VPS6_LP7_REGRESSION
0.3625850803017811,0.0404771845914786,0.8716504401642491,0.0365697076282047,0.7052065038752878,0.029218901883666,arbuscular_mycorrhizal_richness_rf_VPS6_LP5_REGRESSION
0.3623641566268907,0.0406794614593165,0.8718146487009478,0.0367836678638593,0.7073551267648811,0.0292561725904841,arbuscular_mycorrhizal_richness_rf_VPS5_LP6_REGRESSION
0.3619411404488696,0.0411357525923419,0.8721206918923423,0.0372917387521211,0.7050553388568489,0.0301156584863016,arbuscular_mycorrhizal_richness_rf_VPS5_LP4_REGRESSION
0.3618171979097918,0.0407276596489461,0.8721936609698144,0.0369331623457963,0.7076951393073003,0.0295482481664574,arbuscular_mycorrhizal_richness_rf_VPS4_LP5_REGRESSION
0.3611796029743395,0.0418039779988797,0.8726238433716274,0.0374400569883205,0.7063454744932834,0.0290634353192885,arbuscular_mycorrhizal_richness_rf_VPS4_LP4_REGRESSION
0.3609208673293632,0.042032615617364,0.8727664457325939,0.0371637546866602,0.7044394190398051,0.0294537920081976,arbuscular_mycorrhizal_richness_rf_VPS7_LP4_REGRESSION
0.3605697901178931,0.0397065109997142,0.873059286100558,0.0365038866060696,0.7092696236129636,0.0297062234517123,arbuscular_mycorrhizal_richness_rf_VPS5_LP7_REGRESSION
0.360237429513107,0.0396029233741008,0.8732821827672014,0.0364241208688746,0.7097876765991213,0.0291602621324933,arbuscular_mycorrhizal_richness_rf_VPS4_LP6_REGRESSION
0.3599771322692381,0.0400909449989385,0.8734668364695991,0.0367453688120629,0.7084930533144345,0.0291232202485182,arbuscular_mycorrhizal_richness_rf_VPS3_LP4_REGRESSION
0.3595353282461802,0.040177826893326,0.8737667104390671,0.0368176988658702,0.7110758649922693,0.0295397339048887,arbuscular_mycorrhizal_richness_rf_VPS4_LP7_REGRESSION
0.3587248456630449,0.0406228831178045,0.8743405003228683,0.0372434422748876,0.7108576460522615,0.0294964379532579,arbuscular_mycorrhizal_richness_rf_VPS3_LP5_REGRESSION
0.3583563377582756,0.0437905364889536,0.8745757844962142,0.0388050986373699,0.7054830046925866,0.0313602962606331,arbuscular_mycorrhizal_richness_rf_VPS6_LP3_REGRESSION
0.3583138669002819,0.0412348311408113,0.8745170704965604,0.0363909841286554,0.7054397574783703,0.029085612624226,arbuscular_mycorrhizal_richness_rf_VPS7_LP3_REGRESSION
0.3580047249307844,0.0402837822019002,0.8747803616036293,0.0365121182608096,0.7071957904813807,0.0286551522835996,arbuscular_mycorrhizal_richness_rf_VPS4_LP3_REGRESSION
0.3576091695190744,0.041433690883034,0.8750181605303247,0.0366971198933362,0.7070085007342677,0.0293512963534973,arbuscular_mycorrhizal_richness_rf_VPS5_LP3_REGRESSION
0.3574897655420768,0.0415140677016808,0.875211290690375,0.038099104379045,0.7107788366393782,0.0299154569503988,arbuscular_mycorrhizal_richness_rf_VPS2_LP3_REGRESSION
0.3560901829745459,0.0415060230942977,0.8761004037888831,0.0373630704472379,0.7091693440150347,0.0294624982564126,arbuscular_mycorrhizal_richness_rf_VPS3_LP3_REGRESSION
0.3559125930827005,0.0391345580478365,0.8762201001010421,0.0360739193431356,0.7136248273431482,0.0293891143438257,arbuscular_mycorrhizal_richness_rf_VPS3_LP6_REGRESSION
0.3548684107239996,0.0407529065937699,0.8770126591516941,0.0379112873541495,0.7140034671530019,0.0300170794921234,arbuscular_mycorrhizal_richness_rf_VPS2_LP4_REGRESSION
0.3545416824460492,0.0411420618089692,0.8771664611619485,0.0372972660010071,0.7108506274248558,0.0300748127425188,arbuscular_mycorrhizal_richness_rf_VPS2_LP2_REGRESSION
0.3541372694662251,0.0392419561595235,0.8774326617941547,0.0361795681010688,0.7155547649042814,0.0294115132646432,arbuscular_mycorrhizal_richness_rf_VPS3_LP7_REGRESSION
0.351996676891417,0.0426168462233179,0.8788786558266006,0.0378397345759837,0.7101745512718556,0.030265995763837,arbuscular_mycorrhizal_richness_rf_VPS4_LP2_REGRESSION
0.3515760003890018,0.0395110323904382,0.8792418267879106,0.0371917813880219,0.7175904075337436,0.0299183001755239,arbuscular_mycorrhizal_richness_rf_VPS2_LP5_REGRESSION
0.3515322733400428,0.0438611205234413,0.8791032730474114,0.0374940167804168,0.7087698973862494,0.0296698623367877,arbuscular_mycorrhizal_richness_rf_VPS7_LP2_REGRESSION
0.3513706248146386,0.0430199896175492,0.8793375204768539,0.0384987252859716,0.7106429014540195,0.0307926286556152,arbuscular_mycorrhizal_richness_rf_VPS3_LP2_REGRESSION
0.3503844724644148,0.042109838420587,0.8799485468832108,0.0372633382791954,0.7093204965298546,0.029925472683527,arbuscular_mycorrhizal_richness_rf_VPS6_LP2_REGRESSION
0.3485736849278752,0.0438830113898991,0.8811665914199727,0.0381524936214669,0.7112337198781008,0.0302578983228264,arbuscular_mycorrhizal_richness_rf_VPS5_LP2_REGRESSION
0.3478310651322753,0.0381121344453827,0.8817846739897034,0.0365423942946362,0.7208527024249104,0.0292960798753192,arbuscular_mycorrhizal_richness_rf_VPS2_LP6_REGRESSION
0.3438488699457244,0.0383210283787978,0.884451875481755,0.036404651289349,0.7240383536552113,0.0297982935412472,arbuscular_mycorrhizal_richness_rf_VPS2_LP7_REGRESSION
