,lower,mean,upper,latitude
0,0.043855201452970505,0.14689428709528368,0.2899680882692337,-42.5
0,0.04399321334702628,0.14818537299063325,0.28608688712120056,-42.4
0,0.04597556624900211,0.1550691843430201,0.30419953912496567,-42.3
0,0.04621534887701273,0.16312423665608677,0.3134385347366333,-42.2
0,0.04793854523450136,0.1675041521632532,0.3045801520347595,-42.0
0,0.04793854523450136,0.1675041521632532,0.3045801520347595,-42.0
0,0.04768930608406663,0.16737586925684036,0.31198665499687195,-41.9
0,0.04964075217905797,0.1654259818330617,0.3154061237970988,-41.8
0,0.04853098541498184,0.16158761180980358,0.31048068404197693,-41.7
0,0.04782822220162912,0.16974886385319027,0.32456228137016296,-41.5
0,0.04782822220162912,0.16974886385319027,0.32456228137016296,-41.5
0,0.04599492773413658,0.1705307447735001,0.3151496450106303,-41.4
0,0.046182418862978615,0.16326127056392303,0.3253925144672394,-41.3
0,0.0461592361330986,0.14751019751032193,0.3151509165763855,-41.2
0,0.04614059627056122,0.13853421097523289,0.3406175971031189,-41.0
0,0.04614059627056122,0.13853421097523289,0.3406175971031189,-41.0
0,0.04605062631890178,0.13246899554356534,0.3140084147453308,-40.9
0,0.04433071240782738,0.11686110990338547,0.32868829369544983,-40.8
0,0.04588937337199847,0.11103108614408896,0.3339393734931946,-40.7
0,0.04426400884985924,0.1109437531368299,0.3243357539176941,-40.5
0,0.04426400884985924,0.1109437531368299,0.3243357539176941,-40.5
0,0.045929811584452786,0.11055110563047049,0.3387741446495056,-40.4
0,0.04424563257230653,0.10427780743248714,0.34528326988220215,-40.3
0,0.0443649770958083,0.10989576115845198,0.32257282733917236,-40.2
0,0.04438032520314058,0.10960855181220659,0.3214999735355377,-40.0
0,0.04438032520314058,0.10960855181220659,0.3214999735355377,-40.0
0,0.044140102714300154,0.11162048785222901,0.340144544839859,-39.9
0,0.044074137336932696,0.11537444800605462,0.32609060406684875,-39.8
0,0.044050756841897964,0.11478661189134094,0.30773988366127014,-39.7
0,0.04423862174153328,0.12164259936682062,0.3502393364906311,-39.5
0,0.04423862174153328,0.12164259936682062,0.3502393364906311,-39.5
0,0.044277320531281555,0.1236130115058687,0.32571572065353394,-39.4
0,0.04234937857836485,0.12669578561794825,0.3432096987962723,-39.3
0,0.04239641083404422,0.12893039855983232,0.3416229784488678,-39.2
0,0.042005588921407856,0.11590311274080728,0.31909671425819397,-39.0
0,0.042005588921407856,0.11590311274080728,0.31909671425819397,-39.0
0,0.042344775361319385,0.11426299158483744,0.3320339620113373,-38.9
0,0.04217490641509786,0.11559076976530995,0.302569717168808,-38.8
0,0.04216875648126006,0.115372767080983,0.3038153052330017,-38.7
0,0.04376733980395577,0.11719944457530129,0.2975071370601654,-38.5
0,0.04376733980395577,0.11719944457530129,0.2975071370601654,-38.5
0,0.04178598755970597,0.11748991055867157,0.29899072647094727,-38.4
0,0.043990877944798695,0.1164301609467776,0.3339520990848541,-38.3
0,0.04432136844843626,0.11123810185780449,0.3304300606250763,-38.2
0,0.0459418561309576,0.11523247925397412,0.3321565091609955,-38.0
0,0.0459418561309576,0.11523247925397412,0.3321565091609955,-38.0
0,0.04406831206546889,0.11476521267794972,0.3123379647731781,-37.9
0,0.04425415742610182,0.12188538004793721,0.3207189738750458,-37.8
0,0.04382629692554474,0.12296859088998574,0.29466500878334045,-37.7
0,0.04383697786501476,0.12916097178701477,0.28559720516204834,-37.5
0,0.04383697786501476,0.12916097178701477,0.28559720516204834,-37.5
0,0.04404069064185023,0.1318824604527261,0.28764955699443817,-37.4
0,0.044056521994726996,0.12969088685670088,0.29172205924987793,-37.3
0,0.0440142960710959,0.12314470474844548,0.298320472240448,-37.2
0,0.043962462805211544,0.11617118089056727,0.29584382474422455,-37.0
0,0.043962462805211544,0.11617118089056727,0.29584382474422455,-37.0
0,0.043932147324085236,0.11394265687732555,0.28987371921539307,-36.9
0,0.04204016700387001,0.11080893182650817,0.30622798204421997,-36.8
0,0.03965466717878977,0.10637408684044623,0.2909330427646637,-36.7
0,0.04025250424941381,0.0971827931383152,0.2808268964290619,-36.5
0,0.04025250424941381,0.0971827931383152,0.2808268964290619,-36.5
0,0.04193292227056292,0.09784428268445261,0.2748691737651825,-36.4
0,0.04184566268866712,0.09650276473558003,0.27733805775642395,-36.3
0,0.04177618399262428,0.09495226591371181,0.28566014766693115,-36.2
0,0.04188918620347977,0.0996999391838245,0.2785126715898514,-36.0
0,0.04188918620347977,0.0996999391838245,0.2785126715898514,-36.0
0,0.04221361751357714,0.10515604674294808,0.28196480870246887,-35.9
0,0.04403081660469373,0.10619086452892848,0.30205047130584717,-35.8
0,0.043880033772438765,0.10434064059385231,0.27820056676864624,-35.7
0,0.04205382118622462,0.09432082366925983,0.2761543393135071,-35.5
0,0.04205382118622462,0.09432082366925983,0.2761543393135071,-35.5
0,0.0439605675637722,0.09500110647532829,0.32648855447769165,-35.4
0,0.04211497058471044,0.09276103455390813,0.29409947991371155,-35.3
0,0.04184671863913536,0.08948478566766796,0.2605147063732147,-35.2
0,0.042099597967333265,0.09405893197543519,0.26776158809661865,-35.0
0,0.042099597967333265,0.09405893197543519,0.26776158809661865,-35.0
0,0.04226143409808477,0.09320317632408129,0.26560863852500916,-34.9
0,0.03994712017868694,0.09413418495939772,0.22917576879262924,-34.8
0,0.03978595659136772,0.09319839318064166,0.21841081976890564,-34.7
0,0.04217767170988596,0.09585657432740433,0.24331616858641306,-34.5
0,0.04217767170988596,0.09585657432740433,0.24331616858641306,-34.5
0,0.04211357213995036,0.09740459942653523,0.26242496073246,-34.4
0,0.04016320179733965,0.0936526843300474,0.25322850942611697,-34.3
0,0.04003527594937219,0.10036191145101418,0.2663387060165405,-34.2
0,0.04010833986103535,0.10932789187467395,0.27651575207710266,-34.0
0,0.04010833986103535,0.10932789187467395,0.27651575207710266,-34.0
0,0.04009082540869713,0.10886102434980054,0.27260708808898926,-33.9
0,0.0400999134237116,0.0987734272349762,0.2455539107322693,-33.8
0,0.04019766243604513,0.09716241311430932,0.22595774134000143,-33.7
0,0.040146477739600575,0.09446007694618071,0.2435809075832367,-33.5
0,0.040146477739600575,0.09446007694618071,0.2435809075832367,-33.5
0,0.04043508464327225,0.09802076168967493,0.24729099869728088,-33.4
0,0.04004297276528982,0.09558752069561398,0.24930074314276376,-33.3
0,0.039941068900668106,0.09539332928565833,0.252668559551239,-33.2
0,0.03819995580448045,0.09368066725948046,0.24459446221590042,-33.0
0,0.03819995580448045,0.09368066725948046,0.24459446221590042,-33.0
0,0.03810324715006919,0.09188604682064905,0.2385033667087555,-32.9
0,0.03744806497268481,0.0960032067567505,0.2511912226676941,-32.8
0,0.03765934156744104,0.09744399509197114,0.2557247757911682,-32.7
0,0.03806318880783187,0.09110664721786209,0.25142672657966614,-32.5
0,0.03806318880783187,0.09110664721786209,0.25142672657966614,-32.5
0,0.0382376511891683,0.09138710491940485,0.2243734449148178,-32.4
0,0.038221099525690076,0.0928968656231269,0.23923835158348083,-32.3
0,0.038064890674182346,0.08795989288323855,0.23119192322095236,-32.2
0,0.038177029540141426,0.08329350972682042,0.22154930979013443,-32.0
0,0.038177029540141426,0.08329350972682042,0.22154930979013443,-32.0
0,0.03831490661416735,0.08296574606598976,0.22586765885353088,-31.9
0,0.03817984282970428,0.08165054707862318,0.21623022556304933,-31.8
0,0.038161467760801315,0.08007182870801557,0.2073742374777794,-31.7
0,0.03860114076558281,0.07955944912458278,0.21413999795913696,-31.6
0,0.03861928139539326,0.07954878977020198,0.22087283432483673,-31.5
0,0.03857735847122967,0.07936632195308518,0.22542648017406464,-31.4
0,0.03813661878206292,0.07936163089203037,0.22198175266385078,-31.3
0,0.03823792086593036,0.07824377197820531,0.22559583683808646,-31.2
0,0.03805887780111769,0.07671286477323841,0.2136297971010208,-31.1
0,0.03660702013543674,0.07565151619230198,0.2014947235584259,-31.0
0,0.0367004583505067,0.07531365421954651,0.20553547888994217,-30.9
0,0.03608397176352943,0.07550824109261364,0.21581753343343735,-30.8
0,0.03466135170310736,0.07574889846278053,0.21680255234241486,-30.7
0,0.034640930859105926,0.07537778492389495,0.21320530275503793,-30.6
0,0.033711367951972146,0.07374675786404898,0.20453249290585518,-30.5
0,0.03483567424118519,0.07271537694993407,0.20007993280887604,-30.4
0,0.034617499980543344,0.07098056769074552,0.20069340616464615,-30.3
0,0.034172746567771986,0.07027161483265902,0.22385171055793762,-30.2
0,0.03434168140996586,0.07020509715362992,0.2315117766459783,-30.1
0,0.034203093793047104,0.07008170105567942,0.22386350482702255,-30.0
0,0.03431677247863263,0.07000953583756676,0.2277204692363739,-29.9
0,0.034169874624493196,0.06941347998367091,0.21609234809875488,-29.8
0,0.03429832473397255,0.07077896382490342,0.2161520073811213,-29.7
0,0.034274939084198416,0.07241336284921719,0.21213600039482117,-29.6
0,0.03436800515787168,0.07256940472556074,0.2059146612882614,-29.5
0,0.03447600851456324,0.07256626228867077,0.20602493981520334,-29.4
0,0.03442509821903558,0.07306636337036168,0.21741817394892374,-29.3
0,0.03377176821231842,0.07267835235623944,0.21914885441462198,-29.2
0,0.0337357966398651,0.07287014419927433,0.2192128524184227,-29.1
0,0.03369801822635862,0.0723460392956416,0.22550705075263977,-29.0
0,0.03448455681403478,0.07214946670677459,0.21603864803910255,-28.9
0,0.03420626518449613,0.07295325044837563,0.22025401890277863,-28.8
0,0.03219683205380159,0.07365210711622901,0.20816006511449814,-28.7
0,0.032386666039625804,0.07419991470702918,0.21206337213516235,-28.6
0,0.03425168460951401,0.07407908267818375,0.21001162131627402,-28.5
0,0.03218592185941008,0.07482020985701934,0.21331961452960968,-28.4
0,0.03232607832178473,0.0748445613973302,0.2143407091498375,-28.3
0,0.03239044564014131,0.07446953337922402,0.20069248974323273,-28.2
0,0.032585512399673465,0.07425612675480657,0.19359601040681204,-28.1
0,0.034321993589401245,0.07436719905654113,0.19418106724818548,-28.0
0,0.034338011164908054,0.07495595448049697,0.21111688762903214,-27.9
0,0.03441516591274008,0.07546054008527944,0.19889629632234573,-27.8
0,0.03450279067768607,0.07600515070198863,0.19827066858609518,-27.6
0,0.03450279067768607,0.07600515070198863,0.19827066858609518,-27.6
0,0.0344703271985054,0.07803091018148904,0.2168101817369461,-27.5
0,0.034447551321457416,0.07698697345815116,0.19855349510908127,-27.4
0,0.03439640831472217,0.07682558977763626,0.19620118662714958,-27.3
0,0.034321608912685646,0.07793313869749446,0.2002486027777195,-27.1
0,0.034321608912685646,0.07793313869749446,0.2002486027777195,-27.1
0,0.034110128606964905,0.07841122753534205,0.211794247229894,-27.0
0,0.03416637238115072,0.0782348411718765,0.20177553594112396,-26.9
0,0.03238219739152835,0.07947501722465906,0.21601471304893494,-26.8
0,0.03239004047853606,0.08175271628136062,0.21920441091060638,-26.6
0,0.03239004047853606,0.08175271628136062,0.21920441091060638,-26.6
0,0.03237589956684546,0.08409165829723358,0.23302830755710602,-26.5
0,0.03232232343267511,0.08422816795566694,0.2394305244088173,-26.4
0,0.03247606163708175,0.0844040771581992,0.23139500990509987,-26.3
0,0.03406455455457463,0.0851025874260813,0.22975545823574067,-26.1
0,0.03406455455457463,0.0851025874260813,0.22975545823574067,-26.1
0,0.03408142238855362,0.08567750472877476,0.2334684431552887,-26.0
0,0.03417703645447126,0.08548344283641916,0.23922733962535858,-25.9
0,0.03412679105025271,0.08751016343982061,0.2278192788362503,-25.8
0,0.03414756986637448,0.0905879089938425,0.25306957960128784,-25.6
0,0.03414756986637448,0.0905879089938425,0.25306957960128784,-25.6
0,0.03403528502041643,0.09030018023684876,0.23588363081216812,-25.5
0,0.03392831376857228,0.09097284814560362,0.23823154717683792,-25.4
0,0.034191546961665154,0.093024130910635,0.24756312370300293,-25.2
0,0.032828210790952043,0.09234096721524647,0.25278764218091965,-25.1
0,0.032828210790952043,0.09234096721524647,0.25278764218091965,-25.1
0,0.03278652157472527,0.09204012520451468,0.2540956735610962,-25.0
0,0.03397251090601734,0.09354699968479863,0.26659828424453735,-24.9
0,0.034148618942353784,0.08965186987737994,0.24999715387821198,-24.7
0,0.034176125123006544,0.08855938661145046,0.2364795207977295,-24.6
0,0.034176125123006544,0.08855938661145046,0.2364795207977295,-24.6
0,0.03422447213449994,0.08766639341940423,0.23099876940250397,-24.5
0,0.034224447653149116,0.08885663194018048,0.23114541918039322,-24.4
0,0.03257234195868174,0.08706665796979057,0.23212052136659622,-24.2
0,0.03238400934558166,0.08656077756233557,0.22388267517089844,-24.1
0,0.03238400934558166,0.08656077756233557,0.22388267517089844,-24.1
0,0.03410646028351039,0.08556283744344054,0.22382861375808716,-24.0
0,0.032730478793382645,0.08527534827589989,0.22252531349658966,-23.9
0,0.03385803010314703,0.08227531721659481,0.1940641552209854,-23.7
0,0.03432029221827785,0.08055778694139593,0.1830957531929016,-23.6
0,0.03432029221827785,0.08055778694139593,0.1830957531929016,-23.6
0,0.0343371802254727,0.07931901780543231,0.18486598879098892,-23.5
0,0.0342634128112542,0.08018261608475552,0.18303093314170837,-23.4
0,0.03663096376336538,0.08028368597772668,0.18674714863300323,-23.2
0,0.038116737827658655,0.08261031324624038,0.19750982522964478,-23.1
0,0.038116737827658655,0.08261031324624038,0.19750982522964478,-23.1
0,0.03796053752303123,0.08392423509309689,0.1963814248641332,-23.0
0,0.03868690878152847,0.0837392679620252,0.19774185121059418,-22.9
0,0.040114404051564634,0.08275470260544741,0.20519793033599854,-22.7
0,0.039631572152887075,0.08272323754776716,0.19803202152252197,-22.6
0,0.039631572152887075,0.08272323754776716,0.19803202152252197,-22.6
0,0.03952528797090053,0.0832450327380046,0.20628526310125986,-22.5
0,0.03957898666461309,0.08469023983681415,0.20875076949596405,-22.4
0,0.040029342931050524,0.08438563504631617,0.21010318398475647,-22.2
0,0.04015621695328842,0.08528041553761914,0.20807275921106339,-22.1
0,0.04015621695328842,0.08528041553761914,0.20807275921106339,-22.1
0,0.040242365250984825,0.0842958024456414,0.1920255348086357,-22.0
0,0.04005074381296124,0.08316204096534116,0.19619181379675865,-21.9
0,0.040085424923084,0.08536337114912017,0.19292067736387253,-21.7
0,0.04009490542941623,0.0844512068928262,0.18213948607444763,-21.6
0,0.04002470484581487,0.08629367542383086,0.18044578284025192,-21.5
0,0.04002470484581487,0.08629367542383086,0.18044578284025192,-21.5
0,0.04010904062053432,0.08695531145066386,0.20234897981087366,-21.4
0,0.040475188857979245,0.08992370189530469,0.21326425671577454,-21.2
0,0.040302509540005735,0.09163035520369996,0.22117453813552856,-21.1
0,0.04030618267624002,0.09265913320994962,0.22746312618255615,-21.0
0,0.04030618267624002,0.09265913320994962,0.22746312618255615,-21.0
0,0.04053763176004092,0.09371874001795273,0.2301228642463684,-20.9
0,0.03626292198896408,0.09793671247611205,0.25229887664318085,-20.7
0,0.04019979480654001,0.09979524104510855,0.25280506908893585,-20.6
0,0.04205723665654659,0.10182990311217066,0.24673039466142654,-20.5
0,0.04205723665654659,0.10182990311217066,0.24673039466142654,-20.5
0,0.04041187713543574,0.10169047839637543,0.24459296464920044,-20.4
0,0.040618402510881425,0.10591818006612529,0.25641459226608276,-20.2
0,0.03958515077829361,0.10513144220027515,0.25085896253585815,-20.1
0,0.04048823441068331,0.10439113219006887,0.2491823062300682,-20.0
0,0.04048823441068331,0.10439113219006887,0.2491823062300682,-20.0
0,0.04042857885360718,0.10441894015111029,0.23995241820812224,-19.9
0,0.042372083912293114,0.10993687436732662,0.26295749346415204,-19.7
0,0.04189903475344181,0.11187911309384056,0.26199138164520264,-19.6
0,0.04393149043122927,0.11388548488678511,0.26437896490097046,-19.5
0,0.04393149043122927,0.11388548488678511,0.26437896490097046,-19.5
0,0.04167162414108004,0.11266325113062446,0.2513630762696266,-19.4
0,0.04168513650074601,0.1145561642175865,0.2412401040395101,-19.2
0,0.03971566197772821,0.11418464851436361,0.2437756434082985,-19.1
0,0.04005025885999203,0.11460836511105299,0.2469469408194224,-19.0
0,0.04005025885999203,0.11460836511105299,0.2469469408194224,-19.0
0,0.042510392144322395,0.11588503641953202,0.24100156128406525,-18.9
0,0.0417408362030983,0.11701411137486005,0.2429318130016327,-18.7
0,0.042004209756851194,0.11795309765512497,0.24497180432081223,-18.6
0,0.03954466059803963,0.12180990686532507,0.26132632791996,-18.5
0,0.03954466059803963,0.12180990686532507,0.26132632791996,-18.5
0,0.040080230217427015,0.12184618910944252,0.26319336891174316,-18.4
0,0.039859600365161896,0.12154453220478828,0.24150137603282928,-18.2
0,0.042176073150975366,0.12200466176880519,0.23884984850883484,-18.1
0,0.04415282731254896,0.12325630736500169,0.24909167488416037,-18.0
0,0.04415282731254896,0.12325630736500169,0.24909167488416037,-18.0
0,0.04566365604599317,0.12332627884503725,0.2409771035114924,-17.9
0,0.05580919235944748,0.1257497796011063,0.23494358360767365,-17.7
0,0.053868160065677434,0.1264564049133495,0.24541694670915604,-17.6
0,0.05579772964119911,0.12628863034237967,0.22780748208363852,-17.5
0,0.05579772964119911,0.12628863034237967,0.22780748208363852,-17.5
0,0.05523465294390917,0.12958089725118904,0.2346806526184082,-17.4
0,0.05931248941591808,0.13199247984746515,0.24100763847430548,-17.2
0,0.0561920665204525,0.13220109376322808,0.2311964382727941,-17.1
0,0.060025575757026675,0.13283585166818526,0.23292633394400278,-17.0
0,0.060025575757026675,0.13283585166818526,0.23292633394400278,-17.0
0,0.059690876553455986,0.13444287181841852,0.23367393016815186,-16.9
0,0.06324178725481033,0.1391784734461736,0.24502975812980107,-16.7
0,0.06349183805286884,0.13970161618277935,0.24914239719510078,-16.6
0,0.06391800045967103,0.1409988996429512,0.2493594378232956,-16.5
0,0.06391800045967103,0.1409988996429512,0.2493594378232956,-16.5
0,0.0637151338160038,0.13926969508170267,0.24666029711564383,-16.4
0,0.06568070252736409,0.13734585830747192,0.2452245702346166,-16.2
0,0.06343965977430344,0.13758288125097454,0.2369809995094935,-16.1
