,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,23.195010856409176,myco_diversity_rf_VPS7_LP7,219.85874912602694,0.19826193192593455,458.71256192088566,131.25061277852163,0.07414728132897426
1,23.242197971051876,myco_diversity_rf_VPS7_LP6,219.58987175806936,0.19811901943232266,458.65823211360305,130.96880500865828,0.07685651882914558
2,23.191864524407432,myco_diversity_rf_VPS5_LP6,220.27165769304807,0.1980551835934591,458.79281470822735,131.2170093940855,0.07550337461979126
3,23.244853130459493,myco_diversity_rf_VPS6_LP7,219.90363752981148,0.19760308104781968,458.88255890554234,131.01771218645962,0.07343135313433687
4,22.97999237052052,myco_diversity_rf_VPS6_LP5,219.81833403034585,0.19678213445118806,458.42787845455064,129.636019180464,0.07400742233738118
5,23.10707883255683,myco_diversity_rf_VPS4_LP6,220.6686813728526,0.19581839810431476,459.86217617868607,132.11449760467596,0.07140856441102916
6,22.644973348200615,myco_diversity_rf_VPS5_LP5,219.97551875853327,0.19581749110216345,459.12517609381496,130.574528731339,0.0721216620160364
7,22.7885973737711,myco_diversity_rf_VPS4_LP5,219.98694329251248,0.19556177714497927,459.55904523646035,131.53090604681654,0.07391822928322699
8,22.39281342706304,myco_diversity_rf_VPS5_LP4,219.7182634130182,0.19545610418828951,458.16293180994086,128.66373851892126,0.0756849765640611
9,22.835266105509145,myco_diversity_rf_VPS6_LP6,220.04902661128204,0.19545087512002352,458.9502720165751,130.10084474295655,0.07342452770816058
