Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.404323963680309,0.04209339291026579,0.32786943473626934,0.007100383360197732,0.24377253538588986,0.011179287399952787,ECM_diversity_rf_VPS7_LP2_REGRESSION
0.3988167824269425,0.03863802283254304,0.32944056615891215,0.006718314863851594,0.24513151766895688,0.010466286469327353,ECM_diversity_rf_VPS6_LP2_REGRESSION
0.3963159618631341,0.034620251245101874,0.3302305019201913,0.007356581480349722,0.24612145107639383,0.010216472625780015,ECM_diversity_rf_VPS6_LP3_REGRESSION
0.39475967921140864,0.036813366930267384,0.3306003513441584,0.006907459042714447,0.2457586853175095,0.010864439970668964,ECM_diversity_rf_VPS7_LP3_REGRESSION
0.39338610461569196,0.03955988662543187,0.3309187097061349,0.0068468217723944794,0.2464236981692435,0.011056929306587575,ECM_diversity_rf_VPS5_LP2_REGRESSION
0.3894917363632614,0.03352808609275315,0.3321223719116969,0.007676837552425823,0.24889272289479053,0.010855880992154813,ECM_diversity_rf_VPS4_LP2_REGRESSION
0.3873458574303615,0.036316199651054634,0.3326567260410927,0.0075146940882289655,0.2481163355532582,0.011020232961973566,ECM_diversity_rf_VPS7_LP4_REGRESSION
0.3850075950875666,0.03658666097179854,0.33328156835054423,0.007362425280641943,0.24847865756679316,0.01069776550240859,ECM_diversity_rf_VPS5_LP3_REGRESSION
0.38083590158757424,0.03493517793148082,0.3344025741152642,0.0063968320351365125,0.25127886884563944,0.010530554502251445,ECM_diversity_rf_VPS3_LP2_REGRESSION
0.38035065097152004,0.03865020572670498,0.334513849900603,0.007361318312434785,0.24944920047789276,0.010079144217762835,ECM_diversity_rf_VPS6_LP4_REGRESSION
0.37542381611001996,0.03728988237456898,0.3358826813598552,0.007664607632099351,0.2509760103074863,0.010527022500778093,ECM_diversity_rf_VPS5_LP4_REGRESSION
0.3752175756742725,0.03592608666059756,0.3359665738212258,0.007808658624086297,0.2508285782807552,0.010517285679505026,ECM_diversity_rf_VPS7_LP5_REGRESSION
0.37418124989481705,0.03732279825593941,0.3362160961791702,0.007700133762427862,0.252052331274466,0.010511855154390543,ECM_diversity_rf_VPS4_LP3_REGRESSION
0.37148301172249276,0.03521548952043751,0.3369964050556758,0.008135366571196454,0.25203219755350464,0.010485114121061513,ECM_diversity_rf_VPS6_LP5_REGRESSION
0.36719087519633403,0.03677609015079905,0.33815183667367443,0.008636090614590428,0.25288891631628657,0.01088734615038655,ECM_diversity_rf_VPS7_LP6_REGRESSION
0.36586319987479043,0.04006720835516063,0.3384829518761164,0.009116435682065854,0.2538075820510021,0.010844556275199072,ECM_diversity_rf_VPS5_LP5_REGRESSION
0.36358737163549704,0.032974760931254156,0.3391576607055927,0.008461737105743272,0.2544654273008885,0.011515292415020221,ECM_diversity_rf_VPS4_LP4_REGRESSION
0.36351654856864185,0.03200965339338033,0.3391848868303437,0.00838828930763744,0.25516700762693184,0.011971439649643999,ECM_diversity_rf_VPS3_LP3_REGRESSION
0.3620779164226582,0.03372896839020349,0.33951985037906085,0.007796032413114871,0.25491202910889027,0.009987501730682767,ECM_diversity_rf_VPS6_LP6_REGRESSION
0.35677860469849376,0.034749529377713646,0.34094315362948563,0.008359565937251354,0.2552716346633217,0.011404522845623358,ECM_diversity_rf_VPS7_LP7_REGRESSION
0.355890913310405,0.03406534216251517,0.3411295082558653,0.007229482287841565,0.2576087599663494,0.011402978334179815,ECM_diversity_rf_VPS2_LP2_REGRESSION
0.35519288269478383,0.03227268631380808,0.3413934734718206,0.008304647077075402,0.2569916342485504,0.011231357187192849,ECM_diversity_rf_VPS4_LP5_REGRESSION
0.3542052768920071,0.03970911815238258,0.34157086355090843,0.008680772665797934,0.2563264822633523,0.010370854026255292,ECM_diversity_rf_VPS5_LP6_REGRESSION
0.3540031677996051,0.03255892301559371,0.34170522263244335,0.008323299815536268,0.25849180477301875,0.01178453808691079,ECM_diversity_rf_VPS3_LP4_REGRESSION
0.35279065706502866,0.03373195808179175,0.34204429533850433,0.008925631413464155,0.25719647713120775,0.010539142203159798,ECM_diversity_rf_VPS6_LP7_REGRESSION
0.3461103877282696,0.037241994466484796,0.3437387532304771,0.00855338586167206,0.2590665692394811,0.010706083057028812,ECM_diversity_rf_VPS5_LP7_REGRESSION
0.34444068417160334,0.03361392965815002,0.34423671899210634,0.008734576883200748,0.25968642517520985,0.011120347538915793,ECM_diversity_rf_VPS4_LP6_REGRESSION
0.3426580555140708,0.033698910845436796,0.34468289516764256,0.008326613293248675,0.2606733938048583,0.011627261968011891,ECM_diversity_rf_VPS3_LP5_REGRESSION
0.3410465164800192,0.032171924570473236,0.34513774632317484,0.008570509757302463,0.2620353654812629,0.011559850688671795,ECM_diversity_rf_VPS2_LP3_REGRESSION
0.335378339942444,0.03395129131986143,0.3466316042146612,0.009216221226667265,0.2616843353236016,0.011046441008288813,ECM_diversity_rf_VPS4_LP7_REGRESSION
0.32735152355945957,0.03379469408565122,0.3487001014668287,0.00874466128375084,0.26419878308949957,0.011029761231763826,ECM_diversity_rf_VPS3_LP6_REGRESSION
0.3257970097118692,0.03325737041924002,0.3490957711530529,0.008501000633910525,0.2655401713532416,0.011915970243516358,ECM_diversity_rf_VPS2_LP4_REGRESSION
0.3198457044383983,0.03205756694358339,0.35067837711238836,0.009049733801285946,0.26639601678101577,0.011661135255877792,ECM_diversity_rf_VPS3_LP7_REGRESSION
