Unnamed: 0,test_index,rep,buffer_size,y_true,y_pred
0,11085,1,750000.0,0.6931471805599453,3.134306064026345
0,9281,1,750000.0,4.634660988013013,4.11638365575418
0,9283,1,750000.0,3.7367644897432615,3.0706697297578107
0,14629,1,750000.0,1.5754673814180655,2.2120523401537096
0,9284,1,750000.0,4.24703707407487,3.097633518734551
0,12858,1,750000.0,4.692420671402779,3.4163158233846485
0,9286,1,750000.0,4.919206883213127,4.4155657504742765
0,14634,1,750000.0,5.231712747655937,3.2010967727269644
0,11087,1,750000.0,1.791759469228055,2.4838978312721065
0,9288,1,750000.0,4.919513697268107,3.8032047592718623
0,14643,1,750000.0,2.63791383364385,2.305128895175049
0,11092,1,750000.0,4.91636854555822,4.39845356677762
0,12872,1,750000.0,3.756094037416165,2.514818425528601
0,9299,1,750000.0,4.848931689204404,2.5471599265809663
0,9300,1,750000.0,3.717758435159742,3.3425303193592564
0,9302,1,750000.0,2.5560638618677585,2.372001617582059
0,9311,1,750000.0,4.394350344422184,3.347422237300728
0,14646,1,750000.0,4.6154174903570615,2.947439268492232
0,12890,1,750000.0,2.0501414628424968,3.2842506937907623
0,9317,1,750000.0,4.09987922075549,3.097633518734551
0,11098,1,750000.0,2.8743553270116595,3.931903001268324
0,12894,1,750000.0,2.669447974421799,3.635296784471247
0,14651,1,750000.0,5.537818406098128,3.030411552113544
0,12897,1,750000.0,3.8304441224085033,4.260850073465817
0,11100,1,750000.0,3.950878247822815,3.692038630822728
0,14653,1,750000.0,4.720300849248282,3.636268199425222
0,9324,1,750000.0,4.14835917944125,4.0875606573236425
0,14654,1,750000.0,3.1350158545949824,2.856201907610224
0,9327,1,750000.0,3.7855296018489786,2.552986550321936
0,12903,1,750000.0,3.328626675154571,4.260850073465817
0,14659,1,750000.0,4.958632991054408,3.720812861874702
0,848,2,750000.0,4.544474937326139,3.839036143417319
0,11109,1,750000.0,4.946381129226999,2.530773784995752
0,9332,1,750000.0,3.663459035290165,4.395207736621148
0,11111,1,750000.0,4.331811715636123,3.097633518734551
0,11114,1,750000.0,4.912412174219716,3.120608265916747
0,853,2,750000.0,2.9008169704569933,2.818785821567541
0,9339,1,750000.0,4.157960812762762,3.85489961569329
0,14669,1,750000.0,4.262806667391064,3.4225516606528865
0,12914,1,750000.0,2.5171317687641617,3.18113782413063
0,854,2,750000.0,4.9449156286336695,3.6964827553647313
0,855,2,750000.0,1.0986122886681098,2.3696044502011686
0,14676,1,750000.0,2.1400661634962708,2.1108679751086457
0,12922,1,750000.0,3.4066823422433727,2.342272041245499
0,12923,1,750000.0,4.932306154454059,3.2370553413707857
0,863,2,750000.0,0.0,2.2996299558217013
0,11127,1,750000.0,4.110824709652939,4.21382145749155
0,9354,1,750000.0,2.890093988168025,3.570522954000185
0,11129,1,750000.0,4.931887904972221,2.530773784995752
0,11130,1,750000.0,4.6836023350884455,3.1437536096848278
0,14680,1,750000.0,3.369397097465635,3.340234917745071
0,11132,1,750000.0,3.2084213577128544,3.1640341534070773
0,874,2,750000.0,5.267811752390952,4.2420017668599215
0,877,2,750000.0,3.728100130587436,4.102766266999173
0,12934,1,750000.0,2.389588172982703,2.8474220227963083
0,14686,1,750000.0,4.53968191384958,4.133474897648839
0,9355,1,750000.0,3.1752164423731384,3.4491210406731945
0,880,2,750000.0,4.198449292457955,3.6819116393642415
0,14688,1,750000.0,3.225175975020818,3.050979067924452
0,12936,1,750000.0,4.089985046880525,3.420487192022501
0,885,2,750000.0,4.86209660110803,4.095743435736633
0,14694,1,750000.0,4.637104831121004,4.11642212809777
0,888,2,750000.0,0.6931471805599453,2.289311521382368
0,890,2,750000.0,2.767136391940263,3.80051384857192
0,11155,1,750000.0,2.832801496347861,4.022822590801401
0,9368,1,750000.0,2.674079653642381,3.097633518734551
0,894,2,750000.0,3.831008183864447,4.191271278807388
0,9370,1,750000.0,4.262651723104614,4.445530157261655
0,11158,1,750000.0,3.044522437723423,2.526249935166479
0,14703,1,750000.0,2.3013843640151097,3.778477608456571
0,898,2,750000.0,5.254496102941504,3.9613257991490527
0,900,2,750000.0,4.248423850166477,4.371654785261353
0,901,2,750000.0,3.572345594996217,2.313165917247802
0,9377,1,750000.0,1.6094379124341005,3.5718426544797874
0,14707,1,750000.0,4.062681900087854,2.748423438155952
0,11168,1,750000.0,0.0,3.753215754090597
0,9379,1,750000.0,4.682621860482959,3.9603856784892697
0,905,2,750000.0,5.270041320477047,3.1082939903453424
0,2675,2,750000.0,4.757461970123755,3.2822717188818133
0,9380,1,750000.0,0.6931471805599453,2.467059155969926
0,12938,1,750000.0,5.800924342520475,2.920929085854241
0,2676,2,750000.0,4.738922777977404,2.9562394659190643
0,14713,1,750000.0,3.8808418910929854,3.830187681236873
0,9385,1,750000.0,2.99558224933095,2.385701581393226
0,12941,1,750000.0,4.585324595122507,4.1477866326808455
0,913,2,750000.0,1.4854607451371673,3.118127784894988
0,14719,1,750000.0,4.807286217064557,2.826969404820253
0,14720,1,750000.0,2.943859881018028,2.280898619604925
0,2683,2,750000.0,5.198740130707336,4.179647318150794
0,14721,1,750000.0,4.267331033507257,3.7295099455000273
0,11183,1,750000.0,4.977788357690278,3.434533965178584
0,918,2,750000.0,4.407219126769659,3.1152651428812903
0,919,2,750000.0,2.325813185569261,3.3109696238712853
0,9399,1,750000.0,4.060391313485136,4.366920505559433
0,2690,2,750000.0,1.941328230243392,2.5468475406871285
0,14729,1,750000.0,3.950146978794789,3.5916986124082158
0,12955,1,750000.0,1.20387278273001,2.860372663030656
0,927,2,750000.0,4.524838250650388,3.4677998911451238
0,12958,1,750000.0,3.3361609609855405,4.232578459785644
0,928,2,750000.0,2.4848232792829514,2.811586491428954
0,2697,2,750000.0,2.323857243207215,2.6131260690535023
0,11197,1,750000.0,1.9459101490553128,3.918767382744016
0,2698,2,750000.0,3.905099065771632,2.792928365716852
0,12962,1,750000.0,3.613967284591008,3.097633518734551
0,14738,1,750000.0,3.160822899887913,3.279341796378876
0,11199,1,750000.0,4.906400017695895,4.000387724421034
0,2700,2,750000.0,0.0,1.5954481650626602
0,936,2,750000.0,4.518991148498581,3.749993249629733
0,11202,1,750000.0,4.620482346876773,3.729592350960527
0,12968,1,750000.0,5.107762023288914,3.276765034361768
0,9414,1,750000.0,2.8743553270116595,1.8548409415951903
0,941,2,750000.0,5.323682925772588,3.839620677459913
0,2708,2,750000.0,5.030797286066686,3.2799261448060784
0,11206,1,750000.0,5.059774557169803,4.272483759960855
0,9418,1,750000.0,4.765237622889067,4.154225737218188
0,9419,1,750000.0,3.4844349830402312,3.646912547471002
0,2712,2,750000.0,2.970414465569701,2.8389192216977084
0,9421,1,750000.0,2.54772493262699,2.024238597615214
0,11214,1,750000.0,2.6795135476701737,1.7451379898730257
0,11215,1,750000.0,5.342530406726217,2.748423438155952
0,14758,1,750000.0,4.330575419428047,3.9173385286881546
0,11216,1,750000.0,1.9430489195068728,2.3814945249063126
0,9426,1,750000.0,4.644112020560154,4.031239577010277
0,12986,1,750000.0,2.4202791998645687,3.751534918491777
0,2722,2,750000.0,2.542703728711637,3.2360857365103115
0,14762,1,750000.0,5.065129798656843,3.2556124268644018
0,12987,1,750000.0,2.311445696471339,4.260850073465817
0,9431,1,750000.0,4.66813560059198,2.8198237430199047
0,11221,1,750000.0,5.445296680775472,3.276765034361768
0,11222,1,750000.0,3.8066402795084815,2.9214372367714234
0,9433,1,750000.0,5.773386270601908,4.0397597663020335
0,2727,2,750000.0,4.945527709162867,4.2219381457018015
0,12992,1,750000.0,2.6390573296152584,4.21382145749155
0,952,2,750000.0,1.6987300213083971,2.50634069567261
0,2729,2,750000.0,1.0986122886681098,2.509119790634297
0,12994,1,750000.0,1.0986122886681098,2.8541780831996624
0,14770,1,750000.0,5.222370017385168,3.520305602287922
0,11228,1,750000.0,3.5872342191027617,3.635296784471247
0,2731,2,750000.0,3.710322905595906,1.637150655861244
0,11229,1,750000.0,0.6931471805599453,2.188100578556131
0,2732,2,750000.0,4.40662164207586,1.9862243279160408
0,9441,1,750000.0,2.0649622494425017,2.2281061761503844
0,12998,1,750000.0,4.255598533112293,3.993652933360044
0,14775,1,750000.0,0.6931471805599453,3.602528141097455
0,11232,1,750000.0,4.1284400046388745,4.400268913795663
0,4504,2,750000.0,4.025280230727808,4.11353203457543
0,13000,1,750000.0,1.252762968495368,2.6627433327682795
0,13001,1,750000.0,4.522266709663049,3.951215243779221
0,13002,1,750000.0,3.783644070114071,3.833033505462749
0,4507,2,750000.0,4.561625722379308,4.1710917810151855
0,2737,2,750000.0,3.950300970750135,3.352752010559008
0,13003,1,750000.0,5.206739220078361,4.069203110260566
0,13005,1,750000.0,4.238271760098137,3.312651801396728
0,13006,1,750000.0,3.6375598580467208,2.815814119357696
0,4513,2,750000.0,3.6375598580467208,2.1428682875882377
0,969,2,750000.0,3.924524566597813,3.6124149054380927
0,11244,1,750000.0,3.170189666825588,2.859640664941348
0,14786,1,750000.0,3.6500606911126936,2.6854784034899954
0,9455,1,750000.0,5.751505407520474,3.697841403091736
0,4518,2,750000.0,3.3642221212591545,2.681873949870144
0,2747,2,750000.0,3.09648221459416,2.36070353576227
0,974,2,750000.0,4.162735055728404,3.053441667454978
0,9461,1,750000.0,4.795178808957428,3.779604848606693
0,11251,1,750000.0,4.127118264742844,2.9175934093552045
0,13017,1,750000.0,4.594756116185427,3.4997028094894924
0,4522,2,750000.0,3.071952282498624,3.98591563595534
0,976,2,750000.0,3.5273894024166506,3.7338148372021993
0,9464,1,750000.0,4.627479440676096,4.169093370126455
0,14794,1,750000.0,3.925551082090636,4.066127713151905
0,2752,2,750000.0,1.580420986532965,2.862877245308132
0,9467,1,750000.0,4.441521198551923,3.1669865397390224
0,2753,2,750000.0,2.7407109926951265,1.965366445086008
0,11258,1,750000.0,0.0,1.980526829588608
0,13025,1,750000.0,1.6978150034961268,4.13504323663586
0,11259,1,750000.0,3.400030039002353,3.3927298112262254
0,9471,1,750000.0,4.041646741052735,4.340806156967547
0,11260,1,750000.0,4.455288728336277,3.967471997070701
0,988,2,750000.0,1.568615907979737,2.592623734615465
0,4535,2,750000.0,3.7504448312936542,3.382813618359312
0,13032,1,750000.0,3.762524800853484,4.0875606573236425
0,992,2,750000.0,4.517725976081996,2.605838890824844
0,14796,1,750000.0,3.977305020704804,3.043081898308944
0,994,2,750000.0,4.815220396803435,3.940559118921644
0,2764,2,750000.0,2.34238257606522,2.906881723688494
0,9484,1,750000.0,5.098707204712651,4.181625793901151
0,11267,1,750000.0,4.020105825434322,3.097633518734551
0,13039,1,750000.0,2.2975725320011686,3.1640341534070773
0,2776,2,750000.0,3.1498686754124123,2.7304922643540155
0,1010,2,750000.0,5.621610332902906,2.9826137200010368
0,4557,2,750000.0,1.6094379124341005,2.337961705549054
0,13040,1,750000.0,4.174448772661756,3.4558937794637385
0,14811,1,750000.0,0.6931471805599453,1.3028174232810064
0,4559,2,750000.0,3.091042453358316,3.1152651428812903
0,9495,1,750000.0,2.9533465610374123,2.71898052809966
0,1014,2,750000.0,2.8743553270116595,3.634799182041884
0,1015,2,750000.0,1.580420986532965,2.288609631205108
0,13043,1,750000.0,3.969045818779735,3.338749306954413
0,9499,1,750000.0,4.709854501088981,2.9896465013622664
0,4565,2,750000.0,3.4760883861668965,4.102766266999173
0,11268,1,750000.0,2.3965306745827952,2.3594144332962297
0,9503,1,750000.0,4.276332701283049,1.296043923921077
0,14821,1,750000.0,4.563295575945734,3.187937774100996
0,1024,2,750000.0,4.625835161321211,3.318149344835776
0,9506,1,750000.0,3.7862556709947097,3.307127269889236
0,6334,2,750000.0,4.962550828738809,4.10835471526783
0,2792,2,750000.0,2.704711287078508,2.8611136566467685
0,13054,1,750000.0,3.610133839701159,3.0706697297578107
0,9510,1,750000.0,4.945904805749434,3.721596590028076
0,6337,2,750000.0,1.0986122886681098,3.0869671360974418
0,6338,2,750000.0,3.0206687179157896,3.764163622327815
0,14827,1,750000.0,2.199998461950829,3.338270264519245
0,13058,1,750000.0,2.0149030205422647,1.5455112124831425
0,4578,2,750000.0,2.062676808439368,2.628012867892876
0,6340,2,750000.0,2.7620963810840986,3.80051384857192
0,14829,1,750000.0,5.056436862123169,4.067590411420384
0,9515,1,750000.0,4.15711591404782,3.097633518734551
0,11282,1,750000.0,5.202158835051796,3.544765380798487
0,6341,2,750000.0,4.9577336620707015,4.069643215228653
0,1034,2,750000.0,2.787169384407732,3.135633698562076
0,13060,1,750000.0,5.158951814715975,3.745123536521197
0,14830,1,750000.0,3.957588954191859,3.1072543294532364
0,9516,1,750000.0,3.2286677388143503,4.10154119693754
0,6343,2,750000.0,2.151762192170226,2.5377509602393045
0,9517,1,750000.0,0.0,2.072551677328277
0,1037,2,750000.0,4.177229343661245,3.289456744642248
0,2795,2,750000.0,3.5253894372032226,3.1152651428812903
0,11286,1,750000.0,4.014146276973232,3.345713228151969
0,2796,2,750000.0,4.154718190340966,4.042011710903198
0,1040,2,750000.0,4.128794307270781,3.8954157292629192
0,9523,1,750000.0,4.323589457541176,3.2938983350311197
0,2799,2,750000.0,4.693593091479477,4.00937936840831
0,11293,1,750000.0,4.248480964080521,3.723048412929415
0,4582,2,750000.0,3.77379484409499,2.754510023308536
0,2802,2,750000.0,5.174917321946055,3.967352285404768
0,2803,2,750000.0,4.164026113886374,4.360241478454068
0,6347,2,750000.0,2.484573285054568,2.634660892246384
0,14843,1,750000.0,4.967950417076992,3.3981110021503533
0,2805,2,750000.0,5.246939824034202,3.960598853915808
0,9525,1,750000.0,3.477602711922136,2.5695222300178937
0,14845,1,750000.0,4.356580585951324,2.9556223006900644
0,6349,2,750000.0,2.48473998131279,2.628012867892876
0,9526,1,750000.0,3.6513333633881073,3.170400954457516
0,4589,2,750000.0,4.615843008720491,3.8360574225005246
0,13064,1,750000.0,5.12967974087026,4.228061486412765
0,14851,1,750000.0,4.720158181461063,3.397913343218187
0,11308,1,750000.0,2.564872400319035,2.366980150382301
0,1060,2,750000.0,2.299580610756977,2.7297047548150006
0,9532,1,750000.0,5.235723649016918,3.77228741101829
0,4597,2,750000.0,4.35857891957976,2.7170094760488035
0,6359,2,750000.0,3.5200169124876988,2.834967338483521
0,2817,2,750000.0,4.055725022291198,3.1152651428812903
0,11313,1,750000.0,4.827825642129014,3.66555744108206
0,4601,2,750000.0,2.707249875332075,2.356124427053111
0,9538,1,750000.0,2.719122002996635,2.7650163307178257
0,8156,2,750000.0,0.6931471805599453,2.543216841796269
0,11318,1,750000.0,3.752863170353772,3.545573455614744
0,1062,2,750000.0,4.637511545977724,4.139364266812439
0,9540,1,750000.0,4.687883181562459,4.105060485339908
0,4605,2,750000.0,4.612929993937561,4.392286877797098
0,13076,1,750000.0,1.4915548730649737,1.691729384256602
0,6369,2,750000.0,3.187054826813042,3.210327802156647
0,14867,1,750000.0,3.386185244503111,2.6991485832834003
0,11323,1,750000.0,2.4353662109085907,2.562026922512965
0,8160,2,750000.0,2.9437018686743546,3.1152651428812903
0,4610,2,750000.0,3.0906787772286224,2.079474289877978
0,2819,2,750000.0,4.2926898562259215,2.6310831478263745
0,8162,2,750000.0,1.791759469228055,3.477541440378258
0,6376,2,750000.0,2.981988219407339,3.871021315560907
0,14873,1,750000.0,3.1346678267492427,3.622893935148801
0,9551,1,750000.0,4.262482675359401,3.786741568729728
0,6378,2,750000.0,3.349904087274605,4.132756239016716
0,4616,2,750000.0,5.362324502247416,2.7839872943760127
0,13079,1,750000.0,4.942998662795424,4.021051312276998
0,11332,1,750000.0,4.5329865484827625,4.063438479349991
0,9554,1,750000.0,2.533696844232805,2.311105522195526
0,6380,2,750000.0,2.4331747028699766,3.3109696238712853
0,9555,1,750000.0,3.6107016887244905,2.7568453043348486
0,2824,2,750000.0,2.302585092994046,3.118127784894988
0,9558,1,750000.0,4.2835589904272,3.8365523335295535
0,1078,2,750000.0,5.704911800919885,3.954079014318345
0,4623,2,750000.0,5.308143957584938,3.424060132041634
0,14881,1,750000.0,4.85077945337193,4.040042161004606
0,1079,2,750000.0,0.6931471805599453,1.983447474430312
0,4624,2,750000.0,3.5336865647082343,3.053322053058092
0,4625,2,750000.0,0.6931471805599453,2.4655247108249694
0,8175,2,750000.0,0.0,2.8049572177137043
0,14887,1,750000.0,5.20994506191883,3.5197018575010577
0,1084,2,750000.0,0.0,2.759098409039464
0,4630,2,750000.0,5.029908410949764,3.4158551141872286
0,1085,2,750000.0,2.2823824051392667,3.725681284529309
0,13083,1,750000.0,3.668880812277352,3.45827403872887
0,6396,2,750000.0,1.3862943611198906,2.6131260690535023
0,8177,2,750000.0,3.739097202925314,3.1152651428812903
0,4632,2,750000.0,5.191639319372622,3.1152651428812903
0,4633,2,750000.0,0.6931471805599453,2.751567777008528
0,9570,1,750000.0,1.252762968495368,2.95680024267942
0,2835,2,750000.0,4.685403610337323,4.126807098344622
0,1090,2,750000.0,5.023419840247821,3.4382515233095514
0,14896,1,750000.0,0.6931471805599453,2.567423992084924
0,9574,1,750000.0,3.262892710284975,4.11642212809777
0,13088,1,750000.0,3.99018700099676,3.6473290051641474
0,14897,1,750000.0,5.509481429440929,4.395732128942905
0,11357,1,750000.0,3.3730379269237507,4.260850073465817
0,8186,2,750000.0,1.9453385304382065,2.337961705549054
0,9578,1,750000.0,4.992532460345818,4.154225737218188
0,2844,2,750000.0,4.939304006003034,3.857044470701773
0,1096,2,750000.0,4.726706139705142,4.153736806092435
0,11360,1,750000.0,2.721229659806764,4.260850073465817
0,4645,2,750000.0,2.6567569067146595,2.8389192216977084
0,6412,2,750000.0,3.640476730901292,3.1826568728094857
0,2849,2,750000.0,2.6390573296152584,2.156433345588656
0,9584,1,750000.0,3.101802576392083,4.014187654628517
0,4649,2,750000.0,4.536002313576229,3.714325995604269
0,2852,2,750000.0,1.791759469228055,3.576778525886315
0,4651,2,750000.0,4.473465736766951,3.8193936549811736
0,13102,1,750000.0,3.576466395635298,4.62286682542638
0,6418,2,750000.0,3.6146945394907526,4.102766266999173
0,14909,1,750000.0,5.147267698398591,2.932093239076176
0,1106,2,750000.0,3.7585920779102695,3.1152651428812903
0,4653,2,750000.0,3.666557169932514,2.451286956975521
0,14910,1,750000.0,3.039126914232398,3.1804301217749757
0,9590,1,750000.0,3.5829909933653976,3.542574541597724
0,11364,1,750000.0,4.871242963175245,3.450951199598262
0,8201,2,750000.0,3.6910521371412894,3.535298365573307
0,11365,1,750000.0,2.99558224933095,3.097633518734551
0,8202,2,750000.0,3.1750911482066604,3.8799498181308136
0,2860,2,750000.0,4.141466676569056,3.701280205656862
0,9595,1,750000.0,2.427718839907654,2.489622194316955
0,1112,2,750000.0,0.6931471805599453,2.365289341122046
0,6426,2,750000.0,1.3862943611198906,1.8120341907304167
0,6428,2,750000.0,2.139948518044463,1.7283740100814555
0,8207,2,750000.0,5.679824460549794,3.361163145172434
0,2866,2,750000.0,3.580709391497625,3.80051384857192
0,11370,1,750000.0,2.326692210789005,2.936248580093048
0,11372,1,750000.0,1.763531479162803,3.864735861531729
0,2870,2,750000.0,4.077486623088078,3.1152651428812903
0,1122,2,750000.0,2.5816551782084964,2.7335609200493387
0,11374,1,750000.0,5.3531085720549045,3.932009927042984
0,13120,1,750000.0,3.778925827252143,3.635296784471247
0,14928,1,750000.0,2.9355044147811418,3.5752858936294154
0,1123,2,750000.0,2.505525936990736,2.3043378235608936
0,1124,2,750000.0,4.584865410847232,3.62276273409669
0,14930,1,750000.0,4.330470191941284,2.82572069544035
0,9598,1,750000.0,4.249066520489144,4.09761712677767
0,2876,2,750000.0,1.0986122886681098,3.4480732262936087
0,9991,2,750000.0,5.959168587808302,2.750067347356525
0,4676,2,750000.0,3.8392156913337385,4.102766266999173
0,2879,2,750000.0,4.478268207102197,4.052438720340645
0,4677,2,750000.0,3.8589175746357927,2.660033526666328
0,8224,2,750000.0,3.713401321165133,4.045591199799704
0,13129,1,750000.0,6.348610876509159,4.053247495919648
0,8225,2,750000.0,3.223067011252703,3.0697157167220195
0,6446,2,750000.0,3.904454458067782,2.965720416719801
0,11384,1,750000.0,4.703040700614887,4.2177215965712085
0,4679,2,750000.0,1.9439081551214223,2.5949738689921125
0,9995,2,750000.0,1.7749523670756449,2.74581662488402
0,1128,2,750000.0,4.808396733348171,2.744392769354844
0,4680,2,750000.0,0.0,2.6836020020196294
0,9996,2,750000.0,0.6931471805599453,2.1872930573326363
0,13132,1,750000.0,4.657288125766296,2.513823794020976
0,6449,2,750000.0,4.361275336324917,3.2937197207217777
0,14940,1,750000.0,5.286679936768764,3.945968531552846
0,4683,2,750000.0,5.4533148556998015,3.677193096261889
0,10000,2,750000.0,2.7696469036230416,3.6488497750424576
0,13135,1,750000.0,4.361160436539312,3.720521399155914
0,14943,1,750000.0,3.089632362496002,2.7458758943287447
0,9611,1,750000.0,4.74611405211102,2.9634231019263035
0,8237,2,750000.0,4.70999857767119,3.975313792449021
0,11396,1,750000.0,5.233224004014442,3.992214402913783
0,2882,2,750000.0,3.6633308792268178,4.288549123627635
0,14949,1,750000.0,4.085959514920024,3.2825163580821486
0,4692,2,750000.0,4.1772600082435005,2.7170094760488035
0,11401,1,750000.0,4.007096784777882,2.864282519464157
0,14953,1,750000.0,2.9733844387567974,2.571653672385653
0,11403,1,750000.0,3.4579872172332373,3.268504939604041
0,14955,1,750000.0,4.126843995202227,3.596170790059724
0,4697,2,750000.0,5.528325304448196,2.965080939339793
0,14956,1,750000.0,3.7834620625896647,3.020078920992637
0,1147,2,750000.0,5.102545776876466,3.926405674350124
0,4699,2,750000.0,2.293443475113952,2.5404817315538137
0,9619,1,750000.0,4.0953273808960695,3.914040302822715
0,14958,1,750000.0,3.426800145075505,2.6388310349034603
0,10005,2,750000.0,4.486172643203688,2.6857328112993413
0,11408,1,750000.0,0.6931471805599453,1.2971195379540987
0,9621,1,750000.0,4.268941907643748,3.9654315206604487
0,4702,2,750000.0,3.849615512816742,3.6994920798844624
0,10008,2,750000.0,4.906037427001196,4.150172464581824
0,1153,2,750000.0,2.9260069845181538,3.3532031835996268
0,2895,2,750000.0,3.5533746801056667,3.466617789880068
0,4707,2,750000.0,4.210081053456083,3.8840351345651194
0,9627,1,750000.0,5.528003494335092,4.233858870670789
0,13160,1,750000.0,4.918066734288097,4.071332841264469
0,11418,1,750000.0,1.6094379124341005,2.649794847505967
0,14970,1,750000.0,2.559318150842957,2.7751977587401244
0,6480,2,750000.0,1.252762968495368,1.8096185644119336
0,13164,1,750000.0,3.091042453358316,4.21382145749155
0,11420,1,750000.0,4.355644155216395,2.533633570032685
0,4713,2,750000.0,1.3862943611198906,2.8814819892481296
0,8264,2,750000.0,3.5695045425446685,3.0697157167220195
0,14973,1,750000.0,1.0986122886681098,1.0981430564366474
0,11810,2,750000.0,2.072039209991554,3.5250807927328625
0,14974,1,750000.0,4.726112694650072,4.139458605410377
0,10021,2,750000.0,5.065584277250642,3.1117077378352915
0,4716,2,750000.0,3.872013211501253,3.451285299365842
0,14976,1,750000.0,3.328339916470635,3.765136939688477
0,9637,1,750000.0,5.204731719694586,3.276765034361768
0,1159,2,750000.0,2.707716804569035,2.634660892246384
0,6488,2,750000.0,5.164945960427448,3.361163145172434
0,13165,1,750000.0,1.0986122886681098,1.8703322093197936
0,11425,1,750000.0,3.911963036589035,3.097633518734551
0,6489,2,750000.0,4.610675026046565,3.849267075985222
0,14980,1,750000.0,6.241415589124682,1.9027330359606065
0,11817,2,750000.0,4.110627942303426,3.1152651428812903
0,10029,2,750000.0,0.0,1.9086960058584093
0,4718,2,750000.0,3.2757853453642665,2.5748841053095832
0,2918,2,750000.0,5.258448036105614,4.26822558279259
0,11821,2,750000.0,5.859637372516558,3.850741060304801
0,6495,2,750000.0,3.181796822960856,3.9666439818883337
0,14986,1,750000.0,3.827314411564904,3.635296784471247
0,4720,2,750000.0,1.3862943611198906,3.52655432038793
