,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,65.82724801746895,Meliniomyces_rf_VPS5_LP4,243.83219704212416,0.5220506684332258,1157.2857152265542,510.67859923377324,0.15498991269932855
1,65.53502084690618,Meliniomyces_rf_VPS4_LP4,246.37268416517395,0.5213109791583296,1162.3304051153725,516.8027508040929,0.1541568355621725
2,65.4258563374393,Meliniomyces_rf_VPS3_LP4,249.93045757675418,0.5200006413783008,1168.149733981364,519.2054510285027,0.1528930022857305
3,64.29267636771664,Meliniomyces_rf_VPS6_LP4,243.58150913698006,0.5105435830742739,1158.1614912168138,498.6802686290645,0.14742966531772014
4,65.9175770433531,Meliniomyces_rf_VPS4_LP5,250.77404930847607,0.5085713624822764,1178.7967989734548,526.7933648841446,0.16060324560361378
5,65.97493379292966,Meliniomyces_rf_VPS5_LP5,248.99330476111754,0.5060034935304841,1176.1843452703824,519.9781977676661,0.1597390357762412
6,65.0542644228303,Meliniomyces_rf_VPS2_LP4,258.9543377351696,0.5051461376330237,1187.9337664784312,525.6047127950403,0.1513562405135971
7,64.70951288819704,Meliniomyces_rf_VPS7_LP4,243.656709080346,0.5039274499604807,1163.4826384115206,500.1039331729658,0.1500971341727475
8,66.14043157604144,Meliniomyces_rf_VPS3_LP5,255.9778312278028,0.503429631747528,1189.1919016015893,529.8134485652337,0.1582034241998807
9,67.3022598957914,Meliniomyces_rf_VPS4_LP6,255.01344450049987,0.5008698933755188,1194.1702076757506,537.2195451505787,0.1667098643052077
