,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,0.2098821862118469,Glomus_rf_VPS5_LP4,1.757160694015377,0.4373744764888959,4.295894767196358,0.8072050861640495,0.12175537716178372
1,0.2107852170261593,Glomus_rf_VPS5_LP5,1.773134762301244,0.43683155738588486,4.303973688415166,0.8031102833988946,0.11073300614899124
2,0.20885096892893143,Glomus_rf_VPS5_LP6,1.780869440222094,0.43492418540603034,4.314902487586452,0.7989172155258407,0.10310165432474562
3,0.21052982997684325,Glomus_rf_VPS6_LP6,1.7732925961461388,0.4336839342358947,4.3104745401607705,0.7962868825671978,0.11465425559402904
4,0.20863308065271835,Glomus_rf_VPS6_LP5,1.766189603250113,0.4327293119303303,4.304900987296386,0.7885854328395044,0.12371041678914214
5,0.20673002540172694,Glomus_rf_VPS4_LP4,1.766800418430681,0.4323654733086107,4.312540916648271,0.7927301755258703,0.11892656578027878
6,0.20616034597190666,Glomus_rf_VPS4_LP5,1.7772843513229162,0.4318759529022376,4.319147193813648,0.7943091004073376,0.11235838197534176
7,0.21104374740738546,Glomus_rf_VPS7_LP6,1.774434276653429,0.43179621204595264,4.309209607250903,0.7840398440123449,0.11973997399285756
8,0.20932054174849368,Glomus_rf_VPS7_LP7,1.7805156734513208,0.43121680005607954,4.318400730087416,0.7847820824630309,0.11030262263438363
9,0.20847940562769152,Glomus_rf_VPS5_LP7,1.7960577822182255,0.4308413650913602,4.334741987079897,0.8035064402177917,0.09766609456820922
