,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,52.39562540084184,Inocybe_rf_VPS2_LP7,143.15870086292097,0.1621462975332375,960.3232285795281,606.9236405108343,0.35087332498715423
1,52.90245308826581,Inocybe_rf_VPS2_LP6,141.8484121426829,0.15598534941485923,955.8084768878232,603.3843456594738,0.3899789188720602
2,52.33532182370699,Inocybe_rf_VPS2_LP5,140.4860599704264,0.1385563945094477,950.5627619600508,597.0036868949642,0.4548538532474671
3,52.318659912895356,Inocybe_rf_VPS3_LP7,140.84657600557335,0.12353706937183154,954.8891019454165,601.7125747388258,0.4863262285724658
4,52.14534184181537,Inocybe_rf_VPS2_LP4,139.27047491170634,0.11379542838361711,944.0345212162802,590.2514424167805,0.5586289455173524
5,52.09943473723301,Inocybe_rf_VPS3_LP6,140.00491907008376,0.1112402677283785,950.6704323915196,597.7054769851627,0.5410251067475751
6,52.07984456491857,Inocybe_rf_VPS3_LP5,138.5147753679274,0.08541367563519055,946.1753877448315,592.2361203364958,0.6357778594642315
7,51.94209255713467,Inocybe_rf_VPS4_LP7,139.59384070568518,0.08133411351497156,953.9325363859558,597.6209218566038,0.6050311872695248
8,51.65284326107162,Inocybe_rf_VPS4_LP6,138.516572726893,0.07105637382543163,949.6349924541227,594.0583617892934,0.6563837735075395
9,51.13617590838214,Inocybe_rf_VPS3_LP4,137.40516913888536,0.04906986842972041,940.1162002516598,582.1874556283641,0.7415620610387799
