CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_Seasonality,CGIAR_Aridity_Index,CGIAR_PET,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,GlobPermafrost_PermafrostExtent,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,CV_Fold
238.4502716064453,5134.38037109375,328.4834899902344,4226.42529296875,132.59498596191406,28383.0,1711.0001220703125,-0.8393014669418335,-0.5412142276763916,600.0,9.522357940673828,-0.75,0.0,11.457870483398438,0.0,1.0,199.5,38.761497497558594,50.47746276855469,54.91753387451172,1.0,0.0,2.0,10.0,1,134.98899841308594,14.279166221618652,74.73750305175781,1
231.6997833251953,2289.160888671875,281.7162170410156,215.3192138671875,45.296653747558594,13053.0,1667.0001220703125,0.4893451929092407,-0.8678098917007446,593.5,12.778970718383789,15.5,0.0,146.21157836914062,0.0,1.0,195.98265075683594,26.472848892211914,89.50817108154297,52.72666549682617,1.0,2.0,2.0,25.0,1,3.0,18.162500381469727,-67.01249694824219,4
260.4835510253906,6553.5,342.51678466796875,5974.720703125,133.61001586914062,31739.0,1857.0,-0.16370326280593872,0.9455243349075317,94.5,3.6665470600128174,-5.75,0.0,0.6757025718688965,0.0,1.0,198.11949157714844,40.432987213134766,33.68588638305664,54.42673873901367,1.0,0.0,2.0,10.0,1,26.24799919128418,13.520833015441895,75.02083587646484,9
252.4671173095703,2847.322998046875,283.4668273925781,472.83251953125,22.698328018188477,12343.0,1768.9998779296875,0.7184408903121948,-0.06024821102619171,137.5,6.937519073486328,-7.3125,0.0,1.8035269975662231,0.0,1.0,199.7635955810547,27.263919830322266,61.28514099121094,50.7874870300293,1.0,0.0,2.0,10.0,1,133.14700317382812,18.320833206176758,-65.72916412353516,3
247.5,3264.8193359375,297.51641845703125,994.1920776367188,23.3016414642334,22186.0,1241.0,0.2787686884403229,0.03982529789209366,178.5,1.1584080457687378,-0.25,0.0,12.09190845489502,0.0,29.0,200.0,56.281211853027344,35.36183547973633,41.82532501220703,1.0,0.0,2.0,10.0,1,8.49899959564209,-0.3791666626930237,-72.23750305175781,5
219.5,2546.021484375,274.5,511.3602600097656,38.89665985107422,11049.0,1480.0,-0.8343155384063721,0.04439317435026169,702.0,0.9124815464019775,0.25,0.0,0.3385789692401886,0.0,2.0,200.0,42.83733367919922,54.35060119628906,48.22459030151367,1.0,0.0,2.0,10.0,1,143.656005859375,5.304166793823242,-59.920833587646484,1
238.4674072265625,1411.368408203125,319.4674072265625,49.27326583862305,80.8016586303711,11037.0,1494.0,0.9319837689399719,0.20200614631175995,588.5,9.734320640563965,-9.6875,0.0,0.3006214499473572,0.0,1.0,184.71470642089844,35.16463851928711,25.655715942382812,52.63397216796875,1.0,1.0,2.0,18.0,1,40.08300018310547,21.920833587646484,101.2125015258789,8
259.5,3100.555908203125,307.4830017089844,900.1532592773438,52.606685638427734,19638.0,1545.0,-5.960464477539063e-08,-0.457550048828125,28.0,0.7048821449279785,0.9375,0.135102778673172,0.7904773354530334,0.0,15.0,200.0,36.026405334472656,29.958358764648438,48.39162826538086,1.0,2.0,1.0,20.0,1,1.4444444444444444,5.0625,-52.6875,4
233.5,1525.829833984375,309.4835205078125,717.5682983398438,57.10164260864258,12563.0,1268.0,0.42417168617248535,0.45084190368652344,686.0,1.5110752582550049,-1.75,0.0,0.8805269002914429,0.0,2.0,200.0,51.25682830810547,25.478134155273438,49.14959716796875,1.0,0.0,2.0,10.0,1,57.994998931884766,3.7291667461395264,12.737500190734863,7
198.66607666015625,3277.767822265625,242.68307495117188,643.7821044921875,24.498319625854492,23956.0,1141.0,0.8611193299293518,-0.2426036298274994,1230.0,11.140897750854492,18.0,0.0,75.95878601074219,0.0,1.0,168.52830505371094,39.346771240234375,94.99655151367188,47.511051177978516,1.0,0.0,2.0,10.0,1,16.0,3.7125000953674316,101.7125015258789,5
