CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_Seasonality,CGIAR_Aridity_Index,CGIAR_PET,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,GlobPermafrost_PermafrostExtent,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,Archaeospora,Pixel_Lat,Pixel_Long,CV_Fold
111.35118865966797,1022.0166015625,189.3678741455078,281.4773254394531,23.296634674072266,12398.0,1050.0,-0.988887369632721,-0.0006775204092264175,159.5,11.039709091186523,-9.125,0.0,0.2354862540960312,0.0,1.0,19.978296279907227,53.438804626464844,116.18903350830078,50.73973083496094,1.0,0.0,2.0,10.0,4,0.0,-43.12083435058594,146.78750610351562,3
109.48234558105469,882.7774658203125,187.49888610839844,241.1835174560547,22.801639556884766,12146.0,1048.0,0.6251368522644043,-0.08149096369743347,168.5,5.737765312194824,-6.4375,0.4499715566635132,17.302291870117188,0.0,1.0,19.336668014526367,49.17207717895508,106.77105712890625,51.08094787597656,2.0,1.0,2.0,5.0,4,0.0,-43.11249923706055,146.83749389648438,4
103.51616668701172,977.4220581054688,183.499755859375,270.94122314453125,24.296634674072266,14295.0,1027.9998779296875,0.7121968865394592,-0.7001205682754517,265.5,9.779631614685059,2.0,0.36012473702430725,18.01909637451172,0.0,1.0,3.68821120262146,46.63029098510742,157.08987426757812,50.192806243896484,2.0,1.0,2.0,5.0,4,0.0,-43.10416793823242,146.74583435058594,5
112.3824691772461,1265.0377197265625,193.39915466308594,355.944091796875,26.201669692993164,13509.0,1074.0,-0.9744629263877869,0.08089351654052734,135.0,5.345145225524902,-5.0,0.07574630528688431,0.15714222192764282,0.0,2.0,26.407211303710938,50.976600646972656,172.64605712890625,51.496253967285156,1.6666666666666667,0.6666666666666666,2.0,6.666666666666667,4,0.0,-43.09583282470703,146.6458282470703,6
113.28361511230469,1266.2047119140625,194.30001831054688,355.9386291503906,26.198305130004883,13412.0,1072.0,-0.9610663056373596,-0.2340942919254303,117.5,6.595328330993652,-9.625,0.16108672320842743,0.14236195385456085,0.0,2.0,17.435731887817383,52.29030227661133,177.80535888671875,51.18532180786133,2.0,1.0,2.0,5.0,4,0.0,-43.09583282470703,146.65415954589844,7
110.333251953125,1225.6558837890625,191.333251953125,343.6371154785156,25.698305130004883,13661.0,1063.0,-0.9353815317153931,-0.3535662889480591,193.5,7.9770307540893555,-0.125,0.45220711827278137,7.145172595977783,0.0,1.0,21.36717414855957,51.933406829833984,148.24981689453125,51.83966064453125,2.0,1.0,2.0,5.0,4,0.0,-43.09583282470703,146.67916870117188,8
104.198486328125,1320.4476318359375,186.19876098632812,370.6922912597656,26.301639556884766,14987.0,1042.0001220703125,-0.9535765647888184,-0.3008789122104645,302.5,15.600099563598633,-7.0,0.22030147910118103,148.94955444335938,0.0,1.0,4.891706466674805,49.742855072021484,197.16775512695312,50.30439758300781,2.0,1.0,2.0,5.0,4,0.0,-43.087501525878906,146.6458282470703,9
99.65072631835938,929.750732421875,178.63418579101562,248.5133514404297,19.494937896728516,12267.0,1024.0,0.6923913955688477,0.6304033994674683,364.5,11.103261947631836,10.9375,0.0,36.11146545410156,0.0,1.0,41.44451141357422,55.61909103393555,92.0216293334961,52.68281936645508,1.0,2.0,1.5,20.0,4,0.0,-43.087501525878906,146.9791717529297,10
93.46662139892578,1020.2247314453125,173.4503631591797,273.4822998046875,20.593284606933594,13617.0,991.0,-0.7200176119804382,-0.6937062740325928,493.5,6.9129438400268555,6.6875,0.0,16.68885040283203,0.0,1.0,23.77050018310547,48.78089904785156,115.06649780273438,51.72536087036133,1.0,2.0,1.0,20.0,4,0.0,-43.079166412353516,146.94583129882812,1
115.53323364257812,880.0199584960938,194.5496368408203,240.1160888671875,23.199987411499023,10724.0,1091.0,0.4437204599380493,0.8960751295089722,85.0,2.2752203941345215,-3.875,0.0801524668931961,16.321155548095703,0.0,1.0,72.04158020019531,51.402679443359375,116.53424835205078,52.573734283447266,1.0,2.0,1.75,20.0,4,0.0,-43.07083511352539,146.8125,2
107.43270111083984,869.1761474609375,158.4659423828125,265.8563232421875,13.398317337036133,8953.0,1048.0,0.023141682147979736,-0.7689487338066101,364.0,7.2619452476501465,3.5625,0.0,114.70991516113281,0.0,1.0,22.722013473510742,56.916481018066406,114.56041717529297,52.168460845947266,1.0,2.0,1.75,20.0,4,0.0,-43.05416488647461,147.90415954589844,3
114.5158462524414,970.5147094726562,195.4990234375,267.8005676269531,24.599987030029297,11800.0,1084.0,0.8297624588012695,-0.5581016540527344,86.5,3.0026886463165283,-3.25,0.4540861248970032,30.635154724121094,0.0,2.0,27.225858688354492,52.589927673339844,109.36504364013672,52.301876068115234,2.0,1.0,2.0,5.0,4,0.0,-43.045833587646484,146.7375030517578,4
115.46747589111328,852.2553100585938,171.48388671875,263.2978820800781,13.696648597717285,7566.0,1114.0,-0.010338284075260162,-0.8926445841789246,211.0,5.265427589416504,-5.875,0.22504639625549316,64.88795471191406,0.0,1.0,27.965211868286133,61.728336334228516,93.97787475585938,53.4353141784668,1.0,2.0,1.6666666666666667,20.0,4,0.0,-42.9375,147.90415954589844,5
88.43171691894531,1758.515625,169.4484100341797,499.6933898925781,24.700000762939453,20176.0,975.9999389648438,0.46500301361083984,-0.65181565284729,525.0,4.026268005371094,-6.0625,0.0,3.081251859664917,0.0,1.0,28.02945327758789,50.442481994628906,199.43218994140625,49.394676208496094,1.0,0.0,2.0,10.0,4,0.0,-42.829166412353516,146.37083435058594,6
126.51669311523438,564.8485717773438,215.51669311523438,144.17178344726562,13.101669311523438,4078.0,1255.0,-0.12830644845962524,-0.9459756016731262,16.0,2.488725185394287,-0.125,0.0,11.70611572265625,0.0,46.0,189.6645965576172,62.42167663574219,55.38459777832031,58.79405975341797,2.0,1.0,2.0,5.0,4,0.0,-42.82083511352539,147.50416564941406,7
125.53351593017578,593.111083984375,217.53338623046875,145.78785705566406,13.699986457824707,4272.0,1256.0,0.9402978420257568,-0.06527051329612732,26.0,2.12492036819458,-0.5625,0.0,8.722968101501465,0.0,9.0,184.67843627929688,60.35482406616211,34.101497650146484,66.32093811035156,2.0,1.0,2.0,5.0,4,0.0,-42.80416488647461,147.4375,8
52.48423767089844,1683.4337158203125,170.51736450195312,719.8967895507812,51.10838317871094,6901.0,1112.0,-0.13782694935798645,0.5794718265533447,1182.0,4.575812339782715,-2.375,0.0,0.764474093914032,0.0,1.0,163.3239288330078,50.534481048583984,137.6894989013672,57.91260528564453,1.0,0.0,2.0,10.0,4,0.0,-42.77916717529297,-71.47083282470703,9
55.516746520996094,1587.7900390625,174.53346252441406,682.1146240234375,51.5099983215332,6695.0,1124.0,-0.1836821436882019,0.982973575592041,1142.0,3.304248094558716,4.3125,0.0,1.5330090522766113,0.0,3.0,162.1636962890625,49.759788513183594,126.5384292602539,58.200931549072266,1.0,0.0,2.0,10.0,4,0.0,-42.77916717529297,-71.4625015258789,10
105.46786499023438,898.5950317382812,198.46786499023438,240.65606689453125,22.593299865722656,9258.0,1078.0,-0.6494552493095398,0.7603836059570312,295.5,8.126371383666992,-2.1875,0.0,0.5468019843101501,0.0,1.0,9.269892692565918,55.009056091308594,95.8479995727539,53.378135681152344,1.0,2.0,1.0,20.0,4,0.0,-42.76250076293945,146.78750610351562,1
100.38302612304688,3283.416015625,188.38302612304688,720.1206665039062,15.69998550415039,26178.0,1095.0,0.1773894727230072,-0.3910874128341675,281.5,2.8037242889404297,-8.5625,0.0,1.3317419290542603,0.0,2.0,65.30865478515625,50.748043060302734,164.82899475097656,53.70537567138672,1.0,0.0,2.0,10.0,10,0.0,-42.76250076293945,171.6875,1
98.46621704101562,1758.9752197265625,179.4665069580078,504.44158935546875,24.798316955566406,18470.0,1047.0,0.523606538772583,-0.051450248807668686,375.0,0.6225637197494507,-1.8125,0.4416159689426422,0.15028278529644012,0.0,2.0,78.49304962158203,50.88405227661133,167.83677673339844,51.954044342041016,1.0,0.0,2.0,10.0,4,0.0,-42.72916793823242,146.32083129882812,2
110.61595153808594,779.6060180664062,190.5657501220703,208.89695739746094,13.699999809265137,7376.0,1096.0,0.15949152410030365,0.9811719059944153,322.5,10.641780853271484,-5.375,0.0,63.95132827758789,0.0,1.0,2.4066760540008545,56.15757751464844,95.507080078125,53.143402099609375,1.0,2.0,1.4,20.0,4,0.0,-42.712501525878906,147.83749389648438,3
56.550201416015625,1297.07861328125,148.55020141601562,359.1658020019531,24.5,17667.0,854.0,0.3355957269668579,0.841482400894165,1081.5,5.123922348022461,4.5,0.0,37.85403060913086,0.0,1.0,43.97661209106445,56.40275573730469,281.77239990234375,50.06410598754883,2.0,1.0,2.0,5.0,4,0.0,-42.67916488647461,146.6125030517578,4
80.55116271972656,1104.6656494140625,173.55116271972656,304.3361511230469,24.19828987121582,12921.0,990.0000610351562,-0.2848879396915436,0.9501075744628906,689.0,5.611676216125488,-1.1875,0.0,84.03767395019531,0.0,1.0,64.30720520019531,56.13711166381836,139.4833221435547,51.09532165527344,2.0,1.0,2.0,5.0,4,0.0,-42.67916488647461,146.67083740234375,5
104.56649017333984,508.5539855957031,203.5667724609375,122.31595611572266,15.199999809265137,6078.0,1125.0,0.9551805853843689,-0.2828243374824524,341.0,12.127695083618164,-6.1875,0.0,162.5980682373047,0.0,1.0,39.8183708190918,63.99899673461914,54.45478057861328,56.430259704589844,1.0,0.0,2.0,10.0,4,0.0,-42.62083435058594,147.2624969482422,6
120.50041198730469,544.1316528320312,220.51683044433594,133.6129608154297,15.098289489746094,4551.0,1247.0,-0.7579210996627808,0.4760923385620117,117.5,3.3199856281280518,-6.0,0.0,28.649112701416016,0.0,1.0,165.15457153320312,59.875,36.249629974365234,65.81684875488281,2.0,1.0,2.0,5.0,4,0.0,-42.62083435058594,147.42083740234375,7
118.4662094116211,604.3455810546875,214.46620178222656,161.9230194091797,22.599987030029297,5821.0,1228.0,-0.19851845502853394,-0.8834443092346191,93.0,2.4900708198547363,-0.875,0.0,3.8422255516052246,0.0,8.0,176.3082733154297,60.539039611816406,55.27765655517578,60.25553512573242,2.0,1.0,2.0,5.0,4,0.0,-42.57083511352539,146.7708282470703,8
106.46704864501953,500.72650146484375,206.4506378173828,119.55830383300781,14.799972534179688,5366.0,1147.0,-0.3440532088279724,0.9388240575790405,327.0,7.464175224304199,-4.5625,0.0,57.406105041503906,0.0,1.0,125.3497543334961,62.1887321472168,53.52717590332031,59.201568603515625,2.0,1.0,2.0,5.0,4,0.0,-42.5625,147.20416259765625,9
105.5997085571289,492.2015686035156,204.63265991210938,117.45166778564453,14.796676635742188,5460.0,1137.0,0.6926056742668152,0.7213020324707031,320.0,10.556944847106934,-2.1875,0.0,98.71949768066406,0.0,1.0,120.58589935302734,63.03017807006836,49.16767120361328,59.13194274902344,2.0,1.0,2.0,5.0,4,0.0,-42.55416488647461,147.20416259765625,10
118.41670989990234,578.9183959960938,214.41671752929688,152.1183624267578,21.601640701293945,5289.0,1221.0,-0.4203086197376251,-0.4370529055595398,106.5,2.369530200958252,-3.75,0.0,4.9046149253845215,0.0,3.0,187.44485473632812,60.773765563964844,33.275062561035156,64.08966064453125,2.0,1.0,2.0,5.0,4,0.0,-42.545833587646484,146.84584045410156,1
108.4997329711914,561.9218139648438,209.49972534179688,140.62094116210938,14.600000381469727,5684.0,1159.0,0.43593329191207886,-0.8997683525085449,310.5,5.1385393142700195,-1.3125,0.0,52.37349319458008,0.0,1.0,67.44779968261719,61.055572509765625,55.85634994506836,52.56348419189453,2.0,1.0,2.0,5.0,4,0.0,-42.545833587646484,147.45416259765625,2
111.43367004394531,652.468017578125,206.4336700439453,172.5694580078125,14.90002727508545,6074.0,1155.0,-0.9783217906951904,0.03405211865901947,300.5,4.3468852043151855,-6.5625,0.008044885471463203,26.3907470703125,0.0,1.0,162.74964904785156,61.765296936035156,51.22557067871094,61.579139709472656,1.0,0.0,2.0,10.0,4,0.0,-42.52916717529297,147.6458282470703,3
116.44994354248047,664.4517822265625,213.43312072753906,182.40953063964844,23.50164031982422,6223.0,1214.0,-0.8794674873352051,-0.37223124504089355,145.5,1.7682008743286133,0.375,0.0,3.8878426551818848,0.0,1.0,173.60208129882812,59.349952697753906,53.282718658447266,58.41782760620117,2.0,1.0,2.0,5.0,4,0.0,-42.42916488647461,146.69583129882812,4
105.4498062133789,525.5009155273438,201.4663543701172,133.36810302734375,17.094966888427734,5185.0,1178.0,-0.2568824589252472,-0.6555547714233398,367.5,1.8206260204315186,-0.5625,0.0,0.1381436586380005,0.0,1.0,190.85804748535156,62.742454528808594,41.04487228393555,61.51839828491211,2.0,1.0,2.0,5.0,4,1.0,-42.40416717529297,147.0124969482422,5
102.49958801269531,523.4263916015625,199.4663543701172,132.27980041503906,16.89496612548828,5351.0,1169.0,-0.18083421885967255,-0.7102199792861938,422.0,5.3580145835876465,3.5625,0.0,0.7824354767799377,0.0,1.0,170.12576293945312,64.06946563720703,63.78461456298828,57.703643798828125,2.0,1.0,2.0,5.0,4,0.0,-42.40416717529297,147.0208282470703,6
99.49971771240234,608.6166381835938,199.49972534179688,150.8400421142578,13.699999809265137,5453.0,1131.0,0.5092955231666565,-0.488239049911499,463.0,2.2110066413879395,3.3125,0.0,30.37207794189453,0.0,1.0,175.15292358398438,69.79589080810547,48.53657913208008,58.148956298828125,2.0,1.0,2.0,5.0,4,0.0,-42.40416717529297,147.40415954589844,7
100.5,568.4854736328125,197.5,138.85833740234375,15.496635437011719,5461.0,1139.9998779296875,-0.8418598175048828,0.41536229848861694,453.5,3.2694387435913086,-0.4375,0.0,9.652862548828125,0.0,1.0,173.63461303710938,64.25354766845703,51.03440475463867,60.29948425292969,2.0,1.0,2.0,5.0,4,0.625,-42.39583206176758,147.07916259765625,8
106.48345947265625,518.9619750976562,202.5,132.25465393066406,16.994966506958008,5057.0,1182.0,0.10036475956439972,-0.7352460622787476,355.5,0.4353117048740387,-0.3125,0.0,2.129770517349243,0.0,1.0,199.9842987060547,60.752296447753906,37.0248908996582,64.29275512695312,2.0,1.0,2.0,5.0,4,0.0,-42.38750076293945,147.0124969482422,9
102.46607208251953,518.7257690429688,198.4990234375,129.89674377441406,16.196636199951172,5283.0,1163.0,-0.09584425389766693,-0.2860829830169678,424.0,2.4233617782592773,-0.8125,0.0,40.4049186706543,0.0,1.0,155.05499267578125,68.17253875732422,55.62782287597656,57.47875213623047,2.0,1.0,2.0,5.0,4,0.0,-42.38750076293945,147.04583740234375,10
102.48332214355469,586.4591674804688,202.45008850097656,143.6702423095703,13.401654243469238,4779.0,1163.0,0.5693226456642151,-0.6825454235076904,408.0,1.2605509757995605,-0.5625,0.0,29.158594131469727,0.0,1.0,170.42955017089844,67.17625427246094,40.52384948730469,62.473655700683594,2.0,1.0,2.0,5.0,4,0.5,-42.38750076293945,147.3125,1
102.4498062133789,577.7355346679688,200.48304748535156,144.4918212890625,13.201682090759277,4704.0,1169.0,-0.08222820609807968,-0.9494879245758057,432.0,3.2139058113098145,0.0625,0.0,15.510223388671875,0.0,1.0,176.201416015625,66.50926971435547,48.119998931884766,58.392662048339844,2.0,1.0,2.0,5.0,4,0.0,-42.329166412353516,147.3958282470703,2
79.34681701660156,2492.4580078125,173.36337280273438,655.3056030273438,14.503324508666992,23898.0,1082.0,-0.5271384716033936,-0.7333340644836426,684.0,11.041338920593262,-12.5625,0.0,0.4510819911956787,0.0,1.0,34.71849060058594,59.83335876464844,171.88841247558594,49.977970123291016,1.0,0.0,2.0,10.0,4,0.0,-42.30416488647461,172.1041717529297,3
98.51753234863281,609.7365112304688,197.5172576904297,154.0633087158203,13.200041770935059,5106.0,1153.0,0.7048455476760864,0.13654528558254242,491.0,2.0005569458007812,0.875,0.0,95.22492218017578,0.0,1.0,176.28041076660156,63.984031677246094,63.26412582397461,58.801971435546875,2.0,1.0,2.0,5.0,4,0.0,-42.287498474121094,147.40415954589844,4
106.4831771850586,585.6234130859375,204.5164031982422,149.48838806152344,14.200041770935059,4354.0,1189.0,0.6360974907875061,0.5642181038856506,364.0,0.5268274545669556,-0.6875,0.0,1.2960638999938965,0.0,2.0,199.9512481689453,64.67351531982422,37.94682693481445,64.6951675415039,2.0,1.0,2.0,5.0,4,0.0,-42.27916717529297,147.46249389648438,5
105.46607208251953,584.0906982421875,204.44924926757812,149.40687561035156,14.303364753723145,4408.0,1186.0,-0.17092806100845337,-0.9821748733520508,373.5,1.5065836906433105,-0.6875,0.0,13.354866981506348,0.0,1.0,198.85968017578125,65.57785034179688,37.83481216430664,63.371646881103516,2.0,1.0,2.0,5.0,4,0.0,-42.27916717529297,147.47084045410156,6
106.51669311523438,580.7568969726562,205.5496368408203,154.96507263183594,16.200000762939453,4986.0,1175.0,0.9920636415481567,0.0682576596736908,386.0,1.0324174165725708,1.0,0.0,39.926578521728516,0.0,9.0,193.45074462890625,59.246543884277344,39.10358810424805,62.202205657958984,2.0,1.0,2.0,5.0,4,0.0,-42.27916717529297,147.6125030517578,7
93.56661224365234,647.21337890625,189.53338623046875,170.936279296875,19.49498176574707,6319.0,1128.0,0.9474571943283081,-0.11659441888332367,577.5,3.223846435546875,2.25,0.0,69.2737045288086,0.0,1.0,149.91586303710938,58.37885665893555,53.7875862121582,57.4397087097168,2.0,1.0,2.0,5.0,4,0.5,-42.27083206176758,146.8958282470703,8
105.46592712402344,573.3679809570312,204.46592712402344,147.02371215820312,14.203364372253418,4402.0,1185.0,-0.5867120623588562,-0.8096907138824463,379.0,2.593449115753174,-1.125,0.0,21.681428909301758,0.0,1.0,198.69032287597656,62.01100158691406,31.261335372924805,61.99842834472656,2.0,1.0,2.0,5.0,4,0.0,-42.24583435058594,147.46249389648438,9
131.56646728515625,740.7959594726562,178.53323364257812,185.4393768310547,12.598345756530762,5890.0,1217.0,0.8692870140075684,-0.10653742402791977,0.0,1.7950637340545654,-0.25,0.0,11.871533393859863,0.0,4.0,90.79280090332031,65.7337875366211,91.2108154296875,54.31557083129883,2.0,1.0,2.0,5.0,4,0.0,-42.10416793823242,148.33749389648438,10
130.5499267578125,745.33154296875,178.5499267578125,184.92283630371094,13.098345756530762,5773.0,1245.0,0.24243833124637604,-0.9102786183357239,29.5,6.131163120269775,-3.5,0.0,2.797536849975586,0.0,5.0,97.55712890625,66.53117370605469,65.61345672607422,54.52468490600586,2.0,1.0,2.0,5.0,4,0.0,-42.0625,148.30416870117188,1
64.48358917236328,1641.837158203125,156.4835968017578,499.00189208984375,26.000015258789062,15732.0,910.0,0.015858858823776245,0.8468897342681885,1020.0,1.188688039779663,-0.5625,0.0,4.178234577178955,0.0,20.0,110.39537811279297,55.742462158203125,178.99777221679688,52.498779296875,2.0,1.0,2.0,5.0,4,0.0,-42.045833587646484,146.30416870117188,2
63.499717712402344,1669.635498046875,155.5164031982422,509.83734130859375,26.199987411499023,15868.0,908.0,0.5812040567398071,-0.6368480920791626,1022.5,1.0678993463516235,-0.5,0.0,1.5448273420333862,0.0,25.0,99.74151611328125,58.096275329589844,166.87925720214844,52.20474624633789,2.0,1.0,2.0,5.0,4,0.0,-42.037498474121094,146.29583740234375,3
131.51683044433594,701.9157104492188,181.53323364257812,173.77508544921875,13.301682472229004,5712.0,1248.0,0.14572490751743317,0.9762958288192749,20.5,3.186760425567627,-2.0625,0.0,21.488117218017578,0.0,0.0,151.8054656982422,64.56024932861328,60.291324615478516,56.12187194824219,2.0,1.0,2.0,5.0,4,0.0,-42.02083206176758,148.27915954589844,4
116.48330688476562,498.9160461425781,224.48330688476562,132.38485717773438,16.505033493041992,4029.0,1230.0,-0.9743462800979614,-0.1908998340368271,189.5,1.9485962390899658,-0.6875,0.0,1.6412490606307983,0.0,12.0,200.0,57.12003707885742,32.07249069213867,66.72684478759766,2.0,1.0,2.0,5.0,4,0.5,-42.01250076293945,147.4875030517578,5
78.5,406.4884033203125,221.5331268310547,137.79502868652344,39.19999694824219,1656.0,1587.0,0.1442171186208725,0.8712000846862793,1218.0,0.45110058784484863,-0.25,0.0,37.72434997558594,0.0,3.0,200.0,63.97688674926758,17.834115982055664,76.18761444091797,1.0,1.0,2.0,20.0,8,0.0,-41.80416488647461,-69.67916870117188,2
116.51669311523438,538.951171875,222.48345947265625,156.30982971191406,20.903350830078125,4796.0,1242.0,-0.17449048161506653,-0.20761774480342865,213.0,0.70677649974823,0.375,0.0,30.303009033203125,0.0,14.0,192.74415588378906,67.11910247802734,34.03153991699219,57.693355560302734,2.0,1.0,2.0,5.0,4,0.0,-41.77916717529297,147.32083129882812,6
119.49971771240234,584.9231567382812,224.49972534179688,181.10653686523438,22.30333709716797,4715.0,1259.0,0.8234226107597351,0.0707106739282608,143.0,0.23312735557556152,-0.4375,0.0,0.6903179287910461,0.0,41.0,200.0,61.41212463378906,32.57517623901367,61.03650665283203,2.0,1.0,2.0,5.0,4,0.25,-41.75416564941406,147.17083740234375,7
95.41648864746094,1148.9755859375,195.4000701904297,421.12786865234375,34.200016021728516,10047.0,1078.999755859375,0.8690048456192017,-0.4940073490142822,443.5,8.528554916381836,-6.9375,0.0,143.42213439941406,0.0,1.0,2.902308702468872,53.34758758544922,96.86185455322266,52.5350227355957,1.0,2.0,1.0,20.0,4,0.0,-41.67916488647461,146.6374969482422,8
95.46537780761719,1142.9375,195.4653778076172,419.0141296386719,34.29998779296875,9968.0,1081.9998779296875,0.027405446395277977,-0.8841405510902405,462.0,6.728908538818359,-2.75,0.0,6.480741024017334,0.0,1.0,31.20273208618164,53.21528244018555,102.64176177978516,52.832523345947266,1.0,2.0,1.8333333333333333,20.0,4,0.0,-41.670833587646484,146.6458282470703,9
