CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_Seasonality,CGIAR_Aridity_Index,CGIAR_PET,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,GlobPermafrost_PermafrostExtent,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,richness,Pixel_Lat,Pixel_Long,CV_Fold
23.833492279052734,2065.93603515625,102.86661529541016,604.9802856445312,20.203344345092773,8781.0,1046.0,0.22243423759937286,0.9674303531646729,818.5,17.94422149658203,3.625,0.0,332.84130859375,0.0,0.0,156.74989318847656,52.586116790771484,145.3358154296875,59.62255096435547,4,1632.0,-49.19583511352539,-72.9625015258789,4
35.417022705078125,1804.6417236328125,118.44986724853516,541.5853271484375,22.803367614746094,8548.0,1022.0,0.6682748794555664,-0.7439045310020447,637.5,12.521453857421875,-0.1875,0.0,123.99154663085938,0.0,1.0,188.35699462890625,50.32194519042969,153.40599060058594,57.98283004760742,4,784.0,-49.07083511352539,-72.87083435058594,5
71.4482421875,1626.751708984375,163.415283203125,342.6006164550781,13.80168342590332,13681.0,1040.0,-0.5107587575912476,-0.859713077545166,587.0,9.930170059204102,6.4375,0.0,89.16613006591797,0.0,1.0,135.37750244140625,43.597049713134766,178.81016540527344,54.40058135986328,4,883.0,-45.59583282470703,168.07916259765625,6
51.4501838684082,1535.0516357421875,149.48330688476562,589.0499267578125,38.39999771118164,7664.0,1017.0,-0.8597018718719482,0.020814575254917145,952.0,0.8831614851951599,-0.625,0.0,5.684341886080802e-14,0.0,3.0,169.11276245117188,51.03610610961914,149.2823486328125,57.08060836791992,4,1442.0,-44.829166412353516,-71.72916412353516,7
74.41572570800781,3322.18994140625,176.39903259277344,723.7411499023438,14.298288345336914,26611.0,1092.0,0.18761038780212402,-0.1296353042125702,523.5,8.787199020385742,-10.25,0.0,0.6325806975364685,0.0,2.0,69.26840209960938,50.071292877197266,154.50364685058594,52.00948715209961,10,1221.0,-44.72083282470703,168.27915954589844,1
74.36376190185547,3091.052978515625,173.396728515625,688.8201293945312,15.301727294921875,34232.0,1068.0,0.7518966794013977,-0.3166317343711853,523.0,17.753692626953125,-23.9375,0.0,12.967543601989746,0.0,1.0,40.51567459106445,56.75764846801758,195.70436096191406,51.656620025634766,10,912.0,-44.079166412353516,169.3874969482422,2
92.38297271728516,4657.97900390625,163.38328552246094,1540.9091796875,26.591615676879883,36315.0,731.0,-0.026447337120771408,0.2039628028869629,215.5,6.796455383300781,-1.6875,0.0,5.684341886080802e-14,0.0,1.0,87.54084777832031,48.094329833984375,208.1951446533203,50.19902038574219,4,915.0,-44.07083511352539,-73.09583282470703,8
102.17028045654297,2891.257080078125,200.17042541503906,685.4841918945312,14.0,29867.0,1080.0001220703125,-0.7873144149780273,0.5858334302902222,125.0,13.023477554321289,-14.5,0.0,0.2271001636981964,0.0,0.0,35.758872985839844,51.06777572631836,164.95016479492188,52.67058563232422,10,1421.0,-44.01250076293945,169.37916564941406,3
110.45045471191406,4342.08056640625,182.4339141845703,967.119873046875,15.198330879211426,37289.0,1085.0001220703125,0.825774610042572,-0.5639972686767578,96.5,7.019954204559326,-2.5,0.0,50.49897003173828,0.0,1.0,54.7879638671875,47.68202209472656,202.25938415527344,49.716426849365234,4,737.0,-43.76250076293945,169.3874969482422,9
94.69952392578125,1294.5035400390625,173.64974975585938,359.8959655761719,23.593313217163086,15875.0,971.0,0.7227416038513184,0.6170622110366821,398.5,6.337286949157715,4.75,0.0,73.62995910644531,0.0,1.0,5.965481281280518,45.34585189819336,128.71661376953125,51.65564727783203,4,1128.0,-43.17916488647461,146.77915954589844,10
66.7144546508789,1213.4595947265625,167.68121337890625,345.14910888671875,10.101683616638184,12416.0,1142.0,0.8017779588699341,-0.5681324601173401,978.5,9.980695724487305,7.5625,0.0,14.241842269897461,0.0,1.0,82.97531127929688,54.441768646240234,133.46224975585938,50.076499938964844,8,870.0,-43.17916488647461,172.22084045410156,1
99.54936218261719,1254.678466796875,177.5493621826172,348.39263916015625,23.49663543701172,15197.0,988.9999389648438,0.1556321084499359,0.9070178270339966,370.0,7.1401166915893555,-0.8125,0.0,22.163328170776367,0.0,1.0,4.173559665679932,45.734779357910156,144.44871520996094,51.25504684448242,4,1341.0,-43.170833587646484,146.77915954589844,1
109.46492767333984,1043.60498046875,188.44837951660156,288.064453125,23.49663543701172,12972.0,1040.0,-0.09222956746816635,0.672492265701294,181.0,4.4421467781066895,-9.0,0.0,8.846010208129883,0.0,1.0,28.524017333984375,52.97911071777344,125.47350311279297,50.976844787597656,4,713.0,-43.12083435058594,146.77915954589844,2
104.198486328125,1320.4476318359375,186.19876098632812,370.6922912597656,26.301639556884766,14987.0,1042.0001220703125,-0.9535765647888184,-0.3008789122104645,302.5,15.600099563598633,-7.0,0.22030147910118103,148.94955444335938,0.0,1.0,4.891706466674805,49.742855072021484,197.16775512695312,50.30439758300781,4,904.0,-43.087501525878906,146.6458282470703,3
88.43171691894531,1758.515625,169.4484100341797,499.6933898925781,24.700000762939453,20176.0,975.9999389648438,0.46500301361083984,-0.65181565284729,525.0,4.026268005371094,-6.0625,0.0,3.081251859664917,0.0,1.0,28.02945327758789,50.442481994628906,199.43218994140625,49.394676208496094,4,1019.0,-42.829166412353516,146.37083435058594,4
52.48423767089844,1683.4337158203125,170.51736450195312,719.8967895507812,51.10838317871094,6901.0,1112.0,-0.13782694935798645,0.5794718265533447,1182.0,4.575812339782715,-2.375,0.0,0.764474093914032,0.0,1.0,163.3239288330078,50.534481048583984,137.6894989013672,57.91260528564453,4,1435.0,-42.77916717529297,-71.47083282470703,5
55.516746520996094,1587.7900390625,174.53346252441406,682.1146240234375,51.5099983215332,6695.0,1124.0,-0.1836821436882019,0.982973575592041,1142.0,3.304248094558716,4.3125,0.0,1.5330090522766113,0.0,3.0,162.1636962890625,49.759788513183594,126.5384292602539,58.200931549072266,4,1434.0,-42.77916717529297,-71.4625015258789,6
100.38302612304688,3283.416015625,188.38302612304688,720.1206665039062,15.69998550415039,26178.0,1095.0,0.1773894727230072,-0.3910874128341675,281.5,2.8037242889404297,-8.5625,0.0,1.3317419290542603,0.0,2.0,65.30865478515625,50.748043060302734,164.82899475097656,53.70537567138672,10,680.0,-42.76250076293945,171.6875,4
98.46621704101562,1758.9752197265625,179.4665069580078,504.44158935546875,24.798316955566406,18470.0,1047.0,0.523606538772583,-0.051450248807668686,375.0,0.6225637197494507,-1.8125,0.4416159689426422,0.15028278529644012,0.0,2.0,78.49304962158203,50.88405227661133,167.83677673339844,51.954044342041016,4,2185.0,-42.72916793823242,146.32083129882812,7
102.61640167236328,526.982666015625,201.64935302734375,127.04103088378906,15.199999809265137,6372.0,1114.0,0.9553253650665283,-0.1928236037492752,397.0,11.87234115600586,8.0625,0.0,163.8571319580078,0.0,0.0,52.58085250854492,62.0511360168457,56.71986389160156,54.53461456298828,4,1230.0,-42.62083435058594,147.2708282470703,8
111.43367004394531,652.468017578125,206.4336700439453,172.5694580078125,14.90002727508545,6074.0,1155.0,-0.9783217906951904,0.03405211865901947,300.5,4.3468852043151855,-6.5625,0.008044885471463203,26.3907470703125,0.0,1.0,162.74964904785156,61.765296936035156,51.22557067871094,61.579139709472656,4,1555.0,-42.52916717529297,147.6458282470703,9
79.34681701660156,2492.4580078125,173.36337280273438,655.3056030273438,14.503324508666992,23898.0,1082.0,-0.5271384716033936,-0.7333340644836426,684.0,11.041338920593262,-12.5625,0.0,0.4510819911956787,0.0,1.0,34.71849060058594,59.83335876464844,171.88841247558594,49.977970123291016,4,460.0,-42.30416488647461,172.1041717529297,10
120.45020294189453,2996.947998046875,176.4667510986328,774.6221313476562,11.899999618530273,27870.0,1101.0,-0.8559216260910034,-0.3391531705856323,189.5,11.096012115478516,-3.3125,0.0,0.9064090847969055,0.0,1.0,78.00443267822266,39.08403015136719,173.00967407226562,57.58147048950195,4,918.0,-42.11249923706055,171.3541717529297,1
114.38273620605469,1796.0272216796875,211.3660430908203,453.2797546386719,16.601669311523438,17548.0,1039.0,-0.45552992820739746,0.40389469265937805,151.5,9.832469940185547,-20.1875,0.0,0.6039361953735352,0.0,3.0,44.90254211425781,45.30891036987305,126.20416259765625,54.79472732543945,4,1305.0,-41.77083206176758,172.1875,2
53.565452575683594,2611.9814453125,174.56544494628906,1196.9449462890625,58.71336364746094,10490.0,1076.9998779296875,0.9700337648391724,0.17017021775245667,1114.5,9.695184707641602,-14.25,0.0,0.6629452705383301,0.0,2.0,127.7437515258789,52.250362396240234,133.10374450683594,57.376617431640625,4,827.0,-41.42916488647461,-71.61250305175781,3
78.40184020996094,2048.8125,201.41856384277344,973.980712890625,62.30167007446289,10981.0,1166.0,-0.7287873029708862,0.6847401857376099,839.0,11.888547897338867,-5.0625,0.0,16.552295684814453,0.0,1.0,147.72206115722656,54.43730163574219,152.11000061035156,54.50888442993164,4,831.0,-41.34583282470703,-71.57917022705078,4
46.56790542602539,1903.91748046875,176.6007537841797,938.4364013671875,68.30835723876953,7002.0,1165.0,0.6910144090652466,0.7220632433891296,1411.5,8.507585525512695,-5.625,0.0,1.772525429725647,0.0,1.0,138.78244018554688,51.64765548706055,110.4600830078125,57.95155334472656,4,1391.0,-41.26250076293945,-71.2874984741211,5
53.38333511352539,1677.326171875,183.38333129882812,831.0631103515625,69.00996398925781,7033.0,1181.0,-0.26608073711395264,-0.958190381526947,1349.0,16.48656463623047,1.75,0.0,0.5977872014045715,0.0,0.0,145.4271240234375,52.20682144165039,96.54025268554688,58.66545867919922,4,839.0,-41.24583435058594,-71.27916717529297,6
73.4510726928711,2324.333740234375,193.45108032226562,1082.778564453125,59.40000534057617,14478.0,1112.0,-0.6596469283103943,0.7515493631362915,858.5,0.7346047163009644,-0.375,0.0,0.31783267855644226,0.0,3.0,152.3948211669922,52.62055969238281,134.5045928955078,56.228816986083984,4,900.0,-41.22916793823242,-71.77916717529297,7
62.033287048339844,3052.461669921875,181.0330047607422,1410.10986328125,58.5050163269043,14298.0,1068.0,-0.9441269636154175,-0.2913457155227661,1059.5,20.11089324951172,-12.875,0.0,0.39387524127960205,0.0,1.0,75.8755111694336,51.74359130859375,171.890869140625,58.58734130859375,4,1335.0,-41.204166412353516,-71.82083129882812,8
68.29999542236328,1475.7264404296875,197.25045776367188,737.2774658203125,69.30170440673828,7895.0,1177.0001220703125,-0.950790524482727,0.20683887600898743,1123.0,14.046577453613281,-8.875,0.0,15.884198188781738,0.0,1.0,79.67642211914062,54.68222427368164,120.89967346191406,56.61394500732422,4,903.0,-41.15416717529297,-71.37083435058594,9
52.76935958862305,2172.0537109375,173.802490234375,1062.4901123046875,65.81002807617188,10556.0,1081.0,0.6090319752693176,0.7921174764633179,1255.5,21.565563201904297,-11.3125,0.0,0.014955185353755951,0.0,1.0,87.65776824951172,49.78728485107422,157.2586212158203,58.97651672363281,4,1480.0,-41.09583282470703,-71.55416870117188,10
65.98126220703125,1983.3529052734375,187.98126220703125,973.7980346679688,66.10835266113281,11000.0,1104.9998779296875,0.8674320578575134,0.497464656829834,967.5,23.16341781616211,-7.25,0.0,221.24713134765625,0.0,1.0,118.16767883300781,52.95261764526367,119.4326171875,58.89071273803711,4,1727.0,-41.087501525878906,-71.55416870117188,1
83.5331039428711,1782.0645751953125,205.53309631347656,877.2514038085938,66.30830383300781,11213.0,1157.9998779296875,0.7790117263793945,0.5568047761917114,769.0,4.234976291656494,-4.9375,0.0,2.8802480697631836,0.0,1.0,114.57441711425781,54.39732360839844,123.05611419677734,55.81089782714844,4,1548.0,-41.079166412353516,-71.55416870117188,2
78.26683044433594,2932.58203125,195.2501220703125,1343.8607177734375,58.00334548950195,17434.0,1076.9998779296875,-0.48231709003448486,-0.8397217988967896,804.5,5.632971286773682,-4.1875,0.0,0.01918081007897854,0.0,3.0,100.99614715576172,58.09851837158203,150.22695922851562,54.111785888671875,4,1632.0,-41.037498474121094,-71.80416870117188,3
54.298683166503906,4850.90576171875,157.31539916992188,1981.0867919921875,46.90838623046875,20127.0,944.0,-0.38053005933761597,-0.9247416257858276,1201.0,15.798107147216797,-1.0625,0.0,21.614469528198242,0.0,1.0,110.32038116455078,70.96385955810547,166.57826232910156,54.046329498291016,4,1166.5,-40.77916717529297,-72.19583129882812,4
99.48294830322266,3486.891357421875,202.49993896484375,1478.9951171875,49.898311614990234,24326.0,1056.9998779296875,0.21493268013000488,-0.9361295700073242,388.0,6.602044105529785,-7.625,0.0,0.9500153064727783,0.0,1.0,136.0880126953125,51.321895599365234,143.52964782714844,53.547218322753906,4,974.0,-40.670833587646484,-72.17082977294922,5
76.63365936279297,2820.795166015625,177.61697387695312,1260.5147705078125,56.1066780090332,23312.0,818.0,0.43228742480278015,0.8992940187454224,879.0,7.822774887084961,2.375,0.0,20.697784423828125,0.0,1.0,139.71429443359375,48.697021484375,172.35989379882812,49.9866828918457,4,777.0,-40.19583511352539,-73.42916870117188,6
78.40044403076172,2037.994140625,207.41712951660156,1011.741455078125,66.80501556396484,9942.0,1214.0001220703125,-0.9257665276527405,0.08699610829353333,955.5,5.807485580444336,-3.3125,0.0,27.045026779174805,0.0,1.0,121.76374816894531,53.436546325683594,125.30776977539062,54.388519287109375,4,444.0,-40.13750076293945,-71.47083282470703,7
78.5499038696289,2267.0048828125,202.51705932617188,1077.603271484375,61.50002670288086,13408.0,1143.0,0.22294005751609802,-0.42787572741508484,853.5,3.7488367557525635,-1.5625,0.0,0.5679541826248169,0.0,1.0,152.33375549316406,53.79325866699219,123.59056091308594,54.95842361450195,4,1377.0,-40.12916564941406,-71.67916870117188,8
82.51844787597656,2204.07763671875,205.55186462402344,1048.13134765625,61.50331115722656,13408.0,1154.0,-0.5366455316543579,0.8430322408676147,823.0,6.914847373962402,1.4375,0.0,7.035485744476318,0.0,1.0,146.0392303466797,52.51308822631836,126.01388549804688,55.22529602050781,4,445.0,-40.12916564941406,-71.67082977294922,9
85.6330795288086,2155.00146484375,209.64976501464844,1025.3814697265625,61.60331344604492,13483.0,1159.0,0.45726609230041504,0.42968153953552246,769.0,7.203982353210449,2.375,0.0,56.084102630615234,0.0,1.0,146.41221618652344,53.74543380737305,123.21656799316406,54.79405212402344,4,1177.5,-40.12916564941406,-71.6624984741211,10
74.43351745605469,2115.87646484375,204.4335174560547,1053.539306640625,67.10668182373047,9812.0,1205.0,-0.783714234828949,-0.08219537138938904,1007.0,6.24807596206665,-0.3125,0.0,0.43814054131507874,0.0,1.0,138.4796600341797,54.30912399291992,128.23402404785156,55.11931228637695,4,518.0,-40.12916564941406,-71.4625015258789,1
76.41707611083984,2090.056396484375,206.4337615966797,1047.8282470703125,68.10501098632812,9749.0,1214.0,-0.9190469980239868,0.24682283401489258,985.0,3.650934934616089,-1.625,0.0,0.7133076190948486,0.0,1.0,159.03370666503906,55.032127380371094,124.83427429199219,57.13847351074219,4,706.0,-40.12083435058594,-71.4375,2
97.46660614013672,1650.7823486328125,190.43336486816406,507.6591491699219,13.800000190734863,16245.0,1026.0,-0.5318072438240051,-0.39862683415412903,778.5,4.102451801300049,-1.9375,0.0,5.028761863708496,0.0,1.0,94.16398620605469,48.118160247802734,116.63247680664062,50.073848724365234,4,906.0,-38.954166412353516,176.22084045410156,3
91.51653289794922,1715.091552734375,184.49969482421875,528.6151733398438,13.801684379577637,17434.0,1019.0,0.873677134513855,-0.48650529980659485,838.5,6.7421064376831055,-5.5,0.0,78.71343231201172,0.0,1.0,87.11550903320312,47.930564880371094,114.97782897949219,50.289913177490234,4,920.0,-38.954166412353516,176.2375030517578,4
114.58346557617188,1342.69189453125,212.58346557617188,417.4568176269531,14.401655197143555,13681.0,1078.0,0.8414878845214844,0.48351263999938965,448.0,5.668430805206299,6.25,0.0,61.936729431152344,0.0,1.0,67.63026428222656,50.92708969116211,113.80709075927734,49.60786437988281,4,926.0,-38.67916488647461,176.69583129882812,5
117.51712036132812,1344.6683349609375,215.51712036132812,417.3850402832031,14.399999618530273,13091.0,1085.0,0.39713823795318604,0.9019253253936768,410.0,2.313218116760254,-0.625,0.0,0.520053505897522,0.0,1.0,100.42566680908203,50.947166442871094,120.85610961914062,50.21122741699219,4,531.0,-38.670833587646484,176.69583129882812,6
123.36679077148438,970.265869140625,213.41671752929688,320.6094055175781,28.696678161621094,9360.0,1230.9998779296875,-0.6472039222717285,-0.7432418465614319,267.5,8.263648986816406,0.375,0.0,28.731918334960938,0.0,1.0,92.48905181884766,54.333351135253906,91.6340560913086,52.363365173339844,4,1011.0,-38.57083511352539,143.67083740234375,7
122.5499267578125,930.7243041992188,215.5663299560547,303.9308166503906,28.19828987121582,9226.0,1244.0,0.8777795433998108,-0.3493771553039551,262.0,4.267701625823975,3.125,0.0,66.43606567382812,0.0,1.0,194.87030029296875,55.3555793762207,73.18163299560547,53.372318267822266,4,877.0,-38.537498474121094,143.69583129882812,8
121.48358917236328,1970.9669189453125,207.45005798339844,588.5073852539062,13.196675300598145,16008.0,1143.0,-0.4165182113647461,0.2216934859752655,444.0,7.094725608825684,-1.0,0.0,0.5693261623382568,0.0,1.0,171.9705047607422,41.288795471191406,120.22313690185547,51.05797576904297,4,786.0,-37.962501525878906,176.17083740234375,9
123.54951477050781,1947.4267578125,205.51626586914062,584.3839111328125,12.901668548583984,15779.0,1164.0,0.7412065267562866,-0.6521772146224976,441.0,3.252694606781006,0.3125,0.0,52.852294921875,0.0,1.0,188.63632202148438,34.205265045166016,139.2238006591797,52.48655319213867,4,944.0,-37.88750076293945,176.21249389648438,10
126.53336334228516,626.2628784179688,242.50013732910156,160.67367553710938,17.803321838378906,5233.0,1341.0,-0.29507485032081604,0.40211784839630127,308.0,2.45004940032959,2.75,0.0,36.13370895385742,0.0,1.0,172.50808715820312,66.5190200805664,39.930328369140625,57.087398529052734,4,945.0,-37.86249923706055,144.1875,1
71.4830322265625,2112.9765625,195.49974060058594,1089.3533935546875,71.50834655761719,14974.0,975.0,-0.8380731344223022,-0.025283483788371086,1271.0,7.173669815063477,0.0625,0.0,5.943686008453369,0.0,1.0,139.1492156982422,48.7744255065918,132.56112670898438,51.53303146362305,4,1337.0,-37.82083511352539,-73.01249694824219,2
68.5662612915039,2166.915283203125,192.56654357910156,1128.3861083984375,72.70336151123047,15306.0,970.0,0.22243458032608032,0.8407513499259949,1318.0,7.4007368087768555,0.6875,0.0,16.369443893432617,0.0,1.0,136.55712890625,49.70316696166992,112.96776580810547,52.85316848754883,4,1218.0,-37.787498474121094,-73.02083587646484,3
68.53338623046875,2111.936767578125,193.53338623046875,1100.8482666015625,72.80665588378906,15042.0,978.0,0.6109771728515625,-0.7912602424621582,1307.0,3.3016297817230225,0.5625,0.0,24.048805236816406,0.0,1.0,160.1782684326172,49.67432403564453,120.00385284423828,52.471256256103516,4,784.5,-37.787498474121094,-73.00416564941406,4
151.5,1742.73583984375,222.5,537.9537963867188,14.60169792175293,12189.0,1264.0,0.8760261535644531,0.46642816066741943,13.5,0.46500569581985474,-0.1875,0.0,3.1146864891052246,0.0,23.0,200.0,48.03470230102539,57.04446029663086,55.429073333740234,4,770.0,-37.77916717529297,176.32083129882812,5
151.5,1782.2904052734375,222.5,549.8453979492188,14.50499439239502,12386.0,1255.0,0.9164779186248779,0.033259470015764236,13.5,0.30936944484710693,-0.25,0.0,1.120411992073059,0.0,41.0,200.0,41.75033187866211,64.3185043334961,57.19625473022461,4,579.0,-37.77083206176758,176.30416870117188,6
144.5504913330078,1795.478759765625,215.53379821777344,528.5614013671875,14.801697731018066,12639.0,1264.9998779296875,0.710080623626709,-0.29138222336769104,120.0,7.543421268463135,7.625,0.0,35.978538513183594,0.0,3.0,200.0,43.076515197753906,60.84817886352539,51.60126876831055,4,983.0,-37.73749923706055,176.2708282470703,7
141.48345947265625,845.412841796875,255.48345947265625,229.99371337890625,15.101669311523438,5883.0,1439.0,-0.10651363432407379,0.5897254943847656,59.0,1.7280700206756592,0.25,0.0,2.0328590869903564,0.0,12.0,200.0,69.02991485595703,37.01683044433594,54.11970520019531,4,627.0,-37.72916793823242,145.2375030517578,8
99.43173217773438,1356.0540771484375,220.44827270507812,424.89654541015625,25.40673065185547,13526.0,1165.0001220703125,-0.8828598260879517,-0.12355124950408936,790.0,9.954598426818848,5.125,0.0,70.06450653076172,0.0,1.0,83.13555145263672,51.63270568847656,167.5487060546875,50.8038330078125,4,1129.0,-37.67916488647461,145.7375030517578,9
115.49984741210938,803.213623046875,234.49984741210938,241.6879119873047,23.400001525878906,6165.0,1316.0,-0.9335212111473083,0.3583844304084778,506.5,2.6787772178649902,0.25,0.0,46.368141174316406,0.0,1.0,187.03614807128906,61.79694366455078,40.43995666503906,54.466190338134766,4,962.0,-37.62083435058594,144.16250610351562,10
129.66766357421875,1934.7796630859375,203.61756896972656,585.9209594726562,16.0,15279.0,1160.0,0.3958917260169983,0.864387035369873,324.0,9.392599105834961,-0.5,0.0,104.88204193115234,0.0,1.0,186.00830078125,39.425926208496094,86.09685516357422,51.20024871826172,4,555.0,-37.61249923706055,175.8625030517578,1
120.51710510253906,1123.8157958984375,243.51710510253906,365.2975158691406,27.10338020324707,10212.0,1311.0,-0.19413964450359344,-0.7607508897781372,422.5,2.5447373390197754,3.0625,0.5999502539634705,32.54902267456055,0.0,1.0,187.30825805664062,54.16432189941406,63.14965057373047,53.895320892333984,4,942.0,-37.5625,145.67916870117188,2
121.50028228759766,1124.187744140625,243.53350830078125,332.3299560546875,20.705020904541016,9070.0,1310.0,0.3670681118965149,0.5550155639648438,390.5,2.200876474380493,-3.6875,0.4385964870452881,32.30574417114258,0.0,1.0,187.51528930664062,57.062015533447266,60.501251220703125,54.33280563354492,4,1221.0,-37.52916717529297,145.42083740234375,3
