CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_Seasonality,CGIAR_Aridity_Index,CGIAR_PET,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,GlobPermafrost_PermafrostExtent,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,target_marker,sequencing_platform,sample_type,primers,Resolve_Biome,AMF_diversity,Pixel_Lat,Pixel_Long,CV_Fold
166.4667510986328,2973.164306640625,213.48316955566406,353.73199462890625,35.60166931152344,16800.0,1320.0,-0.1979452669620514,-0.18010252714157104,1934.0,4.058828830718994,-6.1875,0.0,28.766225814819336,0.0,2.0,192.62059020996094,37.38279342651367,90.32017517089844,54.69621276855469,1.0,0.0,2.0,10.0,1,0.0,-6.195833206176758,145.34584045410156,2
183.55125427246094,4360.82470703125,230.5345458984375,494.0774230957031,50.969913482666016,28020.0,1247.0001220703125,-0.6836608648300171,0.7275420427322388,1319.5,12.216378211975098,3.75,0.0,17.552663803100586,0.0,1.0,185.1244354248047,39.675846099853516,83.3329086303711,51.374900817871094,1.0,0.0,2.0,10.0,1,0.0,8.762499809265137,-82.22083282470703,8
247.5,3264.8193359375,297.51641845703125,994.1920776367188,23.3016414642334,22186.0,1241.0,0.2787686884403229,0.03982529789209366,178.5,1.1584080457687378,-0.25,0.0,12.09190845489502,0.0,29.0,200.0,56.281211853027344,35.36183547973633,41.82532501220703,1.0,0.0,2.0,10.0,1,0.0,-0.3791666626930237,-72.23750305175781,5
260.4671325683594,2204.76416015625,306.4835510253906,360.95660400390625,48.796653747558594,12140.0,1774.0,0.18069711327552795,0.22300097346305847,61.0,1.7028660774230957,-2.875,0.0,7.966256618499756,0.0,2.0,200.0,24.73326301574707,26.829124450683594,57.03992462158203,2.0,1.0,2.0,5.0,1,0.0,10.354166984558105,-61.27083206176758,10
235.51698303222656,2088.50244140625,275.500244140625,484.7040710449219,19.300029754638672,14170.0,1424.0,0.20021691918373108,-0.7437953948974609,220.0,4.226886749267578,-0.25,0.0,81.44996643066406,0.0,1.0,200.0,44.72465896606445,64.58252716064453,51.444149017333984,1.0,2.0,1.0,20.0,1,0.0,-14.470833778381348,-39.10416793823242,8
226.58352661132812,4576.498046875,321.5835266113281,3761.73974609375,128.79830932617188,28713.0,1681.0,-0.6830447912216187,-0.20652815699577332,764.0,10.027070999145508,3.8125,0.0,38.072235107421875,0.0,1.0,185.36434936523438,37.10403060913086,38.12534713745117,54.271934509277344,1.0,0.0,2.0,10.0,1,3.0,13.495833396911621,75.22916412353516,8
232.68284606933594,1330.2669677734375,311.69927978515625,47.90663528442383,80.40670013427734,10972.0,1490.0,0.795138418674469,-0.3499355912208557,683.5,12.248291015625,17.375,0.0,118.44003295898438,0.0,1.0,181.57156372070312,37.497581481933594,35.66303253173828,53.65857696533203,1.0,1.0,2.0,18.0,1,4.0,21.912500381469727,101.2874984741211,7
184.3513641357422,1414.252685546875,231.3513641357422,137.40663146972656,55.2983283996582,7150.0,1665.0,-0.7069908380508423,0.7071337699890137,1698.0,18.224695205688477,-1.4375,0.0,7.83502721786499,0.0,1.0,151.73301696777344,43.7436637878418,29.085172653198242,57.35103988647461,1.0,1.0,1.0,22.0,1,0.0,-16.379167556762695,-67.52083587646484,9
195.266357421875,1762.5174560546875,261.2830505371094,239.2514190673828,55.90331268310547,13293.0,1698.0001220703125,-0.9868420362472534,0.16035090386867523,743.0,15.459610939025879,4.4375,0.0,283.3709716796875,0.0,1.0,137.08119201660156,45.139373779296875,50.718223571777344,52.49462127685547,1.0,1.0,2.0,20.0,1,0.0,-21.179166793823242,165.00416564941406,8
258.5,2656.30419921875,310.4832763671875,692.015380859375,43.70501708984375,15142.0,1665.0,-0.524371325969696,0.4840571880340576,53.0,1.0823267698287964,0.875,0.0,10.640077590942383,0.0,1.0,200.0,47.297279357910156,40.90023422241211,46.317115783691406,1.0,2.0,1.0,20.0,1,0.23809523809523808,5.4708333015441895,-53.579166412353516,7
