CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_Seasonality,CGIAR_Aridity_Index,CGIAR_PET,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,GlobPermafrost_PermafrostExtent,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,Resolve_Biome,myco_diversity,Pixel_Lat,Pixel_Long,CV_Fold
57.4341926574707,1315.70300292969,138.434463500977,372.271484375,21.9116916656494,5892.0,1027.99987792969,-0.657024621963501,0.746648192405701,246.5,7.47777462005615,-3.0625,0.0,5.6843418860808e-14,0.0,2.0,189.532424926758,46.1973762512207,132.372741699219,60.8624954223633,4,748.900024414063,-50.4541664123535,-72.779167175293,4
41.6845512390137,1531.09399414063,117.701271057129,457.648742675781,22.8033428192139,6959.0,1145.0,-0.193836182355881,0.981006979942322,640.5,18.6410179138184,7.375,0.0,2.31258273124695,0.0,1.0,118.372695922852,53.1441192626953,79.4052276611328,64.7658996582031,4,1027.46203613281,-49.3791656494141,-72.8791656494141,5
31.382719039917,1992.87268066406,110.382995605469,586.91552734375,20.605016708374,8319.0,1060.0,0.546470701694489,-0.837478041648865,678.0,14.7500801086426,-1.625,0.0,0.575457274913788,0.0,1.0,154.013931274414,52.8924980163574,118.172821044922,62.3575897216797,4,1235.083984375,-49.2625007629395,-72.9458312988281,6
23.8334922790527,2065.93603515625,102.86661529541,604.980285644531,20.2033443450928,8781.0,1046.0,0.222434237599373,0.967430353164673,818.5,17.944221496582,3.625,0.0,332.84130859375,0.0,0.0,156.749893188477,52.5861167907715,145.335815429688,59.6225509643555,4,764.153015136719,-49.1958351135254,-72.9625015258789,7
35.4170227050781,1804.64172363281,118.449867248535,541.585327148438,22.8033676147461,8548.0,1022.0,0.668274879455566,-0.743904531002045,637.5,12.5214538574219,-0.1875,0.0,123.991546630859,0.0,1.0,188.356994628906,50.3219451904297,153.405990600586,57.9828300476074,4,845.8330078125,-49.0708351135254,-72.8708343505859,8
77.39930725097656,1627.80615234375,170.36578369140625,342.5311889648437,13.898359298706056,14320.0,1038.0,-0.9103291034698486,-0.3193265199661255,459.0,5.811208724975586,-5.75,0.0,3.827147722244263,0.0,3.0,164.2820587158203,45.49932098388672,121.84970092773438,58.3765869140625,4,144.43899536132812,-45.60416793823242,168.07916259765625,9
71.4482421875,1626.75170898438,163.415283203125,342.600616455078,13.8016834259033,13681.0,1040.0,-0.510758757591248,-0.859713077545166,587.0,9.9301700592041,6.4375,0.0,89.166130065918,0.0,1.0,135.377502441406,43.5970497131348,178.810165405273,54.4005813598633,4,400.457000732422,-45.595832824707,168.079162597656,10
52.4830322265625,1453.3016357421875,150.48330688476562,557.6466064453125,38.39997482299805,7735.0,1013.0,-0.986140251159668,-0.0312647670507431,941.5,1.104710340499878,-0.0625,0.0,5.684341886080803e-14,0.0,20.0,161.483642578125,53.860145568847656,153.51846313476562,52.94847106933594,4,120.33899688720705,-44.837501525878906,-71.72916412353516,1
51.4501838684082,1535.0516357421875,149.48330688476562,589.0499267578125,38.39999771118164,7664.0,1017.0,-0.8597018718719482,0.0208145752549171,952.0,0.8831614851951599,-0.625,0.0,5.684341886080803e-14,0.0,3.0,169.11276245117188,51.03610610961914,149.2823486328125,57.08060836791992,4,213.38699340820312,-44.82916641235352,-71.72916412353516,2
51.4501838684082,1535.05163574219,149.483306884766,589.049926757813,38.3999977111816,7664.0,1017.0,-0.859701871871948,0.0208145752549171,952.0,0.88316148519516,-0.625,0.0,5.6843418860808e-14,0.0,3.0,169.112762451172,51.0361061096192,149.282348632813,57.0806083679199,4,1124.729492187505,-44.8291664123535,-71.7291641235352,3
74.4157257080078,3322.18994140625,176.399032592773,723.741149902344,14.2982883453369,26611.0,1092.0,0.187610387802124,-0.12963530421257,523.5,8.78719902038574,-10.25,0.0,0.632580697536469,0.0,2.0,69.2684020996094,50.0712928771973,154.503646850586,52.0094871520996,10,131.041000366211,-44.720832824707,168.279159545898,1
74.3637619018555,3091.05297851563,173.396728515625,688.820129394531,15.3017272949219,34232.0,1068.0,0.751896679401398,-0.316631734371185,523.0,17.7536926269531,-23.9375,0.0,12.9675436019897,0.0,1.0,40.5156745910645,56.7576484680176,195.704360961914,51.6566200256348,10,211.123001098633,-44.0791664123535,169.387496948242,2
92.3829727172852,4657.97900390625,163.383285522461,1540.9091796875,26.5916156768799,36315.0,731.0,-0.0264473371207714,0.203962802886963,215.5,6.79645538330078,-1.6875,0.0,5.6843418860808e-14,0.0,1.0,87.5408477783203,48.0943298339844,208.19514465332,50.1990203857422,4,115.291999816895,-44.0708351135254,-73.095832824707,4
92.38297271728516,4657.97900390625,163.38328552246094,1540.9091796875,26.591615676879883,36315.0,731.0,-0.0264473371207714,0.2039628028869629,215.5,6.796455383300781,-1.6875,0.0,5.684341886080803e-14,0.0,1.0,87.54084777832031,48.094329833984375,208.1951446533203,50.19902038574219,4,64.83300018310547,-44.07083511352539,-73.09583282470703,5
102.170280456543,2891.25708007813,200.170425415039,685.484191894531,14.0,29867.0,1080.00012207031,-0.787314414978027,0.585833430290222,125.0,13.0234775543213,-14.5,0.0,0.227100163698196,0.0,0.0,35.7588729858398,51.0677757263184,164.950164794922,52.6705856323242,10,539.109008789063,-44.0125007629395,169.379165649414,3
110.450454711914,4342.08056640625,182.43391418457,967.119873046875,15.1983308792114,37289.0,1085.00012207031,0.825774610042572,-0.563997268676758,96.5,7.01995420455933,-2.5,0.0,50.4989700317383,0.0,1.0,54.7879638671875,47.6820220947266,202.259384155273,49.7164268493652,4,120.982002258301,-43.7625007629395,169.387496948242,6
110.45045471191406,4342.08056640625,182.4339141845703,967.119873046875,15.198330879211426,37289.0,1085.0001220703125,0.825774610042572,-0.5639972686767578,96.5,7.019954204559326,-2.5,0.0,50.49897003173828,0.0,1.0,54.7879638671875,47.68202209472656,202.25938415527344,49.716426849365234,4,80.28299713134766,-43.76250076293945,169.3874969482422,7
91.38155364990234,1171.791748046875,170.41477966308594,330.6784973144531,24.801668167114254,17346.0,948.9999389648438,0.3069077730178833,-0.9514230489730836,462.5,12.575825691223145,-1.9375,0.0,81.20845794677734,0.0,1.0,0.499999850988388,48.75940704345703,189.6823272705078,48.76192092895508,4,60.24800109863281,-43.212501525878906,146.71249389648438,8
101.43424224853516,1250.921142578125,178.46719360351562,347.2774963378906,23.294952392578125,14887.0,989.9998779296876,0.3956579267978668,0.8639606237411499,309.0,5.934781074523926,-9.9375,0.0,0.6258556246757507,0.0,1.0,0.4265199303627014,48.00534057617188,125.01774597167967,52.18061447143555,4,246.4669952392578,-43.17916488647461,146.78750610351562,9
66.7144546508789,1213.4595947265625,167.68121337890625,345.14910888671875,10.101683616638184,12416.0,1142.0,0.8017779588699341,-0.5681324601173401,978.5,9.980695724487305,7.5625,0.0,14.24184226989746,0.0,1.0,82.97531127929688,54.44176864624024,133.46224975585938,50.07649993896485,8,76.68000030517578,-43.17916488647461,172.22084045410156,1
94.6995239257813,1294.50354003906,173.649749755859,359.895965576172,23.5933132171631,15875.0,971.0,0.722741603851318,0.617062211036682,398.5,6.33728694915772,4.75,0.0,73.6299591064453,0.0,1.0,5.96548128128052,45.3458518981934,128.716613769531,51.655647277832,4,101.063003540039,-43.1791648864746,146.779159545898,10
66.7144546508789,1213.45959472656,167.681213378906,345.149108886719,10.1016836166382,12416.0,1142.0,0.801777958869934,-0.56813246011734,978.5,9.9806957244873,7.5625,0.0,14.2418422698975,0.0,1.0,82.9753112792969,54.4417686462402,133.462249755859,50.0764999389649,8,1580.44104003906,-43.1791648864746,172.220840454102,2
99.5493621826172,1254.67846679688,177.549362182617,348.392639160156,23.4966354370117,15197.0,988.999938964844,0.155632108449936,0.907017827033997,370.0,7.14011669158936,-0.8125,0.0,22.1633281707764,0.0,1.0,4.17355966567993,45.7347793579102,144.448715209961,51.2550468444824,4,101.24299621582,-43.1708335876465,146.779159545898,1
99.5493621826172,1254.678466796875,177.5493621826172,348.39263916015625,23.49663543701172,15197.0,988.9999389648438,0.1556321084499359,0.9070178270339966,370.0,7.140116691589356,-0.8125,0.0,22.163328170776367,0.0,1.0,4.173559665679932,45.73477935791016,144.44871520996094,51.25504684448242,4,89.63700103759766,-43.17083358764648,146.77915954589844,2
100.63308715820312,1113.8211669921875,177.63308715820312,308.10302734375,22.698305130004883,14744.0,987.9998779296876,0.9780365228652954,0.0501161515712738,317.0,7.449303150177002,7.125,0.0,115.95243072509766,0.0,1.0,9.04139232635498,48.42982864379883,117.2684326171875,51.47248840332031,4,223.64300537109375,-43.17083358764648,146.80416870117188,3
111.35118865966795,1022.0166015625,189.3678741455078,281.4773254394531,23.296634674072266,12398.0,1050.0,-0.988887369632721,-0.0006775204092264,159.5,11.039709091186523,-9.125,0.0,0.2354862540960312,0.0,1.0,19.978296279907227,53.43880462646485,116.18903350830078,50.73973083496094,4,57.24300003051758,-43.12083435058594,146.78750610351562,4
109.46492767334,1043.60498046875,188.448379516602,288.064453125,23.4966354370117,12972.0,1040.0,-0.0922295674681664,0.672492265701294,181.0,4.44214677810669,-9.0,0.0,8.84601020812988,0.0,1.0,28.5240173339844,52.9791107177734,125.473503112793,50.9768447875977,4,14.9980001449585,-43.1208343505859,146.779159545898,5
109.48234558105467,882.7774658203125,187.49888610839844,241.1835174560547,22.80163955688477,12146.0,1048.0,0.6251368522644043,-0.0814909636974334,168.5,5.737765312194824,-6.4375,0.4499715566635132,17.302291870117188,0.0,1.0,19.336668014526367,49.17207717895508,106.77105712890624,51.08094787597656,4,212.2969970703125,-43.11249923706055,146.83749389648438,6
103.51616668701172,977.4220581054688,183.499755859375,270.94122314453125,24.296634674072266,14295.0,1027.9998779296875,0.7121968865394592,-0.7001205682754517,265.5,9.77963161468506,2.0,0.3601247370243072,18.01909637451172,0.0,1.0,3.68821120262146,46.63029098510742,157.08987426757812,50.19280624389648,4,222.10750579833984,-43.10416793823242,146.74583435058594,7
112.3824691772461,1265.0377197265625,193.39915466308597,355.944091796875,26.201669692993164,13509.0,1074.0,-0.9744629263877868,0.0808935165405273,135.0,5.345145225524902,-5.0,0.0757463052868843,0.1571422219276428,0.0,2.0,26.407211303710938,50.976600646972656,172.64605712890625,51.49625396728516,4,98.07966613769531,-43.09583282470703,146.6458282470703,8
113.28361511230467,1266.2047119140625,194.30001831054688,355.9386291503906,26.198305130004883,13412.0,1072.0,-0.9610663056373596,-0.2340942919254303,117.5,6.595328330993652,-9.625,0.1610867232084274,0.1423619538545608,0.0,2.0,17.435731887817383,52.29030227661133,177.80535888671875,51.18532180786133,4,132.2615000406901,-43.09583282470703,146.65415954589844,9
110.333251953125,1225.6558837890625,191.333251953125,343.6371154785156,25.698305130004883,13661.0,1063.0,-0.9353815317153932,-0.3535662889480591,193.5,7.9770307540893555,-0.125,0.4522071182727813,7.145172595977783,0.0,1.0,21.36717414855957,51.933406829833984,148.24981689453125,51.83966064453125,4,84.85150146484375,-43.09583282470703,146.67916870117188,10
104.198486328125,1320.4476318359375,186.19876098632807,370.6922912597656,26.30163955688477,14987.0,1042.0001220703125,-0.9535765647888184,-0.3008789122104645,302.5,15.600099563598633,-7.0,0.220301479101181,148.94955444335938,0.0,1.0,4.891706466674805,49.74285507202149,197.16775512695312,50.30439758300781,4,90.10049819946289,-43.087501525878906,146.6458282470703,1
99.65072631835938,929.750732421875,178.63418579101562,248.5133514404297,19.49493789672852,12267.0,1024.0,0.6923913955688477,0.6304033994674683,364.5,11.103261947631836,10.9375,0.0,36.11146545410156,0.0,1.0,41.44451141357422,55.61909103393555,92.0216293334961,52.68281936645508,4,23.16600036621094,-43.087501525878906,146.9791717529297,2
104.198486328125,1320.44763183594,186.198760986328,370.692291259766,26.3016395568848,14987.0,1042.00012207031,-0.953576564788818,-0.300878912210465,302.5,15.6000995635986,-7.0,0.220301479101181,148.949554443359,0.0,1.0,4.89170646667481,49.7428550720215,197.167755126953,50.3043975830078,4,88.9960021972656,-43.0875015258789,146.64582824707,3
93.46662139892578,1020.2247314453124,173.4503631591797,273.4822998046875,20.593284606933597,13617.0,991.0,-0.7200176119804382,-0.6937062740325928,493.5,6.912943840026856,6.6875,0.0,16.68885040283203,0.0,1.0,23.77050018310547,48.78089904785156,115.06649780273438,51.72536087036133,4,8.125,-43.07916641235352,146.94583129882812,4
115.53323364257812,880.0199584960938,194.5496368408203,240.1160888671875,23.199987411499023,10724.0,1091.0,0.4437204599380493,0.8960751295089722,85.0,2.275220394134521,-3.875,0.0801524668931961,16.321155548095703,0.0,1.0,72.04158020019531,51.402679443359375,116.53424835205078,52.57373428344727,4,74.61274909973145,-43.07083511352539,146.8125,5
107.43270111083984,869.1761474609375,158.4659423828125,265.8563232421875,13.398317337036133,8953.0,1048.0,0.0231416821479797,-0.7689487338066101,364.0,7.261945247650146,3.5625,0.0,114.7099151611328,0.0,1.0,22.722013473510746,56.916481018066406,114.56041717529295,52.16846084594727,4,164.48699951171875,-43.05416488647461,147.90415954589844,6
114.5158462524414,970.5147094726562,195.4990234375,267.8005676269531,24.599987030029297,11800.0,1084.0,0.8297624588012695,-0.5581016540527344,86.5,3.0026886463165283,-3.25,0.4540861248970032,30.635154724121094,0.0,2.0,27.22585868835449,52.58992767333984,109.36504364013672,52.301876068115234,4,120.04400253295898,-43.04583358764648,146.7375030517578,7
115.46747589111328,852.2553100585938,171.48388671875,263.2978820800781,13.696648597717283,7566.0,1114.0,-0.0103382840752601,-0.8926445841789246,211.0,5.265427589416504,-5.875,0.22504639625549308,64.88795471191406,0.0,1.0,27.965211868286133,61.72833633422852,93.97787475585938,53.4353141784668,4,32.37966664632162,-42.9375,147.90415954589844,8
88.43171691894531,1758.515625,169.4484100341797,499.6933898925781,24.700000762939453,20176.0,975.9999389648438,0.4650030136108398,-0.65181565284729,525.0,4.026268005371094,-6.0625,0.0,3.081251859664917,0.0,1.0,28.02945327758789,50.442481994628906,199.43218994140625,49.394676208496094,4,140.46099853515625,-42.82916641235352,146.37083435058594,9
88.4317169189453,1758.515625,169.44841003418,499.693389892578,24.7000007629395,20176.0,975.999938964844,0.46500301361084,-0.65181565284729,525.0,4.02626800537109,-6.0625,0.0,3.08125185966492,0.0,1.0,28.0294532775879,50.4424819946289,199.432189941406,49.3946762084961,4,184.64599609375,-42.8291664123535,146.370834350586,10
126.51669311523438,564.8485717773438,215.5166931152344,144.17178344726562,13.101669311523438,4078.0,1255.0,-0.1283064484596252,-0.9459756016731262,16.0,2.488725185394287,-0.125,0.0,11.70611572265625,0.0,46.0,189.6645965576172,62.42167663574219,55.38459777832031,58.79405975341797,4,284.5439987182617,-42.82083511352539,147.50416564941406,1
125.53351593017578,593.111083984375,217.53338623046875,145.78785705566406,13.699986457824709,4272.0,1256.0,0.9402978420257568,-0.0652705132961273,26.0,2.12492036819458,-0.5625,0.0,8.722968101501465,0.0,9.0,184.67843627929688,60.35482406616211,34.101497650146484,66.32093811035156,4,209.06925868988037,-42.80416488647461,147.4375,2
52.4842376708984,1683.43371582031,170.517364501953,719.896789550781,51.1083831787109,6901.0,1112.0,-0.137826949357986,0.579471826553345,1182.0,4.57581233978272,-2.375,0.0,0.764474093914032,0.0,1.0,163.323928833008,50.534481048584,137.689498901367,57.9126052856445,4,389.088989257813,-42.779167175293,-71.470832824707,3
55.5167465209961,1587.7900390625,174.533462524414,682.114624023438,51.5099983215332,6695.0,1124.0,-0.183682143688202,0.982973575592041,1142.0,3.30424809455872,4.3125,0.0,1.53300905227661,0.0,3.0,162.163696289063,49.7597885131836,126.538429260254,58.2009315490723,4,243.483993530273,-42.779167175293,-71.4625015258789,4
52.48423767089844,1683.4337158203125,170.51736450195312,719.8967895507812,51.10838317871094,6901.0,1112.0,-0.1378269493579864,0.5794718265533447,1182.0,4.575812339782715,-2.375,0.0,0.764474093914032,0.0,1.0,163.3239288330078,50.534481048583984,137.6894989013672,57.91260528564453,4,119.99400329589844,-42.77916717529297,-71.47083282470703,5
55.516746520996094,1587.7900390625,174.53346252441406,682.1146240234375,51.5099983215332,6695.0,1124.0,-0.1836821436882019,0.982973575592041,1142.0,3.304248094558716,4.3125,0.0,1.533009052276611,0.0,3.0,162.1636962890625,49.7597885131836,126.5384292602539,58.200931549072266,4,99.66300201416016,-42.77916717529297,-71.4625015258789,6
100.383026123047,3283.416015625,188.383026123047,720.120666503906,15.6999855041504,26178.0,1095.0,0.177389472723007,-0.391087412834168,281.5,2.80372428894043,-8.5625,0.0,1.33174192905426,0.0,2.0,65.3086547851563,50.7480430603027,164.828994750977,53.7053756713867,10,358.649993896484,-42.7625007629395,171.6875,4
105.46786499023438,898.5950317382812,198.4678649902344,240.65606689453125,22.593299865722656,9258.0,1078.0,-0.6494552493095398,0.7603836059570312,295.5,8.126371383666992,-2.1875,0.0,0.5468019843101501,0.0,1.0,9.269892692565918,55.009056091308594,95.8479995727539,53.37813568115234,4,22.25,-42.76250076293945,146.78750610351562,7
100.38302612304688,3283.416015625,188.38302612304688,720.1206665039062,15.69998550415039,26178.0,1095.0,0.1773894727230072,-0.3910874128341675,281.5,2.8037242889404297,-8.5625,0.0,1.3317419290542605,0.0,2.0,65.30865478515625,50.748043060302734,164.82899475097656,53.70537567138672,10,135.1649932861328,-42.76250076293945,171.6875,5
98.46621704101562,1758.9752197265625,179.4665069580078,504.4415893554688,24.798316955566406,18470.0,1047.0,0.523606538772583,-0.0514502488076686,375.0,0.6225637197494507,-1.8125,0.4416159689426422,0.1502827852964401,0.0,2.0,78.49304962158203,50.88405227661133,167.83677673339844,51.954044342041016,4,221.95899963378903,-42.72916793823242,146.32083129882812,8
98.4662170410156,1758.97521972656,179.466506958008,504.441589355469,24.7983169555664,18470.0,1047.0,0.523606538772583,-0.0514502488076687,375.0,0.622563719749451,-1.8125,0.441615968942642,0.15028278529644,0.0,2.0,78.493049621582,50.8840522766113,167.836776733398,51.954044342041,4,64.1230010986328,-42.7291679382324,146.320831298828,9
110.61595153808594,779.6060180664062,190.5657501220703,208.89695739746088,13.699999809265137,7376.0,1096.0,0.1594915241003036,0.9811719059944151,322.5,10.641780853271484,-5.375,0.0,63.95132827758789,0.0,1.0,2.4066760540008545,56.15757751464844,95.507080078125,53.143402099609375,4,67.30239944458008,-42.712501525878906,147.83749389648438,10
56.550201416015625,1297.07861328125,148.55020141601562,359.1658020019531,24.5,17667.0,854.0,0.3355957269668579,0.841482400894165,1081.5,5.123922348022461,4.5,0.0,37.85403060913086,0.0,1.0,43.97661209106445,56.40275573730469,281.7723999023437,50.06410598754883,4,53.24650192260742,-42.67916488647461,146.6125030517578,1
80.55116271972656,1104.6656494140625,173.55116271972656,304.3361511230469,24.19828987121582,12921.0,990.0000610351562,-0.2848879396915436,0.9501075744628906,689.0,5.611676216125488,-1.1875,0.0,84.03767395019531,0.0,1.0,64.30720520019531,56.13711166381836,139.4833221435547,51.09532165527344,4,128.03400039672852,-42.67916488647461,146.67083740234375,2
104.56649017333984,508.5539855957031,203.5667724609375,122.31595611572266,15.199999809265137,6078.0,1125.0,0.9551805853843688,-0.2828243374824524,341.0,12.127695083618164,-6.1875,0.0,162.5980682373047,0.0,1.0,39.8183708190918,63.99899673461914,54.45478057861328,56.43025970458984,4,92.99299621582033,-42.62083435058594,147.2624969482422,3
120.50041198730467,544.1316528320312,220.51683044433597,133.6129608154297,15.098289489746094,4551.0,1247.0,-0.7579210996627808,0.4760923385620117,117.5,3.319985628128052,-6.0,0.0,28.649112701416016,0.0,1.0,165.15457153320312,59.875,36.249629974365234,65.81684875488281,4,199.43425369262695,-42.62083435058594,147.42083740234375,4
102.616401672363,526.982666015625,201.649353027344,127.041030883789,15.1999998092651,6372.0,1114.0,0.955325365066528,-0.192823603749275,397.0,11.8723411560059,8.0625,0.0,163.857131958008,0.0,0.0,52.5808525085449,62.0511360168457,56.7198638916016,54.5346145629883,4,58.6399993896484,-42.6208343505859,147.27082824707,5
118.4662094116211,604.3455810546875,214.46620178222656,161.9230194091797,22.599987030029297,5821.0,1228.0,-0.1985184550285339,-0.8834443092346191,93.0,2.4900708198547363,-0.875,0.0,3.8422255516052246,0.0,8.0,176.3082733154297,60.539039611816406,55.27765655517578,60.25553512573242,4,296.30399894714355,-42.57083511352539,146.7708282470703,6
106.46704864501952,500.72650146484375,206.4506378173828,119.5583038330078,14.799972534179688,5366.0,1147.0,-0.3440532088279724,0.9388240575790404,327.0,7.464175224304199,-4.5625,0.0,57.40610504150391,0.0,1.0,125.3497543334961,62.1887321472168,53.52717590332031,59.201568603515625,4,121.55450057983398,-42.5625,147.20416259765625,7
105.5997085571289,492.2015686035156,204.63265991210935,117.45166778564452,14.796676635742188,5460.0,1137.0,0.6926056742668152,0.7213020324707031,320.0,10.556944847106934,-2.1875,0.0,98.71949768066406,0.0,1.0,120.58589935302734,63.03017807006836,49.16767120361328,59.13194274902344,4,75.36750030517578,-42.55416488647461,147.20416259765625,8
118.41670989990234,578.9183959960938,214.41671752929688,152.1183624267578,21.601640701293945,5289.0,1221.0,-0.4203086197376251,-0.4370529055595398,106.5,2.369530200958252,-3.75,0.0,4.9046149253845215,0.0,3.0,187.44485473632807,60.77376556396485,33.27506256103516,64.08966064453125,4,249.14526176452637,-42.54583358764648,146.84584045410156,9
108.4997329711914,561.9218139648438,209.49972534179688,140.62094116210938,14.600000381469728,5684.0,1159.0,0.4359332919120788,-0.8997683525085449,310.5,5.13853931427002,-1.3125,0.0,52.37349319458008,0.0,1.0,67.44779968261719,61.055572509765625,55.85634994506836,52.56348419189453,4,249.65599822998047,-42.54583358764648,147.45416259765625,10
111.433670043945,652.468017578125,206.433670043945,172.569458007813,14.9000272750855,6074.0,1155.0,-0.97832179069519,0.0340521186590195,300.5,4.34688520431519,-6.5625,0.0080448854714632,26.3907470703125,0.0,1.0,162.749649047852,61.7652969360352,51.2255706787109,61.5791397094727,4,267.967010498047,-42.529167175293,147.64582824707,1
