CGIAR_PET,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Precipitation_Seasonality,ConsensusLandCover_Human_Development_Percentage,ConsensusLandCoverClass_Barren,ConsensusLandCoverClass_Deciduous_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Broadleaf_Trees,ConsensusLandCoverClass_Evergreen_Deciduous_Needleleaf_Trees,ConsensusLandCoverClass_Herbaceous_Vegetation,ConsensusLandCoverClass_Mixed_Other_Trees,ConsensusLandCoverClass_Shrubs,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTopoMed_AspectCosine,EarthEnvTopoMed_AspectSine,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EarthEnvTopoMed_TopoPositionIndex,EsaCci_BurntAreasProbability,GHS_Population_Density,GlobBiomass_AboveGroundBiomass,GlobPermafrost_PermafrostExtent,MODIS_NPP,PelletierEtAl_SoilAndSedimentaryDepositThicknesses,SG_Depth_to_bedrock,SG_Sand_Content_005cm,SG_SOC_Content_005cm,SG_Soil_pH_H2O_005cm,dist1,dist2,dist3,dist4,dist5,obs1,obs2,obs3,obs4,obs5,Resolve_Biome,ECM_diversity,Pixel_Lat,Pixel_Long,source,CV_Fold
1504.0,70.483268737793,294.723571777344,276.483276367187,105.201644897461,45,0,0,0,0,55,0,0,941,1279,3614,0.86323881149292,0.201605767011642,1419.0,0.542827129364014,-1.25,0.0,0.0,0.0,0.0,1343.71936035156,37,200.0,52.0740699768066,9.81177043914795,82.5162734985352,0.0950111616939825,0.238335924149153,0.365239922194028,0.466440745624493,0.589372587787445,3.02037613126398,2.07944154167984,3.09095150337177,3.09095150337177,4.29721741406496,10,5.19169491606928,39.779167175293,108.670829772949,GlobalFungi,2
808.0,-28.5836524963379,270.731231689453,162.416625976563,102.996673583984,4,38,0,0,0,58,0,0,845,3791,2935,-0.96305638551712,-0.266329348087311,2470.5,1.22423601150513,-1.0625,0.0,0.0,0.0,0.512350142002106,1860.75659179688,1,200.0,41.0829200744629,91.1014633178711,78.4459686279297,0.119317484592183,0.221424822149358,0.340040689199644,0.459013666324158,0.578132947348809,0.0,1.38629436111989,2.77246372348767,3.3320973523126,1.38629436111989,10,1.94548151683961,43.0625,84.3041687011719,GlobalFungi,3
1700.0,204.415451049805,2003.77954101562,269.398620605469,81.2999572753906,13,0,0,88,0,0,0,0,265,3441,4743,-0.545100629329681,-0.595773756504059,712.5,2.54952073097229,-4.375,0.0,0.0,133.045333862305,0.0,15122.9580078125,2,195.251098632813,50.8825874328613,35.094051361084,52.0254440307617,0.023567169142506,0.0263513086358668,0.0950116635407388,0.10069288127539,0.105405234543467,0.916290731874155,1.09861228866811,4.52664630315708,4.47872223670055,4.33494811858353,1,1.94583868904797,-17.1208324432373,145.629165649414,GlobalFungi,3
2025.0,118.483581542969,453.746704101563,310.516723632812,36.9066772460937,4,0,0,0,0,40,14,42,523,1710,6269,-0.0498963296413422,0.0888544321060181,1794.0,1.62634837627411,-1.0,0.0,0.0,0.0,0.0,1751.81945800781,1,200.0,53.4841804504395,9.5490608215332,75.4018249511719,0.484481613841198,0.602081629718556,0.669219039338112,0.943771332885428,1.00778221853732,2.5520589324204,5.06906771700544,2.72457950305342,2.83321334405622,3.76120011569356,13,0.693147180559945,36.6291656494141,-112.520835876465,GlobalFungi,1
1565.0,75.4667510986328,269.846221923828,278.5,105.499969482422,22,26,0,0,0,52,0,0,767,-1168,5353,-0.803517460823059,-0.476516485214233,1380.0,1.04536914825439,-0.875,0.0,0.0,0.0,0.0,1041.18334960938,23,200.0,49.9066619873047,7.63085174560547,83.9119491577148,0.12500305190682,0.235853410142067,0.354341040692854,0.494977983737948,0.589372587787445,3.09095150337177,3.09095150337177,2.07944154167984,3.02037613126398,5.19169491606928,10,4.29721741406496,39.3541679382324,108.262496948242,GlobalFungi,4
1441.0,149.533660888672,1163.46105957031,228.533660888672,61.4966316223145,13,0,0,67,0,0,20,0,1477,4990,1784,0.941107630729675,-0.338080406188965,84.0,4.12370347976685,-1.3125,0.0,0.0,133.596801757813,0.0,18522.328125,1,200.0,72.5576324462891,48.9396820068359,55.3580513000488,0.0117822357949174,0.0837512916099042,0.0920449975085848,0.115767639017157,0.515389868562315,4.11546981495339,4.28351763185166,4.16503599745332,4.2857634614716,3.7256331715886,12,3.85010507098932,-34.9458351135254,116.754165649414,GlobalFungi,2
1754.0,162.483474731445,450.964508056641,257.500152587891,26.0966567993164,0,0,18,26,0,0,32,24,232,2103,7648,0.728072881698608,-0.679591655731201,116.5,0.79591166973114,0.125,0.0,0.0,54.1249771118164,0.0,7151.21435546875,1,187.918869018555,72.2846374511719,30.5333709716797,64.1677322387695,0.0343582267166568,0.218104885652999,0.224380072424999,0.476166596497819,0.562853862467328,3.85322796862734,4.22803740682161,4.7957657339935,3.02244723452853,3.80850523937732,12,3.19119624085876,-33.845832824707,119.912498474121,GlobalFungi,3
617.0,24.6178588867187,1325.171875,149.684600830078,21.8050212860107,19,6,0,0,24,0,51,0,777,2731,3579,-0.816797018051147,0.0966078266501427,1319.0,11.1062126159668,12.875,0.0,0.0,148.607650756836,0.0,6365.99169921875,0,158.599060058594,49.1941375732422,167.436141967773,45.6643753051758,0.00833320617675781,0.00833511352539062,0.0606675736780872,0.0687183037340189,0.0687183037340189,1.98086353831726,1.78992446697676,2.19666885467977,3.63666468668437,2.53876328763676,4,2.65626556009509,50.7374992370606,15.7708330154419,GlobalFungi,9
1259.0,119.499717712402,584.923156738281,224.499725341797,22.303337097168,65,0,0,35,0,0,0,0,819,1227,1783,0.823422610759735,0.0707106739282608,143.0,0.233127355575562,-0.4375,0.0,0.911987960338593,10.4035558700562,0.0,11424.5380859375,41,200.0,61.4121246337891,32.5751762390137,61.036506652832,0.152063293660367,0.408673664919831,0.531581457200459,0.538588112032526,0.571665656031949,5.80682781235659,5.44716183106808,4.33367636092109,0.693147180559945,6.19427372088519,4,5.17209349836174,-41.7541656494141,147.170837402344,GlobalFungi,10
2741.0,215.5,187.708389282227,360.5,32.1983337402344,0,35,0,0,0,14,0,51,372,1220,7736,-0.0716089606285095,-0.963143944740295,140.5,0.450443834066391,0.1875,0.0999507829546928,0.000422435346990824,0.0,0.0,1218.39392089844,39,200.0,73.9071731567383,2.20205688476562,76.98486328125,0.541912840727594,1.92687661101882,2.9040420235484,3.09491160941545,3.59761749449255,2.54545284284108,3.21134755844741,6.30180730363688,2.30248504755388,1.79175946922805,13,1.94591014905531,-29.0375003814697,141.35417175293,GlobalFungi,2
811.0,80.5334930419922,744.703369140625,211.54997253418,13.9000272750855,41,0,16,0,5,0,37,0,511,-932,2672,0.537711620330811,0.843103229999542,366.5,2.24622011184692,0.625,0.0,0.741474211215973,200.907730102539,0.0,6344.2001953125,1,200.0,32.1004791259766,45.868465423584,52.4319343566895,0.0186344685520829,0.0343623900792199,0.0343623900792199,0.0527047281964353,0.0559025524443771,4.33066758479004,4.85752297811304,4.86004492600314,5.1502407442396,4.70535032973094,4,5.023110458671,51.2125015258789,10.3708333969116,GlobalFungi,1
1362.0,124.616188049316,1087.52551269531,191.566879272461,92.4016418457031,0,4,27,0,24,0,46,0,508,-620,3242,0.123199172317982,-0.152491927146912,125.0,4.37169456481934,7.875,0.0,0.0,141.359115600586,0.0,14620.61328125,1,195.964294433594,52.3257522583008,59.0729293823242,56.7506561279297,0.0263555311116326,0.0416671753209081,2.33293068272737,2.34688183044239,2.40493005877859,0.693147180559945,0.693147180559945,4.3968536651585,4.51264361157234,4.67239414972291,5,0.0,38.1208343505859,-122.895835876465,GlobalFungi,2
1712.0,158.483169555664,449.920104980469,300.5,19.3983173370361,22,0,5,36,0,14,15,8,1875,1998,2409,0.749864518642426,-0.548976540565491,123.5,0.472224771976471,0.0,0.0,0.0,144.197509765625,0.0,6583.8037109375,50,200.0,60.1468925476074,26.787914276123,63.0748023986816,0.0671861121157694,0.120189556751727,0.133331298828125,0.142639618884285,0.168733999540426,4.77066768448009,4.24849524204936,4.75530421699298,4.43080490055011,4.57126174152532,8,4.47984503752095,-35.9541664123535,145.745834350586,GlobalFungi,1
750.0,86.5,757.056884765625,178.5,23.6000289916992,27,0,0,0,37,0,36,0,774,3450,2785,0.707106471061707,-0.202703893184662,22.0,0.434204041957855,0.75,0.0,0.0578556694090366,208.964797973633,0.0,7029.173828125,48,141.897872924805,70.0873947143555,127.581703186035,48.3242073059082,0.129367991415766,0.158552817435318,0.159208525768098,0.174004280284115,0.183522600688083,3.71962688337968,5.17094408038915,2.83321334405622,3.83583288287822,4.11249548344822,4,5.02203672486646,57.595832824707,10.2375001907349,GlobalFungi,2
887.0,26.5,651.220153808594,258.5,83.9016494750977,41,0,11,0,3,14,32,0,1220,3687,2149,-0.279382526874542,-0.584319829940796,51.0,0.258811414241791,0.1875,0.547328591346741,0.0,38.9511108398437,0.00382969155907631,4519.90673828125,50,200.0,33.0934371948242,92.9022598266602,60.3453216552734,0.378782487165362,3.20330067785804,3.35761687254027,4.29195541151395,4.29195541151395,1.79175946922805,1.25276296849537,0.0,4.96279565154872,5.50072743753491,9,1.70474809223843,47.7874984741211,133.629165649414,GlobalFungi,1
2280.0,277.516693115234,1524.50854492188,373.5,107.201675415039,0,0,0,0,0,0,83,18,327,-1027,4290,0.853878378868103,-0.311643719673157,19.0,0.738120257854462,-0.875,5.64396619796753,0.0,27.3136005401611,0.0,3996.61645507812,31,200.0,63.8408660888672,21.7586555480957,58.8986053466797,0.0768298129954761,0.100352693364764,0.1133454006036,0.113349607532485,0.118433288158839,3.61696716427266,2.98051712963099,3.91525774299448,5.50171935559609,4.18422337992357,7,4.40768831544052,-12.8541669845581,132.6875,GlobalFungi,3
888.0,87.4661712646484,589.261413574219,233.465866088867,36.6966552734375,10,0,44,0,0,0,46,0,310,1217,3721,-0.802068173885345,-0.492071449756622,376.0,8.31875228881836,10.9375,0.0,0.0,148.592895507813,0.0,6824.89990234375,1,200.0,37.788444519043,60.3965034484863,54.5159492492676,0.00833320617675781,0.00833511352539062,0.011783584571253,0.01178628196954,0.0166664123535156,4.59398790152324,6.06051704816471,4.73762289206657,5.59041221947477,5.78959006511605,4,4.84689209996301,49.3208351135254,16.6458339691162,GlobalFungi,3
721.0,60.5,648.328552246094,216.516464233398,29.0016746520996,0,0,10,0,34,0,56,0,876,3175,2019,0.921554923057556,-0.168770179152489,29.0,0.25612610578537,-0.5625,0.0,0.0,105.67537689209,0.0,6483.34326171875,50,198.829727172852,56.0387191772461,196.892730712891,45.88427734375,0.008331298828125,0.0166664123535156,0.0263513086358668,0.0300473891879317,0.0424908068854003,3.8780525237435,4.41950304261742,3.43372912537379,4.03234506492523,3.83932326085146,4,4.12958300452233,60.0791664123535,17.5041675567627,GlobalFungi,4
1482.99987792969,45.7658805847168,483.102081298828,239.716247558594,38.2016716003418,0,0,0,0,100,0,0,0,255,320,5945,0.935629725456238,0.352460324764252,2342.0,17.9147415161133,2.1875,0.0,1.15541386604309,79.9141311645508,0.0,6027.03125,1,200.0,59.2116966247559,81.0629806518555,59.8630561828613,3.94243313392065,4.62253544390153,4.69873109466996,5.13333940959757,5.5109332098681,3.8286413964891,3.09104245335832,3.13549421592915,3.16124672819554,2.60268968544438,5,4.69133871291478,39.9874992370605,-105.379165649414,GlobalFungi,3
1351.0,118.649856567383,1136.26477050781,184.583572387695,92.8000030517578,0,0,0,0,52,0,48,0,754,882,2167,0.645264387130737,0.689028382301331,336.5,13.2714385986328,11.3125,0.0,0.0,164.509506225586,0.0,14331.533203125,1,195.689483642578,50.2967681884766,62.0103874206543,54.976245880127,0.0186293505205518,0.0416671753209081,2.30437154474365,2.34781214096167,2.39910291135894,0.693147180559945,0.0,4.3968536651585,4.51264361157234,4.67239414972291,5,0.693147180559945,38.0875015258789,-122.870834350586,GlobalFungi,4
1857.0,153.516693115234,522.862854003906,281.516693115234,44.8966331481934,20,0,6,8,0,25,13,29,1556,5060,1803,0.591738522052765,0.331421941518784,229.0,1.46322798728943,1.5,0.0,0.0,116.729423522949,0.0,4275.82275390625,11,200.0,79.3615951538086,19.1858787536621,65.4855270385742,0.0754587063440827,0.0768265028904659,0.0833343506418162,0.083343505859375,0.0837592626902412,1.70474809223843,2.84766722976726,4.53406080756805,1.70474809223843,1.70456627070612,12,3.59720262122398,-34.6124992370605,138.862503051758,GlobalFungi,4
1209.0,70.5165328979492,626.110534667969,273.483551025391,104.801651000977,100,0,0,0,0,0,0,0,441,3319,3675,-0.758933663368225,0.565029501914978,155.0,1.36623764038086,-0.875,0.0,5.73494291305542,0.0,0.0,3091.83081054687,1,200.0,33.9187660217285,19.058521270752,67.6552276611328,0.287346988107961,1.24401202825714,1.35135713972186,1.36078404932773,1.57166531198499,0.0,1.38629436111989,0.0,5.20808628438917,0.916290731874155,4,0.0,43.0791664123535,124.329170227051,GlobalFungi,5
799.000061035156,70.4835433959961,890.802307128906,209.483825683594,16.3999996185303,65,14,0,0,0,12,10,0,1677,2374,2628,0.79534238576889,-0.0372314266860485,543.5,2.68607473373413,0.8125,0.0,0.0,7.7742223739624,0.0,4458.02783203125,1,200.0,45.1956367492676,31.2509460449219,61.4495544433594,0.00833320617675781,0.030046595668966,0.0671851658292734,1.26342779004379,1.46766259343655,3.61071519764422,3.44712630869262,3.94135845627705,4.35204413104265,4.87174860435861,4,3.63907190900346,50.2458343505859,12.6708335876465,GlobalFungi,6
764.0,89.5,852.7080078125,177.5,30.1983242034912,0,0,19,0,14,0,66,0,1063,3154,2651,-0.554699778556824,0.514496386051178,9.0,0.207210928201675,-0.3125,0.0,0.880659699440002,96.2977752685547,0.0,9079.2353515625,50,186.324127197266,75.8562545776367,116.902206420898,49.2891960144043,0.103076067800466,0.116069911441197,0.125,0.129368237141799,0.407055997838766,4.56607586865512,3.55529094839086,4.78899893769178,3.97027305581425,4.46127671567981,4,2.19722457733622,55.7958335876465,8.21249961853027,GlobalFungi,7
1723.0,105.483116149902,329.860900878906,285.466400146484,65.5932998657227,0,48,0,0,0,52,0,0,558,2570,6057,-0.897434830665588,-0.436107575893402,1422.0,8.43016147613525,4.25,0.0,0.0,0.0,0.0,469.409393310547,2,200.0,39.6978530883789,10.9122867584229,78.1626815795898,0.921688560706909,1.55109641425198,5.42973101813756,9.00833129882812,9.36393903066788,2.9704144655697,2.94443897916644,5.45660235853875,4.03712140863004,4.74269481192168,13,4.24849524204936,37.4291648864746,58.1124992370606,GlobalFungi,3
1189.0,106.483177185059,585.623413085937,204.516403198242,14.2000417709351,69,0,0,0,0,31,0,0,922,4578,2019,0.636097490787506,0.564218103885651,364.0,0.526827454566956,-0.6875,0.0,0.0,0.992711126804352,0.0,8712.3134765625,2,199.951248168945,64.6735153198242,37.9468269348145,64.6951675415039,0.0083465576171875,0.0333328247070312,0.0589262844446057,0.0833320617675781,0.137941641494811,6.19171813635626,6.19427372088519,5.32074397702741,5.09609104040076,5.9024133491763,4,4.34863138875114,-42.279167175293,147.462493896484,GlobalFungi,8
1013.99987792969,50.4520645141602,823.295837402344,201.452026367187,25.6983242034912,0,0,23,0,26,0,48,3,452,-716,4457,0.814651548862457,-0.571317613124847,1769.0,11.6819009780884,-7.8125,0.0,0.0,141.586837768555,0.0,5613.90185546875,1,195.262390136719,50.6486968994141,98.6007614135742,51.7426834106445,0.123885993285583,0.153658591566424,0.188929543452358,0.212948235390008,0.466964690096217,1.44691898293633,0.0,0.693147180559945,0.916290731874155,1.25276296849537,4,0.0,40.9958343505859,21.8041667938232,GlobalFungi,9
1654.0,144.499038696289,776.028015136719,258.48291015625,56.3949813842774,13,0,0,64,0,0,23,0,902,2745,2060,0.329100757837296,-0.829652667045593,305.0,5.0388355255127,7.375,0.251007229089737,0.0,107.87964630127,0.0,8680.982421875,1,200.0,71.1228408813477,33.183521270752,56.0939903259277,0.0117849335019196,0.0186310568174545,0.0186327625676102,0.0300410412970168,0.0333404541015625,9.07517751530907,9.68696729943849,8.27197757311949,6.6116430786324,9.11127132985147,12,9.42078511805827,-35.1041679382324,138.6875,GlobalFungi,5
1568.0,180.300659179688,1496.91088867188,259.317108154297,93.7999954223633,11,0,0,89,0,0,0,0,338,3684,4534,-0.712989687919617,0.522492349147797,993.5,13.8878536224365,-11.1875,0.0,0.0,132.713775634766,0.0,21141.912109375,1,109.068359375,45.2254371643066,49.8287315368652,55.8902244567871,0.00833320617675781,0.0300410412970168,0.0372672309635032,0.0485888888184526,0.0506917366651632,3.09104245335832,4.53308322741395,4.5788262263146,3.38439026334577,2.60268968544438,1,2.30258509299405,-23.7041664123535,-64.8625030517578,GlobalFungi,4
1615.99987792969,252.416168212891,2742.73779296875,293.399444580078,12.3999719619751,33,0,0,67,0,0,0,0,173,213,5265,0.392729878425598,-0.646638631820679,168.5,5.95134544372559,-6.8125,0.0,0.0,177.191467285156,0.0,15686.8212890625,1,199.987457275391,42.5576858520508,36.2247467041016,49.512264251709,0.101717166471839,0.131765077550987,0.66337871018416,0.667187795011907,0.671078695519705,3.19863232281313,3.26281612137257,3.05040986084906,3.42036253944683,4.18194320892126,1,3.89175910538021,-6.71250009536743,146.804168701172,GlobalFungi,5
889.0,86.5831909179687,608.118835449219,231.666091918945,36.5983238220215,21,0,40,0,0,0,39,0,436,1272,2975,0.951148688793182,0.303114414215088,404.0,10.7598209381104,6.375,0.0,0.0,174.604446411133,0.0,6641.08154296875,1,200.0,39.8081550598145,65.9180526733398,51.3416633605957,0.00833511352539062,0.0166664123535156,0.0166683197021484,0.0166702270507812,0.0186344685520829,4.54096225798505,4.84689209996301,5.03817266004858,4.49484180483415,6.06051704816471,4,5.78959006511605,49.3208351135254,16.6291675567627,GlobalFungi,10
