sample_id,latitude,longitude,myco_diversity,est_s_e,x95_percent_lower,x95_percent_upper,raw_obs_div,sample_type,sequencing_platform,target_marker,primers,top,bot,core_length,seq_depth
FMS16BI0030v2,-33.84713889,119.9150556,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5030
FMS16BI0032v2,-10.495855,105.566286,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,9
FMS16BI0034v2,-10.492911,105.569857,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,25
FMS16BI0035v2,-10.489,105.57078,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8479
FMS16BI0038v2,-10.488053,105.66671,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,8
FMS16BI0040v2,-10.483507,105.644313,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,1428
FMS16BI0042v2,-10.477036,105.645465,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,25
FMS16BI0043v2,-10.456451,105.673645,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,12050
FMS16BI0044v2,-10.456451,105.673645,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,42
FMS16BI0047v2,-35.881,149.0076,6,4.286,3.38,26.707,3,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,33934
FMS16BI0048v2,-35.881,149.0076,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,9000
FMS16BI0049v2,-35.881,149.0076,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,38237
FMS16BI0050v2,-35.881,149.0076,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,8660
FMS16BI0051v2,-35.8811,149.0083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,60910
FMS16BI0052v2,-35.8811,149.0083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,19746
FMS16BI0053v2,-35.8811,149.0083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,60585
FMS16BI0054v2,-35.8811,149.0083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,54884
FMS16BI0055v2,-35.8766833,149.0097,3,0.427,3,4.116,3,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,11074
FMS16BI0057v2,-35.8766833,149.0097,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6832
FMS16BI0059v2,-35.8769333,149.01025,1,0.342,1,1.932,1,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,99841
FMS16BI0060v2,-35.8769333,149.01025,5,2.168,4.075,17.273,4,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,51960
FMS16BI0061v2,-35.8769333,149.01025,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,15222
FMS16BI0062v2,-35.8769333,149.01025,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,34910
FMS16BI0063v2,-35.8748666,149.01088,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,10223
FMS16BI0064v2,-35.8748666,149.01088,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,14921
FMS16BI0065v2,-35.8748666,149.01088,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3684
FMS16BI0066v2,-35.8748666,149.01088,1,0.217,1,1.501,1,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,8727
FMS16BI0067v2,-35.8748166,149.01165,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,66328
FMS16BI0068v2,-35.8748166,149.01165,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,30887
FMS16BI0069v2,-35.8748166,149.01165,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,39142
FMS16BI0070v2,-35.8748166,149.01165,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,59150
FMS16BI0071v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,22742
FMS16BI0072v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,19965
FMS16BI0073v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4217
FMS16BI0074v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,7678
FMS16BI0075v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,14847
FMS16BI0076v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,10550
FMS16BI0078v2,-33.659823,150.265414,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,14083
FMS16BI0079v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,32284
FMS16BI0080v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,17609
FMS16BI0081v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,30235
FMS16BI0082v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,9155
FMS16BI0083v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,10528
FMS16BI0084v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6734
FMS16BI0085v2,-33.652818,150.268179,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,33615
FMS16BI0087v2,-33.652974,150.267825,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6478
FMS16BI0088v2,-33.652974,150.267825,1,0.134,1,1.286,1,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8095
FMS16BI0089v2,-33.652974,150.267825,3,2.041,2.081,14.323,2,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5159
FMS16BI0090v2,-33.652974,150.267825,6,4.286,3.38,26.705,3,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,9969
FMS16BI0091v2,-33.652613,150.267756,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,12828
FMS16BI0092v2,-33.652613,150.267756,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,11053
FMS16BI0093v2,-33.652613,150.267756,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,14122
FMS16BI0094v2,-33.652613,150.267756,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,15217
FMS16BI0095v2,-27.386111,152.878872,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,19271
FMS16BI0096v2,-27.386111,152.878872,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,14730
FMS16BI0097v2,-27.386111,152.878872,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,29611
FMS16BI0098v2,-27.386111,152.878872,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,20977
FMS16BI0099v2,-14.195246,135.71916,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6959
FMS16BI0100v2,-14.195246,135.71916,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,7915
FMS16BI0101v2,-14.195246,135.71916,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,47154
FMS16BI0102v2,-14.195246,135.71916,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,84203
FMS16BI0103v2,-12.93256,135.20189,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,88965
FMS16BI0104v2,-12.93256,135.20189,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,213579
FMS16BI0105v2,-12.93256,135.20189,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,64781
FMS16BI0106v2,-12.93256,135.20189,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,124678
FMS16BI0107v2,-12.50916,135.81029,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,30227
FMS16BI0108v2,-12.50916,135.81029,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,80514
FMS16BI0109v2,-12.50916,135.81029,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,47270
FMS16BI0110v2,-12.50916,135.81029,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,120236
FMS16BI0111v2,-13.52115,134.50615,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,16331
FMS16BI0112v2,-13.52115,134.50615,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,17819
FMS16BI0113v2,-13.52115,134.50615,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,23779
FMS16BI0114v2,-13.52115,134.50615,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,47640
FMS16BI0115v2,-43.09507123,146.6542886,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,13974
FMS16BI0116v2,-43.09507123,146.6542886,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6196
FMS16BI0117v2,-43.09507123,146.6542886,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,95330
FMS16BI0118v2,-43.09507123,146.6542886,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,34805
FMS16BI0119v2,-13.40822,135.77629,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,18125
FMS16BI0120v2,-13.40822,135.77629,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,92254
FMS16BI0121v2,-13.40822,135.77629,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2235
FMS16BI0122v2,-13.40822,135.77629,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,1483
FMS16BI0123v2,-15.258583,132.370453,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,10086
FMS16BI0124v2,-15.258583,132.370453,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,23185
FMS16BI0125v2,-13.179121,130.794355,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,22038
FMS16BI0126v2,-13.179121,130.794355,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,25491
FMS16BI0127v2,-35.60827,138.2613,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,36247
FMS16BI0128v2,-35.27211,138.6902,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,46177
FMS16BI0129v2,-32.82851,138.0327,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,27079
FMS16BI0130v2,-32.74842,138.1363,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,41538
FMS16BI0131v2,-33.9142,138.6038,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,54609
FMS16BI0132v2,-35.1630042,150.6731254,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2866
FMS16BI0133v2,-35.1630042,150.6731254,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2718
FMS16BI0134v2,-35.13674651,150.6666743,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1622
FMS16BI0135v2,-35.13674651,150.6666743,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2630
FMS16BI0136v2,-35.16181402,150.6326533,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3679
FMS16BI0137v2,-35.16181402,150.6326533,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,921
FMS16BI0139v2,-35.17371885,150.5940691,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2376
FMS16BI0140v2,-35.17363378,150.5943242,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1829
FMS16BI0142v2,-35.17710152,150.5937279,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3316
FMS16BI0144v2,-34.11782,118.76062,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4660
FMS16BI0145v2,-34.1171975,118.7604917,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8598
FMS16BI0146v2,-34.1171975,118.7604917,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,502
FMS16BI0147v2,-34.11718167,118.7615269,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3690
FMS16BI0148v2,-32.24144139,118.7199589,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1168
FMS16BI0149v2,-34.11718167,118.7615269,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,13098
FMS16BI0150v2,-32.24144139,118.7199589,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,221
FMS16BI0151v2,-34.24008889,118.7205022,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8947
FMS16BI0152v2,-34.24156056,118.7210419,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1112
FMS16BI0153v2,-34.24156056,118.7210419,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4866
FMS16BI0154v2,-34.24008889,118.7205022,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6845
FMS16BI0156v2,-35.11641,141.97638,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,430
FMS16BI0157v2,-35.11641,141.97655,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2539
FMS16BI0158v2,-34.08631806,118.8528247,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,9760
FMS16BI0159v2,-35.11641,141.97655,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2153
FMS16BI0160v2,-35.11641,141.97663,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,71160
FMS16BI0161v2,-35.11641,141.97663,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2410
FMS16BI0167v2,-19.733298,147.17873,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2222
FMS16BI0168v2,-21.15956,149.112782,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2547
FMS16BI0170v2,-21.15956,149.112782,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5961
FMS16BI0171v2,-30.201225,149.595675,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,42701
FMS16BI0172v2,-30.200303,149.593933,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1504
FMS16BI0173v2,-30.201225,149.595675,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2385
FMS16BI0174v2,-30.201225,149.595675,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3423
FMS16BI0175v2,-30.201225,149.595675,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,1681
FMS16BI0176v2,-30.204319,149.594419,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,439
FMS16BI0177v2,-21.15956,149.112782,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,7605
FMS16BI0178v2,-36.11033,146.50834,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3638
FMS16BI0179v2,-36.10959,146.50833,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2085
FMS16BI0180v2,-36.10959,146.50833,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2108
FMS16BI0181v2,-36.1111,146.5083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1964
FMS16BI0182v2,-36.11377,146.48748,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6055
FMS16BI0183v2,-36.1111,146.5083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3233
FMS16BI0184v2,-12.64892022,132.3738334,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3683
FMS16BI0185v2,-12.64892022,132.3738334,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,330
FMS16BI0186v2,-12.62067646,132.6333546,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8063
FMS16BI0187v2,-12.62078807,132.6337124,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8476
FMS16BI0188v2,-12.62067646,132.6333546,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5005
FMS16BI0189v2,-13.52161823,132.4531142,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6254
FMS16BI0190v2,-13.51830376,132.4452461,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2695
FMS16BI0191v2,-13.51830376,132.4452461,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2425
FMS16BI0192v2,-13.2964418,132.3364769,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,10783
FMS16BI0193v2,-12.82329,132.79813,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,4904
FMS16BI0194v2,-34.6831,138.9086,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5521
FMS16BI0195v2,-34.88076,138.7083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2846
FMS16BI0196v2,-34.88076,138.7083,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4303
FMS16BI0197v2,-34.93343,138.727,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,4012
FMS16BI0198v2,-32.32096,137.9544,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3476
FMS16BI0199v2,-34.93343,138.727,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4648
FMS16BI0200v2,-30.77565,138.7976,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3205
FMS16BI0201v2,-30.77565,138.7976,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6195
FMS16BI0202v2,-31.32774,138.5673,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,4065
FMS16BI0203v2,-31.32774,138.5673,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4918
FMS16BI0204v2,-31.54388,138.5946,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,14579
FMS16BI0206v2,-34.858486,148.599397,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2851
FMS16BI0207v2,-34.858056,148.567311,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,9686
FMS16BI0208v2,-34.858056,148.567311,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,11195
FMS16BI0209v2,-34.858486,148.599397,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,4614
FMS16BI0210v2,-34.858486,148.599397,1,0.482,1,3.077,1,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6643
FMS16BI0211v2,-34.858056,148.567311,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,3431
FMS16BI0212v2,-34.858056,148.567311,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,11958
FMS16BI0213v2,-41.183047,148.029095,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,10247
FMS16BI0214v2,-41.183515,148.032013,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,411
FMS16BI0215v2,-41.183047,148.029095,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,9362
FMS16BI0217v2,-30.0912,115.15305,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8464
FMS16BI0218v2,-30.0912,115.15305,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,18109
FMS16BI0219v2,-30.10295,115.1639167,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,12139
FMS16BI0220v2,-30.10295,115.1639167,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5461
FMS16BI0221v2,-30.18156667,115.2115667,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,12257
FMS16BI0222v2,-30.18156667,115.2115667,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,13414
FMS16BI0223v2,-30.17106667,115.2134333,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,27429
FMS16BI0224v2,-30.17106667,115.2134333,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3849
FMS16BI0225v2,-30.16913333,115.2526,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,8803
FMS16BI0226v2,-30.15863333,115.2499,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,9244
FMS16BI0227v2,-30.16913333,115.2526,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,11142
FMS16BI0228v2,-30.15863333,115.2499,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,12250
FMS16BI0229v2,-30.11188333,115.2585167,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8865
FMS16BI0230v2,-27.47372,151.39656,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,1685
FMS16BI0231v2,-12.8649,132.78996,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,4110
FMS16BI0232v2,-12.8649,132.78996,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2723
FMS16BI0233v2,-12.86537,132.81905,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,2120
FMS16BI0234v2,-12.86537,132.81905,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,6829
FMS16BI0235v2,-12.67631,132.81381,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,20402
FMS16BI0236v2,-12.67631,132.81381,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,12759
FMS16BI0237v2,-12.70607,132.84315,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,27368
FMS16BI0238v2,-12.43047409,132.9485214,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,16343
FMS16BI0239v2,-12.67332,132.48192,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,5306
FMS16BI0240v2,-12.67332,132.48192,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,8193
FMS16BI0241v2,-12.67858864,132.4792078,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6393
FMS16BI0242v2,-12.67858864,132.4792078,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,7517
FMS16BI0243v2,-35.60156666,148.9508666,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,10471
FMS16BI0244v2,-35.60156666,148.9508666,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3636
FMS16BI0245v2,-35.51991666,148.7724333,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2532
FMS16BI0246v2,-35.51991666,148.7724333,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,13091
FMS16BI0247v2,-35.6055,148.9320833,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,8554
FMS16BI0248v2,-35.6072777,148.9296944,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,9665
FMS16BI0249v2,-35.6072777,148.9296944,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,16320
FMS16BI0250v2,-35.44535,148.7850833,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6812
FMS16BI0251v2,-35.44535,148.7850833,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,9443
FMS16BI0252v2,-35.4502,148.7826,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,5360
FMS16BI0253v2,-35.4463,148.78455,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,5578
FMS16BI0254v2,-35.4502,148.7826,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,4628
FMS16BI0255v2,-35.4463,148.78455,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,5564
FMS16BI0256v2,-35.3365,148.8305,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,14167
FMS16BI0257v2,-35.3365,148.8305,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,3123
FMS16BI0258v2,-35.3556,148.80014,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,17042
FMS16BI0259v2,-35.3556,148.80014,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,9157
FMS16BI0260v2,-35.3952,148.8234,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,0,10,10,6705
FMS16BI0261v2,-35.3952,148.8234,0,0,0,0,0,soil,Illumina,ITS_both,ITS1F/ITS4,20,30,10,2482
