,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,0.1067287399428917,Claroideoglomus_rf_VPS4_LP4,0.6516582567618265,0.25183010223050356,1.5486948810300762,0.5916991731772838,0.11566525403233331
1,0.10903275323116524,Claroideoglomus_rf_VPS6_LP7,0.6540098218675119,0.25062095052668115,1.5504366848425388,0.5908407160501812,0.11130119055244116
2,0.10808611408552027,Claroideoglomus_rf_VPS4_LP6,0.6570566202064677,0.2502191762282654,1.552570432922262,0.5918536653086437,0.10248106788217809
3,0.10897288758489573,Claroideoglomus_rf_VPS5_LP5,0.6519526805462466,0.24963631539392286,1.5520234816904392,0.5931114349177337,0.11288655108250999
4,0.10873774904531164,Claroideoglomus_rf_VPS5_LP6,0.6549785348678372,0.2495401890948493,1.552790391499383,0.5929974466988945,0.10838576371941051
5,0.1105262456542022,Claroideoglomus_rf_VPS6_LP6,0.6528638996834805,0.24942070228484986,1.5516877440139611,0.5913517412928064,0.1130959873237035
6,0.10900602635541355,Claroideoglomus_rf_VPS7_LP7,0.6539266416551478,0.24918786961119582,1.5504552182124822,0.5894113065285455,0.11335931566418055
7,0.10583793964854628,Claroideoglomus_rf_VPS3_LP4,0.6562919461713583,0.24903021756907728,1.5532511952397259,0.593997148250509,0.11004966215386305
8,0.10800180153831186,Claroideoglomus_rf_VPS5_LP7,0.6572695777636711,0.24892195211162932,1.5519364088318983,0.5898434606885881,0.10513615474375924
9,0.10595542478436704,Claroideoglomus_rf_VPS5_LP4,0.6510147386007349,0.248909883115852,1.5469555947168874,0.5851048591588299,0.11637220842355891
