,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,0.058566934801261815,Acaulospora_rf_VPS2_LP7,0.18975377352756784,-0.08508182460876562,1.1774001349304695,0.7228572336559863,0.5823579159690243
1,0.057656464542490245,Acaulospora_rf_VPS2_LP6,0.186540870748983,-0.11759967871232258,1.159878323469851,0.708563554620321,0.7321240083608861
2,0.0567705975577769,Acaulospora_rf_VPS2_LP5,0.18198930373290456,-0.15243438998968303,1.1392667204621245,0.6952223869021718,0.9481809361968142
3,0.055222223525168236,Acaulospora_rf_VPS3_LP7,0.18431068213548252,-0.22105818773805055,1.141832230485235,0.6851797770386213,0.9445556349810584
4,0.05629582588358323,Acaulospora_rf_VPS2_LP4,0.17793456944304215,-0.23346001356131502,1.119791244428865,0.680957508243351,1.2637539995828204
5,0.05431853181340482,Acaulospora_rf_VPS3_LP6,0.18027034456335866,-0.2829334426295501,1.1191705063409574,0.669439418074774,1.2079773909950473
6,0.05475414647274694,Acaulospora_rf_VPS4_LP7,0.18179810279900238,-0.29908209879285297,1.1155900428944274,0.6646400444321717,1.1754817788044258
7,0.053389538355689874,Acaulospora_rf_VPS3_LP5,0.17647715486989504,-0.3803828815503757,1.1002586148124636,0.6543168522910714,1.5791099152428356
8,0.054486531896060036,Acaulospora_rf_VPS5_LP7,0.18006902600088534,-0.3878194748229261,1.107257731066633,0.6569148197512045,1.3646522958104972
9,0.05269161096247019,Acaulospora_rf_VPS4_LP6,0.17685226173034355,-0.4015926610033561,1.0906749618488236,0.646454294310462,1.5541043699285662
