Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.6785895149002699,0.01658955468118373,0.517505587289587,0.022908967786981253,0.3470994107326515,0.013598123996102239,ECM_diversity_rf_VPS7_LP4
0.6775822784378176,0.015582435248038371,0.5182815808950636,0.022064844733582854,0.3478620714127883,0.013644800116618887,ECM_diversity_rf_VPS6_LP4
0.6758062227948654,0.016035854490395456,0.5198296324472886,0.023670114139608473,0.3494268818918194,0.01334476020594022,ECM_diversity_rf_VPS7_LP5
0.6756740498335196,0.01589785563067131,0.519888581714998,0.02311395675118551,0.34919414815114813,0.013092519064686278,ECM_diversity_rf_VPS5_LP4
0.6734032857373305,0.014272051734448532,0.521657111466584,0.021853676875721498,0.35125243409513135,0.012676579247474382,ECM_diversity_rf_VPS6_LP5
0.6722676121691861,0.015968474335800245,0.5226702990881996,0.02379859266528329,0.3517048659172965,0.014122533821593996,ECM_diversity_rf_VPS7_LP6
0.6717563735975274,0.015348241596808197,0.5230101529063531,0.022812127229696715,0.3524730531116974,0.013627318639234751,ECM_diversity_rf_VPS5_LP5
0.6713824548025916,0.015331891301021614,0.5233145734533486,0.022892744679792278,0.3521784264158108,0.013525701647979548,ECM_diversity_rf_VPS4_LP4
0.6698752075399503,0.015839219854760195,0.5245442579754411,0.023466998800161537,0.35359524256308716,0.013853330672226527,ECM_diversity_rf_VPS7_LP7
0.6696579378544126,0.014338639880883445,0.524777098634349,0.023511112451709754,0.35356995782150036,0.01374624027815298,ECM_diversity_rf_VPS6_LP6
0.6671737370098973,0.014691809139738951,0.5266938348426707,0.0231305074560967,0.35545749312034786,0.013607082810540279,ECM_diversity_rf_VPS4_LP5
0.6668543575544961,0.013988653296069069,0.527024676973931,0.02371096745117487,0.35620832823667825,0.013308964940413464,ECM_diversity_rf_VPS5_LP6
0.6655101394790709,0.015120118433767352,0.5280127363870636,0.023339839991866448,0.35643664470807823,0.013689821262790662,ECM_diversity_rf_VPS6_LP7
0.6628906069716529,0.01694022326463525,0.5301387886154216,0.02486624593278716,0.35693038433450447,0.014317728850469084,ECM_diversity_rf_VPS3_LP4
0.6624300376057531,0.014419607761497219,0.5304490559551726,0.023237565188705563,0.35846898336887245,0.013491404550312034,ECM_diversity_rf_VPS5_LP7
0.6616335140702446,0.015666317412886873,0.5311703961251855,0.024786313568118258,0.35913149203430283,0.0146853105195858,ECM_diversity_rf_VPS4_LP6
0.6602491610122084,0.016895331275793395,0.5323162878790967,0.025958690093199996,0.35895675737036326,0.014681044714052629,ECM_diversity_rf_VPS3_LP5
0.6574912777245523,0.014352487187882405,0.5344377985710458,0.024665707935189813,0.36211057419949433,0.014044666896981646,ECM_diversity_rf_VPS4_LP7
0.6541174183318216,0.016361174647454055,0.5371210040836256,0.026120027198641135,0.36323054907039737,0.01504570188426824,ECM_diversity_rf_VPS3_LP6
0.6504975778732421,0.015744367035643986,0.539899305357778,0.02572541372834315,0.36528131916903955,0.014882234924084754,ECM_diversity_rf_VPS2_LP4
0.6486469584624482,0.015968739957864464,0.5413774042607421,0.026337390747015858,0.3669999222744013,0.015036428979018333,ECM_diversity_rf_VPS3_LP7
0.6436758463546512,0.017096494807986147,0.5452242876672632,0.027155220542557982,0.3697701852083099,0.015127284271735956,ECM_diversity_rf_VPS2_LP5
0.635529109256772,0.016144297984415888,0.5514513126920475,0.027259878609139622,0.3750059568699765,0.01549976062987836,ECM_diversity_rf_VPS2_LP6
0.628382287213276,0.015195799817712699,0.5568614165510083,0.027383566469787655,0.37922126104197273,0.015616446253755648,ECM_diversity_rf_VPS2_LP7
