Mean_overallAccuracy_Random,Mean_overallAccuracy_Spatial,StDev_overallAccuracy_Spatial,cName,StDev_overallAccuracy_Random
0.9744889555927727,0.9723826787645613,0.01303024467920613,ectomycorrhizal_richness_rf_VPS12_LP6CLASSIFICATION,0.003955852793172763
0.9744210918290485,0.9723826787645613,0.01303024467920613,ectomycorrhizal_richness_rf_VPS10_LP8CLASSIFICATION,0.003540157646931226
0.9742889556467353,0.9723826787645613,0.01303024467920613,ectomycorrhizal_richness_rf_VPS8_LP6CLASSIFICATION,0.003810825292522876
0.9742884233175001,0.9723826787645613,0.01303024467920613,ectomycorrhizal_richness_rf_VPS6_LP4CLASSIFICATION,0.0036961867503388555
0.9742882480710595,0.9723826787645613,0.01303024467920613,ectomycorrhizal_richness_rf_VPS12_LP8CLASSIFICATION,0.0038274916466882617
0.9742223752189437,0.9723826787645613,0.01303024467920613,ectomycorrhizal_richness_rf_VPS10_LP6CLASSIFICATION,0.003689564869894524
0.9740871354855596,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS4_LP2CLASSIFICATION,0.0038128195556239117
0.9739553127037162,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS8_LP8CLASSIFICATION,0.003966076858163025
0.9739542442382889,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS4_LP12CLASSIFICATION,0.0034821576315304196
0.9739542442382889,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS6_LP12CLASSIFICATION,0.0034821576315304196
0.9739542442382889,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS4_LP8CLASSIFICATION,0.0034821576315304196
0.9739542442382889,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS4_LP10CLASSIFICATION,0.0034821576315304196
0.9738881105618151,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS6_LP6CLASSIFICATION,0.00383526255357422
0.973887756892496,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS12_LP10CLASSIFICATION,0.003755880925879811
0.973887756892496,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS10_LP10CLASSIFICATION,0.003696240939784693
0.9738875775716223,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS4_LP6CLASSIFICATION,0.0034870217955827584
0.9738874891548788,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS8_LP10CLASSIFICATION,0.0036488029978902618
0.973887356969502,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS12_LP12CLASSIFICATION,0.0035887640142546135
0.9738210439721545,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS6_LP8CLASSIFICATION,0.003589647787497517
0.9738210439721545,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS8_LP12CLASSIFICATION,0.003589647787497517
0.9738210439721545,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS4_LP4CLASSIFICATION,0.003589647787497517
0.9738210439721545,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS10_LP12CLASSIFICATION,0.003589647787497517
0.9738210439721545,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS6_LP10CLASSIFICATION,0.003589647787497517
0.9734898390974636,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS8_LP4CLASSIFICATION,0.0037092167285555193
0.9734237944285555,0.9724593658811258,0.013045864745241437,ectomycorrhizal_richness_rf_VPS10_LP4CLASSIFICATION,0.004099969093026541
0.9727578318917434,0.97204755812113,0.013253202480228104,ectomycorrhizal_richness_rf_VPS12_LP4CLASSIFICATION,0.0038628680598962782
0.9709601748482642,0.9723156546358751,0.013068954659743845,ectomycorrhizal_richness_rf_VPS6_LP2CLASSIFICATION,0.004075187350559562
0.9667637874313849,0.971846485735071,0.013421391814481974,ectomycorrhizal_richness_rf_VPS8_LP2CLASSIFICATION,0.005202235693780525
0.9646316925645648,0.9715191720520904,0.01364790417590531,ectomycorrhizal_richness_rf_VPS10_LP2CLASSIFICATION,0.005502892484894358
0.9627662520733222,0.9716725462852193,0.013682668188339396,ectomycorrhizal_richness_rf_VPS12_LP2CLASSIFICATION,0.005197641815293221
