,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,0.49040119468848986,AMF_diversity_rf_VPS5_LP4,3.9614242710717655,0.4177538583017831,8.875444563124702,2.509579251362049,0.1308737454360954
1,0.4890750176919594,AMF_diversity_rf_VPS5_LP5,3.986332713786408,0.41662753504755773,8.906015123801895,2.545811041671695,0.12949259477412697
2,0.49450991194298866,AMF_diversity_rf_VPS6_LP4,3.963289016013512,0.4158796716650306,8.870157283238836,2.493397056511167,0.14025723674172555
3,0.4957432599087266,AMF_diversity_rf_VPS4_LP5,3.991492797235972,0.4157449707554027,8.914094120780945,2.539503151609409,0.1265556710742093
4,0.5053617960895795,AMF_diversity_rf_VPS6_LP5,3.9804801882795595,0.41509102356148936,8.897546081045197,2.5224141284053836,0.1358667158971979
5,0.5001343965054977,AMF_diversity_rf_VPS4_LP4,3.9854623754409757,0.4149382018837616,8.901023979889644,2.5077895572070226,0.12711790510974172
6,0.4912303749491586,AMF_diversity_rf_VPS5_LP6,4.008968362005961,0.41315671999633724,8.927533613550892,2.524234112542173,0.12611607240261435
7,0.5008577419591896,AMF_diversity_rf_VPS7_LP4,3.964090487320238,0.4112384632138745,8.88606762766356,2.490130471964025,0.1484157085962805
8,0.4911500816327945,AMF_diversity_rf_VPS4_LP6,4.039454557187322,0.41109653573331373,8.966108617776792,2.5659511966253628,0.12213543496896043
9,0.5032495963350418,AMF_diversity_rf_VPS6_LP6,3.9995493642362696,0.41088789719261787,8.931392913397595,2.528333468998267,0.13518499743574008
