,AbsResidual,AMF_diversity,AMF_diversity_Predicted,Pixel_Long,Pixel_Lat
128,1.7769964933395386,0,1.7769964933395386,98.3875,18.529166666666665
129,1.1788482666015625,0,1.1788482666015625,105.59583333333333,20.34583333333333
130,3.705073833465576,0,3.705073833465576,-87.19583333333333,21.2125
131,0.7098225355148315,0,0.7098225355148315,103.7875,22.320833333333333
132,0.8962421417236328,0,0.8962421417236328,103.77916666666667,22.354166666666668
133,0.8532325625419617,0,0.8532325625419617,121.29583333333333,24.1375
134,0.7532863020896912,0,0.7532863020896912,121.2875,24.1625
135,1.4163256883621216,3,1.5836743116378784,120.90416666666667,24.204166666666666
136,0.7019933462142944,0,0.7019933462142944,128.22083333333333,26.72083333333333
137,0.798343300819397,0,0.798343300819397,128.29583333333332,26.8375
138,0.9716323614120483,1,1.9716323614120483,77.92083333333333,30.354166666666668
139,1.752386212348938,0,1.752386212348938,78.14583333333333,30.454166666666666
140,0.36292099952697754,2.5,2.1370790004730225,78.17083333333333,30.4625
141,1.1021672487258911,0,1.1021672487258911,110.19583333333333,19.745833333333334
142,0.9944600462913513,0,0.9944600462913513,108.1375,22.5875
143,0.7343681454658508,0,0.7343681454658508,116.1375,24.22083333333333
144,0.8334558606147766,0,0.8334558606147766,113.5625,24.495833333333334
145,0.9371013641357422,0,0.9371013641357422,118.4875,24.879166666666666
146,0.6572977304458618,0,0.6572977304458618,111.30416666666666,25.070833333333333
147,1.8536531925201416,0,1.8536531925201416,103.1125,25.3625
148,1.0764427185058594,0,1.0764427185058594,112.32083333333333,25.8625
149,0.34546393156051636,0.5,0.8454639315605164,116.82083333333333,26.22083333333333
150,1.0583170652389526,0,1.0583170652389526,106.62916666666666,26.645833333333332
151,0.5454953908920288,0,0.5454953908920288,114.6875,27.370833333333334
152,0.8090085983276367,0,0.8090085983276367,118.89583333333333,28.945833333333333
153,8.135884284973145,11.125,2.9891157150268555,101.2875,21.904166666666665
154,1.239737868309021,0.5,1.739737868309021,101.2125,21.9125
155,1.0439724922180176,0.6000000238418579,1.6439725160598755,101.25416666666666,21.9125
156,1.2721054553985596,4,2.7278945446014404,101.2875,21.9125
157,1.5154459476470947,0,1.5154459476470947,101.2125,21.920833333333334
158,0.22737956047058105,2,1.772620439529419,101.2375,21.920833333333334
159,0.3515506982803345,1.899999976158142,1.5484492778778076,101.24583333333334,21.920833333333334
160,0.6008976697921753,1,1.6008976697921753,101.2625,21.945833333333333
161,0.39505064487457275,1.5,1.8950506448745728,101.2625,21.954166666666666
162,3.5426740646362305,5.4375,1.8948259353637695,101.2125,21.979166666666668
163,1.1947166174650192,0.20000000298023224,1.3947166204452515,101.22916666666667,21.9875
164,1.9847309589385986,3.5,1.5152690410614014,-54.6875,-26.729166666666668
165,3.8274056911468506,5.5,1.6725943088531494,-71.22916666666667,-12.6375
166,0.9460287094116211,0,0.9460287094116211,166.67083333333332,-22.154166666666665
167,1.0921741724014282,0,1.0921741724014282,166.67916666666667,-22.154166666666665
168,0.9718919992446899,0,0.9718919992446899,166.6875,-22.154166666666665
169,1.6151883602142334,0,1.6151883602142334,166.6875,-22.145833333333332
170,0.9278675317764282,0,0.9278675317764282,165.00416666666666,-21.179166666666667
171,0.9606819748878479,0,0.9606819748878479,165.0125,-21.179166666666667
172,1.0764987468719482,0,1.0764987468719482,165.02916666666667,-21.179166666666667
173,1.054840087890625,0,1.054840087890625,165.00416666666666,-21.170833333333334
174,0.9976044297218323,0,0.9976044297218323,165.0125,-21.170833333333334
175,1.0038074254989624,0,1.0038074254989624,165.02083333333334,-21.170833333333334
176,0.9290399551391602,0,0.9290399551391602,165.0375,-21.170833333333334
177,19.454309463500977,27.08300018310547,7.628690719604492,-65.87916666666666,-27.3375
178,6.794894218444824,15.666999816894531,8.872105598449707,-65.95416666666667,-27.329166666666666
179,13.264768600463867,21.66699981689453,8.402231216430664,-65.9125,-27.320833333333333
180,8.77060842514038,12.166999816894531,3.3963913917541504,-65.27916666666667,-26.8125
181,5.444527626037598,11,5.555472373962402,-65.32916666666667,-26.770833333333332
182,0.9912433624267578,4.25,5.241243362426758,-64.9375,-23.920833333333334
