Mean_overallAccuracy_Random,Mean_overallAccuracy_Spatial,StDev_overallAccuracy_Spatial,cName,StDev_overallAccuracy_Random
0.9759101699129668,0.9741572887292131,0.011438194649942834,rwr_rf_VPS6_LP4CLASSIFICATION,0.004465667952021927
0.975847386249853,0.9741572887292131,0.011438194649942834,rwr_rf_VPS4_LP2CLASSIFICATION,0.004981117853620411
0.9757825408053094,0.9741572887292131,0.011438194649942834,rwr_rf_VPS6_LP6CLASSIFICATION,0.004882244080419771
0.975781428028222,0.9741572887292131,0.011438194649942834,rwr_rf_VPS8_LP6CLASSIFICATION,0.0043998265324816065
0.9756545419596593,0.9741572887292131,0.011438194649942834,rwr_rf_VPS8_LP10CLASSIFICATION,0.005065497169617794
0.9756543758951839,0.9741572887292131,0.011438194649942834,rwr_rf_VPS10_LP12CLASSIFICATION,0.005049655547538795
0.9756535528529096,0.9741572887292131,0.011438194649942834,rwr_rf_VPS12_LP10CLASSIFICATION,0.00464622620054037
0.9756534705120588,0.9741572887292131,0.011438194649942834,rwr_rf_VPS12_LP8CLASSIFICATION,0.004391112141182482
0.9755902733310814,0.9741572887292131,0.011438194649942834,rwr_rf_VPS8_LP12CLASSIFICATION,0.005142151834372048
0.9755898189703268,0.9741572887292131,0.011438194649942834,rwr_rf_VPS6_LP8CLASSIFICATION,0.004973009642678338
0.9755897797601181,0.9741572887292131,0.011438194649942834,rwr_rf_VPS8_LP8CLASSIFICATION,0.00493217252288691
0.9755896133810957,0.9741572887292131,0.011438194649942834,rwr_rf_VPS12_LP12CLASSIFICATION,0.004899266314619357
0.9755894092241508,0.9741572887292131,0.011438194649942834,rwr_rf_VPS10_LP8CLASSIFICATION,0.004560677002493133
0.9755259646494092,0.9741572887292131,0.011438194649942834,rwr_rf_VPS4_LP12CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,rwr_rf_VPS4_LP8CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,rwr_rf_VPS4_LP10CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,rwr_rf_VPS6_LP12CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,rwr_rf_VPS6_LP10CLASSIFICATION,0.00508954883230052
0.9755255944856834,0.9741572887292131,0.011438194649942834,rwr_rf_VPS10_LP10CLASSIFICATION,0.004825837899936588
0.9754598848318077,0.9741572887292131,0.011438194649942834,rwr_rf_VPS10_LP6CLASSIFICATION,0.004333472662172256
0.9753971816487654,0.9741572887292131,0.011438194649942834,rwr_rf_VPS4_LP4CLASSIFICATION,0.005005628137245943
0.9753971816487654,0.9741572887292131,0.011438194649942834,rwr_rf_VPS4_LP6CLASSIFICATION,0.005005628137245943
0.9753957407785421,0.9741572887292131,0.011438194649942834,rwr_rf_VPS12_LP6CLASSIFICATION,0.0042186339518255735
0.9744962389370911,0.9741572887292131,0.011438194649942834,rwr_rf_VPS8_LP4CLASSIFICATION,0.004464131924139023
0.9739185327707158,0.9742260172515499,0.011504289797790106,rwr_rf_VPS10_LP4CLASSIFICATION,0.004461248813366533
0.9732113824880969,0.9742260172515499,0.011504289797790106,rwr_rf_VPS12_LP4CLASSIFICATION,0.0043582196332095
0.9719257011452489,0.9741572887292131,0.011438194649942834,rwr_rf_VPS6_LP2CLASSIFICATION,0.00415731984876744
0.9689696341616536,0.9742260172515499,0.011504289797790106,rwr_rf_VPS8_LP2CLASSIFICATION,0.00479190638168801
0.9673629458479279,0.9742260172515499,0.011504289797790106,rwr_rf_VPS10_LP2CLASSIFICATION,0.00509108361578805
0.9667855278791297,0.9741039916261686,0.011398029944519907,rwr_rf_VPS12_LP2CLASSIFICATION,0.005045797582276997
