Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.3583209173923722,0.037634419624666515,0.8845715130408723,0.022839878048909103,0.7160687110441681,0.020958287151846344,arbuscular_mycorrhizal_richness_rf_VPS7_LP6_REGRESSION
0.35769290926610126,0.03843105655279174,0.8850455087968253,0.024145788876143506,0.7173536423324075,0.021605522767902903,arbuscular_mycorrhizal_richness_rf_VPS7_LP7_REGRESSION
0.357641189455746,0.03678733134292834,0.8850881953217286,0.02302614255419243,0.7171854176138498,0.021434215280261487,arbuscular_mycorrhizal_richness_rf_VPS6_LP6_REGRESSION
0.3575166415702338,0.03730833682561366,0.8851478850380627,0.022940565200172364,0.7182507023575655,0.020747840472699734,arbuscular_mycorrhizal_richness_rf_VPS6_LP7_REGRESSION
0.3572968196146061,0.03822746789085156,0.8852651341645806,0.023009556859801213,0.7156117772379569,0.021192890045741087,arbuscular_mycorrhizal_richness_rf_VPS7_LP5_REGRESSION
0.3570152767003932,0.036043778682953255,0.885569710402961,0.02344196908559013,0.7188304270348516,0.021060921338184786,arbuscular_mycorrhizal_richness_rf_VPS5_LP7_REGRESSION
0.35691445970374885,0.03696513554084978,0.8856009217927684,0.023386401084339398,0.718034683003104,0.021216885189654148,arbuscular_mycorrhizal_richness_rf_VPS5_LP6_REGRESSION
0.3565341458785882,0.037124311447954424,0.8858366004584668,0.022972574602260508,0.7166054860686338,0.021172206458987358,arbuscular_mycorrhizal_richness_rf_VPS6_LP5_REGRESSION
0.35524077175572344,0.036428399610382654,0.8868012647870347,0.023876599838860802,0.7204318737822109,0.021256853018295527,arbuscular_mycorrhizal_richness_rf_VPS4_LP6_REGRESSION
0.3551749872734862,0.03642919201942838,0.8867644676921128,0.022307542946963604,0.7183160319136466,0.020708009722734868,arbuscular_mycorrhizal_richness_rf_VPS5_LP5_REGRESSION
0.3548809739716713,0.03709178983551772,0.8869426130446904,0.0223958548775281,0.7176386072339382,0.020342311050707922,arbuscular_mycorrhizal_richness_rf_VPS5_LP4_REGRESSION
0.35486236954338685,0.03518942076663278,0.887066875302557,0.02309886793126358,0.7196814318712162,0.02056171434236681,arbuscular_mycorrhizal_richness_rf_VPS4_LP5_REGRESSION
0.3541021700375808,0.036121911809403405,0.8874793765312307,0.02163967639635044,0.7187600771054513,0.020161724477864615,arbuscular_mycorrhizal_richness_rf_VPS4_LP4_REGRESSION
0.35396002287509776,0.03698575011666292,0.8875453472981558,0.0216721776011574,0.716881699825121,0.02038180433568825,arbuscular_mycorrhizal_richness_rf_VPS6_LP4_REGRESSION
0.3535674135517249,0.03862311352534085,0.8877505546722071,0.021672528429427622,0.7162592122526679,0.020298565295410523,arbuscular_mycorrhizal_richness_rf_VPS7_LP4_REGRESSION
0.3533595337685632,0.03569449332553792,0.8880856327438168,0.02320101359589729,0.7204974457688899,0.020756685177721237,arbuscular_mycorrhizal_richness_rf_VPS3_LP4_REGRESSION
0.3529757789072189,0.03561161084222182,0.8883840560683541,0.02375709536137145,0.7225198857200713,0.02143104575250865,arbuscular_mycorrhizal_richness_rf_VPS4_LP7_REGRESSION
0.35221684881879445,0.03603306225078073,0.888860319129382,0.023247319475770575,0.7223419235214592,0.020806544893895402,arbuscular_mycorrhizal_richness_rf_VPS3_LP5_REGRESSION
0.35161331887571723,0.034725640377209877,0.8893298497651857,0.02333590051917948,0.7235462848357537,0.020416551199769352,arbuscular_mycorrhizal_richness_rf_VPS3_LP6_REGRESSION
0.3500987968316462,0.03795559366104048,0.8901913130814028,0.022282785353742545,0.7193196773841796,0.020665502542378245,arbuscular_mycorrhizal_richness_rf_VPS4_LP3_REGRESSION
0.3499892588453049,0.035522087484027215,0.8902800292558366,0.020652155583550404,0.7208294931411114,0.0197565570332643,arbuscular_mycorrhizal_richness_rf_VPS3_LP3_REGRESSION
0.3497607914090282,0.03842482033103949,0.8903443471411234,0.021077466970689244,0.7181524533398422,0.01943145591900082,arbuscular_mycorrhizal_richness_rf_VPS7_LP3_REGRESSION
0.34962980906060054,0.03713697684929864,0.8904410186396806,0.02012274759093551,0.7181925519410297,0.018736711090675845,arbuscular_mycorrhizal_richness_rf_VPS5_LP3_REGRESSION
0.34956101531893174,0.0371759764791857,0.89053678464401,0.021233699591363054,0.7186851471876362,0.01992884765186898,arbuscular_mycorrhizal_richness_rf_VPS6_LP3_REGRESSION
0.34922357923347574,0.035042617431252976,0.8908906979874424,0.022058989725741208,0.7246534743600834,0.0207333252799831,arbuscular_mycorrhizal_richness_rf_VPS2_LP3_REGRESSION
0.3487522621955299,0.03393842457855411,0.8912827192965475,0.02261550247954726,0.726303800480989,0.020708065852216715,arbuscular_mycorrhizal_richness_rf_VPS2_LP4_REGRESSION
0.348718238315952,0.03470109504989271,0.8913295078280744,0.02356926831352525,0.7260301099963044,0.020761606437370173,arbuscular_mycorrhizal_richness_rf_VPS3_LP7_REGRESSION
0.34804928500306154,0.0333735006570191,0.8917748939615805,0.022415365362310934,0.7279959594337476,0.02020633788880011,arbuscular_mycorrhizal_richness_rf_VPS2_LP5_REGRESSION
0.3453551237823385,0.03603778940520681,0.8934275003269637,0.020538048738047664,0.7244192910811672,0.019730270434287107,arbuscular_mycorrhizal_richness_rf_VPS2_LP2_REGRESSION
0.34506081347269724,0.03428234287462357,0.8938520306209234,0.023681882630501937,0.7304343852082351,0.021029830158372835,arbuscular_mycorrhizal_richness_rf_VPS2_LP6_REGRESSION
