StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0.018577915474208933,ectomycorrhizal_richness_rf_VPS7_LP4_REGRESSION,0.6394184994442367,0.5927891347176847,0.8593050641424992,0.030148184316381676,0.02539914343520866
0.01815053775798002,ectomycorrhizal_richness_rf_VPS7_LP3_REGRESSION,0.6386693246169097,0.592354752069367,0.8597444025787502,0.029256686439796873,0.02476846327718347
0.01761063477736555,ectomycorrhizal_richness_rf_VPS6_LP3_REGRESSION,0.6396866862314129,0.5911746230495318,0.8609877725303564,0.02859633096030638,0.024077736617946207
0.019054392404792994,ectomycorrhizal_richness_rf_VPS7_LP5_REGRESSION,0.6420024537311384,0.5904953373588642,0.8617253577071853,0.031259354508041244,0.026611921744173296
0.019184243740669245,ectomycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.6415742485272878,0.590037697989339,0.8622064315840715,0.03055597609953808,0.02588645304635965
0.017748806858684178,ectomycorrhizal_richness_rf_VPS7_LP2_REGRESSION,0.6392411607362785,0.5898665022571512,0.8623593501883736,0.028392777593021567,0.023959414047436744
0.017471911955547256,ectomycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.6394854493346848,0.5892396927057241,0.86302508979078,0.028205956707435757,0.02362166619254924
0.01750240745449262,ectomycorrhizal_richness_rf_VPS5_LP3_REGRESSION,0.6419068947684494,0.5890839154102925,0.8631878020924255,0.028638021721490596,0.02413125390839652
0.018779629830393257,ectomycorrhizal_richness_rf_VPS5_LP4_REGRESSION,0.6432858253357246,0.5884540253697045,0.8638650529559891,0.030304672135358878,0.025721240238608518
0.019203179369265567,ectomycorrhizal_richness_rf_VPS6_LP5_REGRESSION,0.6440083834185252,0.58814062948585,0.8642092988330894,0.03152327095099242,0.026803572747274285
0.018943205621634394,ectomycorrhizal_richness_rf_VPS7_LP6_REGRESSION,0.6449241598308392,0.5877818044536454,0.8645796204415681,0.031574702254477956,0.02696831158117289
0.017629391497526004,ectomycorrhizal_richness_rf_VPS5_LP2_REGRESSION,0.641491309093755,0.5876812259011824,0.8646540992131613,0.028231217477954026,0.02383545308866312
0.018057290316100382,ectomycorrhizal_richness_rf_VPS4_LP3_REGRESSION,0.6441525328732485,0.5867899621758392,0.865613471135229,0.029362882868673407,0.024693874550411936
0.016928490778600994,ectomycorrhizal_richness_rf_VPS4_LP2_REGRESSION,0.6430581752809201,0.5858669333908167,0.8665589332347419,0.028144037435347304,0.02367199911206359
0.019452044154775597,ectomycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.6473553544724775,0.5853300398051754,0.8671558131178729,0.03168350973467137,0.027011648004514353
0.01916953419131831,ectomycorrhizal_richness_rf_VPS5_LP5_REGRESSION,0.6467767160103575,0.5852860802573021,0.8671975704369217,0.031234979130592828,0.02658557452991934
0.018403728864223836,ectomycorrhizal_richness_rf_VPS4_LP4_REGRESSION,0.6468962710589977,0.5850515342428504,0.8674283892524752,0.02967070557637908,0.025119169339918923
0.020002867911038003,ectomycorrhizal_richness_rf_VPS7_LP7_REGRESSION,0.6485526220472044,0.584430199695787,0.8680970826722535,0.03266981189218987,0.02808793820185806
0.017497543487306536,ectomycorrhizal_richness_rf_VPS3_LP2_REGRESSION,0.6456994004240716,0.5834274467453444,0.8691070511816071,0.028320855117274637,0.02390523563892663
0.018800693214785703,ectomycorrhizal_richness_rf_VPS5_LP6_REGRESSION,0.6504764273934175,0.5822807724391057,0.8703385404867101,0.03089656102325374,0.026265587079804253
0.01806010064365585,ectomycorrhizal_richness_rf_VPS3_LP3_REGRESSION,0.6488780690150124,0.5817796865519467,0.8708524159843412,0.030046966173717715,0.02542179421663008
0.019768795681220606,ectomycorrhizal_richness_rf_VPS6_LP7_REGRESSION,0.6510659195512536,0.5815880709994381,0.8710697595947151,0.032302086729320605,0.02761484123469239
0.01872587318837547,ectomycorrhizal_richness_rf_VPS4_LP5_REGRESSION,0.6507449478327436,0.5814798688568164,0.8711811750909939,0.031293286660940646,0.02655582337085263
0.017341478632104244,ectomycorrhizal_richness_rf_VPS2_LP2_REGRESSION,0.6523580953298509,0.5784381190064725,0.8743175791966206,0.029313888892833394,0.024759832734897447
0.019258877993091485,ectomycorrhizal_richness_rf_VPS5_LP7_REGRESSION,0.6548079053258515,0.5782874676966637,0.8744991389818038,0.03183899662015749,0.02720513582136415
0.018473681398150074,ectomycorrhizal_richness_rf_VPS3_LP4_REGRESSION,0.6532202191297671,0.5781732359134187,0.8745960630135222,0.03051561282776929,0.02609118692269532
0.01909002977858847,ectomycorrhizal_richness_rf_VPS4_LP6_REGRESSION,0.655501381819442,0.5769029122412767,0.8759296336802633,0.031664307904695106,0.027131036123214176
0.019293641175203848,ectomycorrhizal_richness_rf_VPS3_LP5_REGRESSION,0.6582108605216698,0.5732987955775545,0.8796574403609884,0.03232848925749083,0.027844632685995067
