Mean_overallAccuracy_Random,Mean_overallAccuracy_Spatial,StDev_overallAccuracy_Spatial,cName,StDev_overallAccuracy_Random
0.975974272956714,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS8_LP6CLASSIFICATION,0.0042195390846913785
0.9759106652884576,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS6_LP4CLASSIFICATION,0.004518265969914175
0.9758472203989653,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS4_LP2CLASSIFICATION,0.004973312811686799
0.9758462726217025,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS10_LP8CLASSIFICATION,0.0045727351637890245
0.9757185195770312,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS12_LP12CLASSIFICATION,0.00497913040446107
0.9757175315880209,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS12_LP8CLASSIFICATION,0.004262002748451872
0.9756543758951839,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS8_LP12CLASSIFICATION,0.005049655547538795
0.9756543758951839,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS10_LP12CLASSIFICATION,0.005049655547538795
0.9756537575910776,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS6_LP6CLASSIFICATION,0.00486147986175938
0.9756535101973135,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS12_LP10CLASSIFICATION,0.004637165875103148
0.9756524802396992,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS10_LP6CLASSIFICATION,0.004095497354360028
0.9755896952999891,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS10_LP10CLASSIFICATION,0.004779081677009716
0.9755259646494092,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS4_LP8CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS4_LP12CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS6_LP12CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS6_LP10CLASSIFICATION,0.00508954883230052
0.9755259646494092,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS4_LP10CLASSIFICATION,0.00508954883230052
0.9755255928945401,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS8_LP10CLASSIFICATION,0.004968390207296423
0.9755255928945401,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS6_LP8CLASSIFICATION,0.004968390207296423
0.9754615731490872,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS4_LP4CLASSIFICATION,0.005044065205248636
0.9754612420854067,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS8_LP8CLASSIFICATION,0.004954745042721713
0.9754592224929078,0.9742260172515499,0.011504289797790106,ectomycorrhizal_richness_rf_VPS12_LP6CLASSIFICATION,0.004121900971875354
0.9753971816487654,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS4_LP6CLASSIFICATION,0.005005628137245943
0.9743682002962263,0.9741572887292131,0.011438194649942834,ectomycorrhizal_richness_rf_VPS8_LP4CLASSIFICATION,0.004343062416632653
0.9736610903875846,0.9742260172515499,0.011504289797790106,ectomycorrhizal_richness_rf_VPS10_LP4CLASSIFICATION,0.004233931508115689
0.9734679991786728,0.974346027114388,0.011534374933544558,ectomycorrhizal_richness_rf_VPS12_LP4CLASSIFICATION,0.004408659900708044
0.9723118011647381,0.9742260172515499,0.011504289797790106,ectomycorrhizal_richness_rf_VPS6_LP2CLASSIFICATION,0.004360726235714199
0.9691630579698399,0.9742260172515499,0.011504289797790106,ectomycorrhizal_richness_rf_VPS8_LP2CLASSIFICATION,0.005340989150171481
0.9669775076363596,0.9742850143016973,0.01147744294182268,ectomycorrhizal_richness_rf_VPS10_LP2CLASSIFICATION,0.005507815977355913
0.9664629952061896,0.9742870300642406,0.011561400932781934,ectomycorrhizal_richness_rf_VPS12_LP2CLASSIFICATION,0.004627012245244029
