StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
3.7317932215037133,arbuscular_mycorrhizal_richness_rf_VPS16_LP4_REGRESSION,14.215163221299331,0.11864121339643585,17.88895306686551,4.331513714046635,0.33249784835515295
3.8265048197748976,arbuscular_mycorrhizal_richness_rf_VPS18_LP6_REGRESSION,14.274590339971857,0.11225696496468356,18.000456053468646,4.430822171906387,0.33453210477395284
3.8423590827679046,arbuscular_mycorrhizal_richness_rf_VPS14_LP6_REGRESSION,14.35341441380597,0.11004724989697537,17.996773119307296,4.432706235663264,0.34160551476587425
3.883469268608452,arbuscular_mycorrhizal_richness_rf_VPS16_LP8_REGRESSION,14.404851184164892,0.10916921258084569,18.077025281224415,4.464487921536704,0.32709329726234315
3.9145240392564795,arbuscular_mycorrhizal_richness_rf_VPS12_LP6_REGRESSION,14.402467224649593,0.10519819931448224,18.027495906021553,4.453008123694102,0.35401507424702194
3.9242457240149005,arbuscular_mycorrhizal_richness_rf_VPS10_LP6_REGRESSION,14.415158877121609,0.10515606595130964,18.017250487294337,4.452514705415238,0.3574462241589289
3.662588062065122,arbuscular_mycorrhizal_richness_rf_VPS16_LP6_REGRESSION,14.373014744548033,0.10424109830660917,17.98655922076535,4.256977274161628,0.3359014738951901
3.676198612833089,arbuscular_mycorrhizal_richness_rf_VPS22_LP4_REGRESSION,14.227611429555072,0.1034918753571025,17.956334516461148,4.2878271165970405,0.34771528452342354
3.9619282222993335,arbuscular_mycorrhizal_richness_rf_VPS12_LP4_REGRESSION,14.354883723221382,0.1021522735086757,17.989305565259034,4.48503609347977,0.3783505047682515
3.946302611086642,arbuscular_mycorrhizal_richness_rf_VPS18_LP8_REGRESSION,14.413997317223311,0.10186145930842509,18.161864202684647,4.534943547897007,0.3353834686469375
3.8101905813844543,arbuscular_mycorrhizal_richness_rf_VPS22_LP6_REGRESSION,14.30259853215308,0.1013289829605756,18.05004006863625,4.427369746117968,0.34775695805173057
3.828085090404941,arbuscular_mycorrhizal_richness_rf_VPS18_LP4_REGRESSION,14.309047511848808,0.10063346529243263,18.079321037726956,4.445070640721556,0.348629105457165
3.8745776240972813,arbuscular_mycorrhizal_richness_rf_VPS14_LP8_REGRESSION,14.427715422267218,0.10003891627765778,18.103208479956898,4.4518559905692126,0.34323722182597083
3.8527300865449092,arbuscular_mycorrhizal_richness_rf_VPS10_LP4_REGRESSION,14.36908255805928,0.09946593572804292,17.946328288582862,4.361097385275792,0.37445232859453215
3.8615163708838436,arbuscular_mycorrhizal_richness_rf_VPS8_LP4_REGRESSION,14.440663115146311,0.09935785070011105,18.004349544762622,4.358192667749566,0.35828425624983684
3.7032934587456237,arbuscular_mycorrhizal_richness_rf_VPS20_LP6_REGRESSION,14.330195164948327,0.09928656978774511,18.019688430411097,4.32219988908836,0.34804355002996756
3.973035223665424,arbuscular_mycorrhizal_richness_rf_VPS14_LP4_REGRESSION,14.384257426106592,0.09860008441367321,18.08429117352341,4.565239570478762,0.3709298264565165
3.7846551583607426,arbuscular_mycorrhizal_richness_rf_VPS20_LP4_REGRESSION,14.319035271051186,0.09688750686060876,18.05109945991336,4.4101115219308,0.35761542487665426
3.7929845201438797,arbuscular_mycorrhizal_richness_rf_VPS24_LP6_REGRESSION,14.304994690811222,0.09686394346329485,18.064866041296188,4.415977144021029,0.3541449911908576
4.0086458734578105,arbuscular_mycorrhizal_richness_rf_VPS16_LP10_REGRESSION,14.54008957288293,0.09612525108627126,18.269856947095455,4.606020199838574,0.3280871152803669
3.948938326919441,arbuscular_mycorrhizal_richness_rf_VPS12_LP8_REGRESSION,14.560515421562817,0.09163762688003138,18.180443291954692,4.50610783768421,0.3541004606680112
3.9052213745689923,arbuscular_mycorrhizal_richness_rf_VPS20_LP8_REGRESSION,14.473980492238635,0.08982858115305033,18.240899844870658,4.520946333046642,0.34629628152945807
3.6897154311358915,arbuscular_mycorrhizal_richness_rf_VPS26_LP6_REGRESSION,14.36805660672203,0.08861418408701431,18.11710362204167,4.313157809069646,0.34979065946965265
4.025598009226694,arbuscular_mycorrhizal_richness_rf_VPS8_LP6_REGRESSION,14.57948285475788,0.08671932284945996,18.193509362938464,4.528944867460665,0.36785640118601814
4.073452835500634,arbuscular_mycorrhizal_richness_rf_VPS14_LP10_REGRESSION,14.603613569987209,0.08646454649301487,18.35244660698794,4.6817710075074945,0.3432508464904114
3.957408326563089,arbuscular_mycorrhizal_richness_rf_VPS20_LP10_REGRESSION,14.566612375780304,0.08556437115677551,18.3583977363725,4.623717107255002,0.33516851107340195
4.039144758209162,arbuscular_mycorrhizal_richness_rf_VPS18_LP10_REGRESSION,14.599815545960183,0.08409264426347687,18.3834889219207,4.672770195984509,0.3389631121221442
4.1407016584460505,arbuscular_mycorrhizal_richness_rf_VPS12_LP10_REGRESSION,14.697317818435488,0.08302844916123713,18.41107516843996,4.739842977913982,0.34833999358463114
3.5575498609107563,arbuscular_mycorrhizal_richness_rf_VPS24_LP4_REGRESSION,14.390450586240735,0.08059217673622646,18.116483799672036,4.210508955299883,0.3542594052711617
4.342149410298397,arbuscular_mycorrhizal_richness_rf_VPS8_LP10_REGRESSION,14.771981472451,0.0796000793814026,18.533216036848625,4.919702605337064,0.34583792021703114
3.757856698364199,arbuscular_mycorrhizal_richness_rf_VPS28_LP6_REGRESSION,14.403349233973037,0.07939963269720349,18.207379272055967,4.388271613539366,0.3584913638394109
