Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.13167728956294025,0.2413827989573788,0.17849938740569896,0.03578542664455975,0.0318620313042098,0.013391416635408817,ECM_diversity_rf_VPS5_LP4
0.12114537466932322,0.2423244559544552,0.17990853734400794,0.03686478086032601,0.032367081809260304,0.013793259790093168,ECM_diversity_rf_VPS4_LP4
0.07370097781064402,0.1977960155528407,0.18418149996718444,0.032558322968633195,0.03392282493016195,0.012612972995428495,ECM_diversity_rf_VPS5_LP5
0.07370097781064402,0.1977960155528407,0.18418149996718444,0.032558322968633195,0.03392282493016195,0.012612972995428495,ECM_diversity_rf_VPS5_LP6
0.06816861834455143,0.17793598757435836,0.18554150902204686,0.033408055846490155,0.0344256515701783,0.012757720384647706,ECM_diversity_rf_VPS4_LP6
0.05653429510628816,0.17198121565834984,0.18551256527139803,0.0295615175948586,0.03441491187357472,0.011140954979996622,ECM_diversity_rf_VPS3_LP4
0.05653429510628816,0.17198121565834984,0.18551256527139803,0.0295615175948586,0.03441491187357472,0.011140954979996622,ECM_diversity_rf_VPS4_LP5
0.05515048362952557,0.1806961694259987,0.18687740368484693,0.03379126534952395,0.03492316400798924,0.012860222586788638,ECM_diversity_rf_VPS3_LP5
0.05515048362952557,0.1806961694259987,0.18687740368484693,0.03379126534952395,0.03492316400798924,0.012860222586788638,ECM_diversity_rf_VPS3_LP6
0.027399607055119547,0.15805856022193102,0.18963832185189847,0.03300362585744682,0.035962693114804226,0.012687225713709923,ECM_diversity_rf_VPS2_LP4
0.010189462127583426,0.15423985107497595,0.1910209645674472,0.03215406075527409,0.03648900890427791,0.012381604730048538,ECM_diversity_rf_VPS2_LP5
-0.0747007262109943,0.09398571174126062,0.1989539606517441,0.030612014901190476,0.03958267845901574,0.01205598412119386,ECM_diversity_rf_VPS2_LP6
