,StDev_MAE,cName,Mean_MAE,Mean_R2,Mean_RMSE,StDev_RMSE,StDev_R2
0,2.541627487059969,ECM_diversity_rf_VPS7_LP4,35.70413395122195,0.4882564646553952,54.808094155001214,5.558337873786162,0.043343000533576155
1,2.452410883834663,ECM_diversity_rf_VPS6_LP4,35.916253276208,0.48599478761834974,54.92845720817658,5.517123712521237,0.04146483422395152
2,2.4585909160137436,ECM_diversity_rf_VPS5_LP4,36.16615168904645,0.4823577127927224,55.14880197800344,5.736143685605666,0.04478393968521993
3,2.3898759467086146,ECM_diversity_rf_VPS6_LP5,36.180484681336246,0.4809624072260073,55.192680026017854,5.520232301653718,0.041677846831066116
4,2.4550959443353926,ECM_diversity_rf_VPS4_LP4,36.438838580478006,0.4806389555750604,55.239010118883634,5.706334083778078,0.043260665165139656
5,2.5075196297115374,ECM_diversity_rf_VPS7_LP5,36.05514827610838,0.4800835564898197,55.24534573330686,5.574309112522774,0.04256285747229198
6,2.5068846474709368,ECM_diversity_rf_VPS5_LP5,36.47906475469676,0.4768887792977946,55.43644492599525,5.704387811272879,0.04303079786072438
7,2.4501116951612714,ECM_diversity_rf_VPS6_LP6,36.40023352243917,0.4762759240088986,55.47414034237494,5.7310400164233055,0.043015408468432645
8,2.5127920822401038,ECM_diversity_rf_VPS7_LP6,36.28743668032243,0.47604966115955893,55.47451682912727,5.63778608386695,0.04134939471567252
9,2.4808623001811236,ECM_diversity_rf_VPS4_LP5,36.79292556043405,0.4750207021875186,55.54079200306427,5.723300759062427,0.04237252678288268
