Mean_R2_Random,Mean_R2_Spatial,Mean_MAE_Random,StDev_R2_Spatial,Mean_MAE_Spatial,Mean_RMSE_Spatial,StDev_MAE_Spatial,StDev_RMSE_Random,Mean_RMSE_Random,cName,StDev_R2_Random,StDev_MAE_Random,StDev_RMSE_Spatial
0.6136865142231982,0.19434800506780164,0.3006067013346986,0.2316705685954534,0.5167995327960668,0.6690991604684733,0.04636157314711526,0.011828072685126761,0.4752674374133018,rwr_rf_VPS6_LP6_REGRESSION,0.0183176101840903,0.006578257634688906,0.06428938635022063
0.6042802154784273,0.1927064881725094,0.30508880483240264,0.23517176675827425,0.5138007657688066,0.6695534608767733,0.05042805859901791,0.011073660215080312,0.4810075131804071,rwr_rf_VPS8_LP10_REGRESSION,0.017676865166338686,0.006326466817286748,0.06616853329627774
0.5848180772481193,0.19247468022450046,0.3146260718696603,0.24022001740612012,0.5137490408416079,0.6688183911320843,0.04429807828373084,0.011890803446413703,0.4927636151240558,rwr_rf_VPS6_LP12_REGRESSION,0.016878545247396556,0.006497345681173689,0.06186681329843539
0.6030654454858049,0.18806741047929862,0.30582803421250343,0.24561618065196958,0.5166365323343782,0.6701309440795244,0.04419065574948794,0.011646674198710613,0.48177063486503635,rwr_rf_VPS6_LP8_REGRESSION,0.01776011704333579,0.006521726566694697,0.061256862604970146
0.5971973600374147,0.18772072893530295,0.30854318926714247,0.23118237466913266,0.5144300597245665,0.6718042821035272,0.0492225577013859,0.011485840050572535,0.4853225445663071,rwr_rf_VPS8_LP12_REGRESSION,0.017450882464689444,0.006314315877607862,0.0660590011830163
0.6239641886200651,0.18642363649748703,0.2950675052551094,0.23961441309113962,0.519504612335097,0.6717410889336093,0.044070287397249074,0.010900177364459328,0.468835931674814,rwr_rf_VPS6_LP4_REGRESSION,0.018791954304718004,0.006426514187074808,0.06350636860988675
0.6148333320026905,0.18628366070646624,0.2996962125935691,0.24180045249152038,0.513080311462476,0.6717484415354177,0.04979589262373296,0.010760439302701163,0.47448834886503494,rwr_rf_VPS12_LP10_REGRESSION,0.019050128794085186,0.006172034752970359,0.06821010725455473
0.6331937200202328,0.18557660026467468,0.288807692137563,0.24185411279082716,0.5214260090405258,0.6722149838528744,0.046293163130696924,0.011173432532727942,0.4630938174924998,rwr_rf_VPS6_LP2_REGRESSION,0.01745518359824269,0.006380973233466573,0.06453304218267228
0.6364111334199335,0.18534276834111355,0.28835339773774404,0.23554165988442807,0.5170068403752051,0.6722302586869838,0.047087069546842136,0.010063424304724811,0.46092755350165976,rwr_rf_VPS10_LP4_REGRESSION,0.019788870744026955,0.006090352334054044,0.0634496501588975
0.6131683643739885,0.18434648799391457,0.30076035783423694,0.23294566877744113,0.518048030939662,0.6733886988260551,0.049227007631733315,0.011119709112843944,0.4755556864712621,rwr_rf_VPS8_LP8_REGRESSION,0.018197324389074298,0.006225269045654663,0.06656205056059994
0.5937421145220991,0.1840026617889058,0.3103466299051457,0.2443736063139925,0.5177251281864443,0.6720989246239649,0.04620356536886021,0.011690983258876993,0.48742496061966,rwr_rf_VPS6_LP10_REGRESSION,0.016938150479072118,0.0065612587110282835,0.06333532409264403
0.6197513668749985,0.18370376324108503,0.29750840414626,0.23905723102162404,0.5165170040771427,0.6730555074563015,0.049967119356227316,0.010613106627426266,0.47144334534482796,rwr_rf_VPS10_LP8_REGRESSION,0.018908915865101555,0.005970257958602729,0.06674066479903261
