Mean_R2_Random,Mean_R2_Spatial,Mean_MAE_Random,StDev_R2_Spatial,Mean_MAE_Spatial,Mean_RMSE_Spatial,StDev_MAE_Spatial,StDev_RMSE_Random,Mean_RMSE_Random,cName,StDev_R2_Random,StDev_MAE_Random,StDev_RMSE_Spatial
0.5701730695769903,-1.7002550493835624,0.04248130077177217,5.61629483278522,0.07980786050148159,0.11610876241975927,0.029011887727015143,0.014733205360999155,0.07962503312248277,rwr_rf_VPS12_LP8_REGRESSION,0.06323017620271312,0.0036461743711182523,0.039339085374942566
0.5724634171208708,-1.7578015247239882,0.042229406969936725,5.703866185475017,0.08075179612108081,0.11699309461766544,0.029277091246201918,0.014664968817836802,0.07938564970522242,rwr_rf_VPS12_LP6_REGRESSION,0.06422596664328699,0.0036517888792222176,0.03925481203963548
0.5518159507286778,-1.7908315485878539,0.04458361517097538,5.885068012058026,0.08136894879423058,0.11620293913314642,0.028583507772275498,0.015130535230938137,0.08141244772628074,rwr_rf_VPS4_LP12_REGRESSION,0.06163158580950843,0.003649355517269561,0.0386973570482254
0.5716049098932017,-1.8139050868022752,0.042220013330384366,5.913728648021994,0.08179860628577548,0.11684221775954977,0.029730188265128493,0.01440199247251101,0.07936914174349735,rwr_rf_VPS6_LP2_REGRESSION,0.06417512525532826,0.0035584628831274883,0.038903716702528374
0.5696751144286201,-1.8203149544222075,0.042687243555918124,5.921106787929685,0.0807573289773382,0.11692107902479991,0.02940066709941136,0.01477469670540588,0.07967741556500124,rwr_rf_VPS12_LP10_REGRESSION,0.06367229087341668,0.003589939199190062,0.03925923938883556
0.5670450271938055,-1.8420596082102971,0.04305129252016572,5.9943860390926185,0.08038138802640098,0.11665979803706843,0.029448886652584716,0.014663270561282232,0.07989906873718185,rwr_rf_VPS12_LP12_REGRESSION,0.06152990042744911,0.0035600521425669554,0.03921829134734536
0.5634068985980819,-1.8900944483956885,0.04332908907085555,6.157128134192422,0.08095995927215366,0.11727023559984161,0.02959660874942441,0.01480624807639458,0.08025229228987714,rwr_rf_VPS8_LP12_REGRESSION,0.06375546044588187,0.00352718237716569,0.039822278603086056
0.5707144355756311,-1.897585864816008,0.04263505505797056,6.128760266314118,0.08296921017013992,0.11738771008574911,0.02884731226482433,0.014901188494910789,0.07963563770677326,rwr_rf_VPS4_LP4_REGRESSION,0.06338502147625527,0.0036645022967628314,0.038481503310445815
0.5637135415879538,-1.9194787391206098,0.04340489499239437,6.262625689188677,0.08141372995915827,0.1170022773019595,0.029301977456926177,0.014902807693668103,0.08027551668471646,rwr_rf_VPS6_LP10_REGRESSION,0.06255359830375995,0.00358400529416459,0.03926104987758707
0.5685339767212435,-1.9503083066421403,0.04302865384125497,6.3253634834061785,0.0826788174632882,0.11701655157953048,0.029159568310378844,0.014880854802652393,0.0798548995630155,rwr_rf_VPS4_LP6_REGRESSION,0.06183976323101286,0.0036467796801549096,0.03836474362758584
0.5682144424429265,-1.957392163150341,0.042262948304937056,6.297970231086803,0.08257845316971288,0.11882475905054311,0.030172361679814554,0.01407366072285047,0.07954613995483843,rwr_rf_VPS12_LP2_REGRESSION,0.06366264440478236,0.003598881684821304,0.039807835477641766
0.5751712307474663,-1.970457090574658,0.042236761627198874,6.393153201894346,0.08193947915480843,0.11745017327705201,0.029783347400510234,0.01463969729261586,0.07915642154801776,rwr_rf_VPS6_LP4_REGRESSION,0.06247333272290242,0.0035204507351353858,0.03930626028609558
0.5575003528511064,-1.9785779766382663,0.04404228612319257,6.439219003718003,0.08182215524823626,0.11672002300826921,0.02945119168458777,0.014991092189541538,0.08087157757513636,rwr_rf_VPS4_LP10_REGRESSION,0.06145747405186469,0.003654577601190423,0.03875600871244838
0.5691219999943644,-1.991942280752517,0.04276132333259212,6.486998292045583,0.08155378121411505,0.11730418938903511,0.030090437336966737,0.014732514284129378,0.07973239349074746,rwr_rf_VPS8_LP8_REGRESSION,0.0626439222258299,0.0035412366316290886,0.03969322873220865
0.5701145308798885,-2.0206492774251017,0.04262253368101891,6.565332117435865,0.08168366818895083,0.11721647645550969,0.029873782650041338,0.014763202567900171,0.07965422334653373,rwr_rf_VPS6_LP6_REGRESSION,0.06256069615851527,0.0035232284434987653,0.03937214161350761
0.5661729897332972,-2.03370501600871,0.04291422951038862,6.539001245314948,0.08153368195013347,0.1177140588708922,0.03021089845541839,0.014896779049940039,0.08002836670751273,rwr_rf_VPS10_LP10_REGRESSION,0.06425547485420606,0.0035864159138212126,0.039491319203821804
0.5616721224586405,-2.0521027475611655,0.04354835564040947,6.6694635240285285,0.08207988879367673,0.11683242764742074,0.029705658972316393,0.014931301842472995,0.08045157971108535,rwr_rf_VPS4_LP8_REGRESSION,0.06386369717561512,0.00362375809379974,0.03878324424011136
0.5731799070262101,-2.068316863935558,0.04227748001230387,6.697718826210268,0.08170761104830557,0.11775304491857387,0.030535025483381797,0.014593324938707148,0.07931498905155476,rwr_rf_VPS10_LP6_REGRESSION,0.06280109174264868,0.0035931532374184104,0.039837884811422544
0.5662647876317367,-2.0721389914407977,0.043061682035456766,6.727214162891241,0.08095299095014989,0.11729465174839045,0.03032802512801572,0.01473649243516594,0.07998221729638227,rwr_rf_VPS8_LP10_REGRESSION,0.06328464458471697,0.003517370549291148,0.03993699702807173
0.5587901784437816,-2.078560765759137,0.04377997132964055,6.745137615949961,0.08197699795227682,0.11717385055939523,0.02962885812835808,0.01504763095918407,0.08074023767791674,rwr_rf_VPS6_LP12_REGRESSION,0.06428136753054006,0.003633853747066388,0.0391363795597729
0.5743654021433159,-2.102575888658271,0.04210099040775407,6.77907657939856,0.08146713692601011,0.11781572823789552,0.030575569366775364,0.014500439682887879,0.07914373815574144,rwr_rf_VPS12_LP4_REGRESSION,0.06487252808086053,0.003625033120912921,0.03976318972503916
0.5648590251685981,-2.141286174730053,0.043180508411375204,6.895362593527594,0.08162856285207241,0.11785952927527102,0.03056886616448917,0.01476380107915764,0.0801060613236928,rwr_rf_VPS10_LP12_REGRESSION,0.06317252949786693,0.0035573623397733923,0.039601832846424996
0.5714445194844977,-2.155491233757741,0.0423260600756826,6.897829236147631,0.08412388906928554,0.1179893549720595,0.030291177757858924,0.014634581985233309,0.07947351898917505,rwr_rf_VPS4_LP2_REGRESSION,0.06339094641116375,0.0036830317554650163,0.038864890201279
0.5685560580093748,-2.170633280423291,0.04295923944764822,6.975571145137992,0.0824653261610018,0.11789354581637793,0.030209482024349817,0.014865898177206469,0.07982396524159736,rwr_rf_VPS6_LP8_REGRESSION,0.0632544992288749,0.0036127621655956932,0.03916675677917358
0.5696137659569247,-2.1830522693601253,0.042638869559311884,7.055616589014348,0.08190703315031676,0.11766927560636865,0.030899798108733452,0.014713799908833721,0.0796626261633887,rwr_rf_VPS10_LP8_REGRESSION,0.06376936735040893,0.003594944583117218,0.03953891094825736
0.5738942573389578,-2.2177918770316976,0.04213698411113973,7.118490552973678,0.08300317326611711,0.11889040890862418,0.031576422627795815,0.014537594908311656,0.07917542722913157,rwr_rf_VPS10_LP4_REGRESSION,0.06621908005966039,0.0036086632911121546,0.040464857277301765
0.5718518359892435,-2.2375392494094206,0.04240576331796068,7.206436907729514,0.08232026015034552,0.11836616716114673,0.031193295677473833,0.014701174726760457,0.07946415490374736,rwr_rf_VPS8_LP6_REGRESSION,0.06336548820866995,0.003527253352103741,0.04032796962220789
0.5733380724885025,-2.4320167489667535,0.04221501775002726,7.765087656503734,0.08279789833411533,0.11879444208597326,0.03197876868456423,0.014668579557798456,0.07931936488902427,rwr_rf_VPS8_LP4_REGRESSION,0.06347894175535967,0.003595331793525331,0.040178327395074036
0.5704849464285286,-2.65660769956657,0.04213046771403538,8.348851435335476,0.08549271607925804,0.1215880785782638,0.0338370523546266,0.014290291574256634,0.07940861415363262,rwr_rf_VPS10_LP2_REGRESSION,0.06491151205045155,0.003569916486794409,0.04135951878559983
0.5692719165003146,-3.0417521059363497,0.042238683056186145,9.539716746146361,0.08556895026908767,0.12177250646858293,0.034679704299525896,0.014322467744438686,0.0795262727395162,rwr_rf_VPS8_LP2_REGRESSION,0.06470754405840133,0.0035506243960372985,0.041482166332680044
