Mean_R2_Random,Mean_R2_Spatial,Mean_MAE_Random,StDev_R2_Spatial,Mean_MAE_Spatial,Mean_RMSE_Spatial,StDev_MAE_Spatial,StDev_RMSE_Random,Mean_RMSE_Random,cName,StDev_R2_Random,StDev_MAE_Random,StDev_RMSE_Spatial
0.6081310971271667,0.1838823566171248,0.6232563023330371,0.07903452335350736,0.9062266874227916,1.1358991255410984,0.08384747258318768,0.019734465827126308,0.8406073851734168,ectomycorrhizal_richness_rf_VPS8_LP2_REGRESSION,0.015276583002786148,0.015422362554713895,0.07890724220958895
0.6080498373713666,0.18169340535995943,0.6246909097286537,0.07243461773372768,0.9093164483422786,1.1378827143798922,0.08404732140918922,0.020175707779271468,0.8407223033201051,ectomycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.015117249186205422,0.015473961391534686,0.07942900213257814
0.6076800561566201,0.18105149795886746,0.6268559591716508,0.08342350478348888,0.9097600758414561,1.137865114058795,0.0846722699584706,0.020774812096303732,0.8411387304359623,ectomycorrhizal_richness_rf_VPS8_LP4_REGRESSION,0.015346660575367755,0.016408843916503067,0.0809164630497141
0.6084821803109394,0.1806181437460521,0.6223892109867654,0.07595987945505878,0.9088110971267007,1.1384679282727885,0.08770101540447779,0.01973008080568377,0.8402285703737632,ectomycorrhizal_richness_rf_VPS10_LP2_REGRESSION,0.01532717013139354,0.015484154374123796,0.07972631936789273
0.5946649061154929,0.18038968931668903,0.6405884173891517,0.07778896622861517,0.912835411660099,1.1391178377779223,0.08149076153352748,0.020400029279318114,0.8549674189994051,ectomycorrhizal_richness_rf_VPS4_LP2_REGRESSION,0.015259765820508713,0.01576697099708821,0.08387493329994135
0.6035196499877856,0.17849223655963842,0.6314355283367361,0.082096241447377,0.9075539243543528,1.1387072853411662,0.07839821127255965,0.020286249418794568,0.8455688378576631,ectomycorrhizal_richness_rf_VPS10_LP6_REGRESSION,0.015288919817129123,0.01599277257902484,0.07337324232974898
0.6095333724659197,0.17712560374185599,0.6245986186272213,0.08215912699309466,0.9095776346661122,1.13996157792786,0.08046171916480815,0.020237343155466117,0.8391303544561254,ectomycorrhizal_richness_rf_VPS10_LP4_REGRESSION,0.015169121172811875,0.016202291454705992,0.07560616977832678
0.6089281078754571,0.1762058297676392,0.6216533217075769,0.07624251128083168,0.9099919723265213,1.1403619958082984,0.08168587833421821,0.019935163962476174,0.8397457547961507,ectomycorrhizal_richness_rf_VPS12_LP2_REGRESSION,0.01563581041136116,0.01577541379377864,0.07114283723591841
0.5928007636542898,0.17502005672908427,0.6421133171949792,0.08454452595402841,0.9153886056103004,1.1418846912074132,0.08180299325692926,0.021235244468189567,0.8569381151596316,ectomycorrhizal_richness_rf_VPS8_LP8_REGRESSION,0.016140013257158314,0.01653833254397452,0.08019414642444038
0.6106929442550764,0.1748589323558493,0.6233858541427185,0.08350975214502006,0.9109189827237463,1.1411883060401886,0.08389688865903325,0.019616853753126398,0.8378742211470819,ectomycorrhizal_richness_rf_VPS12_LP4_REGRESSION,0.014662235267370753,0.016079654577759683,0.07373202843517407
0.602468391371763,0.1743386594750904,0.632567174346671,0.07218226711162043,0.9148340718272159,1.1437758772403148,0.08812851292956142,0.019988259186262843,0.8466959092363746,ectomycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.01476786779776873,0.01623026952292568,0.08497434574695684
0.5850431078492214,0.17428192818588367,0.6493894554389453,0.07717500986655916,0.9155471861392167,1.1420051041188806,0.07818953552197082,0.021009199589565097,0.8650462780257129,ectomycorrhizal_richness_rf_VPS8_LP10_REGRESSION,0.01635069399825992,0.01645474300278322,0.07384910072042176
0.5929543338365169,0.1741792134124481,0.6419935987299078,0.07437319748950386,0.9157946294642777,1.1437019982229655,0.08615074617658403,0.02129732560927378,0.8567887440676614,ectomycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.015912405093754117,0.016550308254753822,0.08465885608184312
0.6007017109318082,0.17415108412281288,0.6343414520609374,0.0809290258416418,0.9155244226727502,1.1426551774332199,0.08416048321185672,0.02104417683171013,0.8485811164048325,ectomycorrhizal_richness_rf_VPS8_LP6_REGRESSION,0.015876912467270125,0.016539583721262265,0.07968835854061504
0.597391769247082,0.17328570977974275,0.6379512406227933,0.06952312016809138,0.9146865088709568,1.143527815234589,0.08178481118039604,0.020146084380332347,0.8520620548329789,ectomycorrhizal_richness_rf_VPS10_LP8_REGRESSION,0.015582064842090772,0.016219432336862336,0.07682464090053238
0.5898167268575369,0.17193025811048818,0.644635981214092,0.07515055537960452,0.915698483773524,1.1435346129512705,0.07703815245722424,0.019647641157230743,0.8600371397510996,ectomycorrhizal_richness_rf_VPS10_LP10_REGRESSION,0.015171940889818438,0.01547072588880978,0.07215595320756026
0.5819872290530679,0.17172867711080295,0.6537043408698876,0.07753021255778157,0.9202574701346528,1.145059940835639,0.08135767914900836,0.021404161246593285,0.8682493830044717,ectomycorrhizal_richness_rf_VPS4_LP4_REGRESSION,0.016275328675250937,0.0164129731476908,0.08359207391071154
0.5771955967986577,0.1714224880171015,0.6567232321944074,0.08230531701639356,0.917495963146667,1.1446922780333109,0.08253297871410045,0.021612140117681276,0.8731950947149264,ectomycorrhizal_richness_rf_VPS8_LP12_REGRESSION,0.016988060283203103,0.016908262436565392,0.08161527422041885
0.593375488410753,0.17106061435852182,0.641618140729969,0.0746956012296756,0.9139620988866077,1.1450576463865043,0.08560449860522296,0.020365478866509468,0.8563231500914328,ectomycorrhizal_richness_rf_VPS12_LP10_REGRESSION,0.015352352326978062,0.015875915562365346,0.07916772830309093
0.600610289466508,0.1709569787099279,0.6351955737447403,0.07590555011877363,0.9143342905866705,1.145231140277921,0.08633571147658027,0.019884297070281155,0.8486677805331967,ectomycorrhizal_richness_rf_VPS12_LP8_REGRESSION,0.014800731991607606,0.016099717741919005,0.08036930410839616
0.5825956815326633,0.1696333983968973,0.6515549300136663,0.08065724819214515,0.9170256466568552,1.1447854156919883,0.07667670441297494,0.020404449116804252,0.8675771357406403,ectomycorrhizal_richness_rf_VPS10_LP12_REGRESSION,0.016068201560137156,0.015788429927050446,0.07213728204300526
0.6060776691030949,0.16943031021822114,0.6292188385123233,0.08024007176363825,0.9145639008307971,1.1446804408840208,0.08249697993399199,0.01967065062544718,0.8428276961173344,ectomycorrhizal_richness_rf_VPS12_LP6_REGRESSION,0.014760542897587683,0.01598895464135725,0.07049666192860847
0.5871611624295937,0.16917087959435947,0.6475155288416782,0.08324855364592383,0.9148932057731237,1.1450425276285896,0.07989161890035215,0.021029603031731445,0.8628466532066275,ectomycorrhizal_richness_rf_VPS12_LP12_REGRESSION,0.01608990355664159,0.016381673313866724,0.07323299056035164
0.5832981183535548,0.16902416646714033,0.6513275986422133,0.07252786380582177,0.9199836078998663,1.1472393781159087,0.08494439429775465,0.021081716170430025,0.8668723473764042,ectomycorrhizal_richness_rf_VPS6_LP8_REGRESSION,0.016239825645046314,0.016644667824589492,0.08373632125151373
0.5579145940522359,0.16661889978669092,0.6765532791085859,0.0747053489279522,0.9247651222406837,1.150336963747283,0.08932248923042592,0.021496074124571576,0.8928908893616883,ectomycorrhizal_richness_rf_VPS4_LP8_REGRESSION,0.016852655821706045,0.01612184514051622,0.09392748075009844
0.569199905404276,0.16617880563067597,0.6659857904616386,0.07397929319203304,0.9255999647505628,1.150500767946442,0.0892346968029648,0.021682830343766862,0.8814294905654588,ectomycorrhizal_richness_rf_VPS4_LP6_REGRESSION,0.01674067265319269,0.016394841509454264,0.09281979160136156
0.5753771114977152,0.1623374682952122,0.6588070499403338,0.07421522641475733,0.9259134032984869,1.1518567175335646,0.08597600033845249,0.021070951578358612,0.8750683872798845,ectomycorrhizal_richness_rf_VPS6_LP10_REGRESSION,0.016422764747503076,0.015830718736091497,0.08459770007617033
