Mean_R2_Random,Mean_R2_Spatial,Mean_MAE_Random,StDev_R2_Spatial,Mean_MAE_Spatial,Mean_RMSE_Spatial,StDev_MAE_Spatial,StDev_RMSE_Random,Mean_RMSE_Random,cName,StDev_R2_Random,StDev_MAE_Random,StDev_RMSE_Spatial
0.5989240129845271,0.11153007688203584,0.4122640916919133,0.34970352169804847,0.6362047690264594,0.7986269034750189,0.07194681240664,0.020042829806451213,0.5555621484881472,arbuscular_mycorrhizal_richness_rf_VPS4_LP8_REGRESSION,0.031074879448693964,0.013768398830316456,0.1054875237608901
0.6114849482281282,0.11034297065757478,0.403370299237093,0.37543922434372407,0.6324314626711439,0.7939518214949184,0.06264286942781903,0.021684848004888464,0.5467383222546927,arbuscular_mycorrhizal_richness_rf_VPS4_LP4_REGRESSION,0.03324983442228083,0.014910408078349277,0.0982220204521736
0.606176833835438,0.10810206131957682,0.40726077533198285,0.37199991441704683,0.6346906565083765,0.7961429286501955,0.0673019134826844,0.020763454275859485,0.5504269552232242,arbuscular_mycorrhizal_richness_rf_VPS4_LP6_REGRESSION,0.033142268977375176,0.013802938940750941,0.10133712209098437
0.5910734623672429,0.10741051841832046,0.41760320930353007,0.3509793506090941,0.6381799102965168,0.8004644805292245,0.07323193070777001,0.019264180839834603,0.560963785890516,arbuscular_mycorrhizal_richness_rf_VPS4_LP10_REGRESSION,0.030633634899161044,0.013591327467015657,0.10549763410080626
0.5840733993617633,0.10374639280661124,0.4222586553912754,0.3517814204355731,0.6399072952339464,0.8018203228725783,0.07309981120242813,0.01932057081316384,0.5658044144447212,arbuscular_mycorrhizal_richness_rf_VPS4_LP12_REGRESSION,0.02984672940299385,0.014172085848783461,0.10332658461902744
0.5965281363986736,0.08375531763671014,0.41278394371460303,0.3814320749943596,0.6439839505701429,0.8071311354315467,0.07440008004505778,0.019794928612028886,0.5572067627439129,arbuscular_mycorrhizal_richness_rf_VPS6_LP12_REGRESSION,0.03121619290956936,0.014221664154081824,0.10768899478382211
0.6127700156355775,0.08147607076490235,0.4018317224146745,0.4247309342378508,0.6379149254518421,0.7992054302708312,0.061110956256856946,0.02177723400516226,0.5458310334487043,arbuscular_mycorrhizal_richness_rf_VPS6_LP6_REGRESSION,0.033474148153853606,0.015310501875821102,0.09247739042074651
0.6075297930935755,0.08039816147348577,0.4053018701833568,0.41008810704823256,0.6404437747890066,0.8026742889494549,0.06380530026260253,0.02122277565267066,0.5495715232798368,arbuscular_mycorrhizal_richness_rf_VPS6_LP8_REGRESSION,0.03217871444414821,0.01478231548751041,0.09732130392486403
0.617474664847934,0.07874215817479156,0.3993651149839547,0.4356440766818559,0.6402716167516459,0.8001349566917771,0.06018753087372026,0.023337210597803613,0.5425398448178473,arbuscular_mycorrhizal_richness_rf_VPS4_LP2_REGRESSION,0.03443998685233903,0.01651521953789853,0.09263737725980173
0.601834291584999,0.07693698435160669,0.4092550539436549,0.40620469949325394,0.6436788225685096,0.8057480299749435,0.06902359127364126,0.020061369276438316,0.5535072451446145,arbuscular_mycorrhizal_richness_rf_VPS6_LP10_REGRESSION,0.03171004925215154,0.014392468369531052,0.10129754602378416
0.6171251333131786,0.07086953882711522,0.39869388823163127,0.4635782493960471,0.6381001105647979,0.7991813906958618,0.060361350130187875,0.0254771848887765,0.5427849985541953,arbuscular_mycorrhizal_richness_rf_VPS6_LP2_REGRESSION,0.03734240554042788,0.017552182012648274,0.09308294916506259
0.6127811176643518,0.0644861516340539,0.4009103647834034,0.4433599213169969,0.6414203414928661,0.80469087082071,0.06412370143473593,0.02137790919588231,0.5457344685582046,arbuscular_mycorrhizal_richness_rf_VPS8_LP6_REGRESSION,0.034289297575678716,0.014915074281934762,0.09765227361073371
0.6089718809289002,0.0547787708796975,0.40354996207878,0.44701563036309067,0.645487119715413,0.8093317014845256,0.06753864429748149,0.020870642943999266,0.5485021609177975,arbuscular_mycorrhizal_richness_rf_VPS8_LP8_REGRESSION,0.032498444856799084,0.014506064870737365,0.10186580672724192
0.599420470275526,0.05402266916771377,0.40993901059640037,0.4345155197757731,0.6499749765043192,0.8112870690450118,0.06561666971041562,0.020391808723430386,0.5551889491329408,arbuscular_mycorrhizal_richness_rf_VPS8_LP12_REGRESSION,0.03211637868886071,0.01417462562114057,0.09836049229489607
0.6159765198512471,0.05126495929256779,0.39929046524441497,0.4832618166745598,0.643601235908653,0.8055458174358192,0.06001337117029129,0.023099282934754217,0.5435410716196518,arbuscular_mycorrhizal_richness_rf_VPS6_LP4_REGRESSION,0.03525560551707791,0.01624943598649424,0.09279058395113247
0.6039938960072754,0.04743238706740645,0.40690488571707206,0.4442054046048627,0.6502981445443916,0.812999820886085,0.06588436457824466,0.020055598370844207,0.5519711362527672,arbuscular_mycorrhizal_richness_rf_VPS8_LP10_REGRESSION,0.032056041521666176,0.014261444056773482,0.09980534776813169
0.6149365031430492,0.039548350613205475,0.3990827361863323,0.48771547179020686,0.6471921527590251,0.8099780578641804,0.06551108689074442,0.02279452732043882,0.5442252558099012,arbuscular_mycorrhizal_richness_rf_VPS8_LP4_REGRESSION,0.035566828072141225,0.01577707225085143,0.09829486443940715
0.6139902425971253,0.03649136874378619,0.40052071431132036,0.4982604432748623,0.6489647062266438,0.8091175316423629,0.05664920634879905,0.02174037562791581,0.5449628755314647,arbuscular_mycorrhizal_richness_rf_VPS10_LP6_REGRESSION,0.0334279751203917,0.014724351409149818,0.08757902236436907
